helpful,unixReviewTime,reviewerID,reviewText,reviewTime,overall,asin,summary,reviewerName
"[0, 0]",1370563200,A37RRUO6KQYBQY,"I have other polarizers for other lens sizes, so I pretty much knew what to expect performance wise.  It has met my expectations, no issues with the clarity or glare reduction at all.  Fits the threads well, spins well, again no issues.  I can't say that I have the trained eye to compare it to the super high-end PL filters, but I think it's great.  As an avid amateur, I'm very happy with this purchase.","06 7, 2013",5.0,B00004ZC8Y,"Great condition, great performance",CO_Nate
"[0, 0]",1354838400,A2IY7ZFPYCHQAL,"Tiffen has been a leader, in my opinion, in affordable, durable and important lens filters my whole life.  Their may be more expensive models out there, but they are probably equal, not better, in quality to Tiffen.  Perfect for any camera.","12 7, 2012",5.0,B00004ZC8Y,Trusted quality,"Couch Potato ""Eric M"""
"[0, 0]",1312502400,A2IW0326MP3ZZZ,This polarizer is useful to reduce excessive glare on my outdoor shots. The polarizer can be rotated to control the amount of polarizing effect that your camera gets.Overall this is a good buy for almost any kind of DSLR camera to enhance outdoor photos and giving that deeper blue sky and more vivid tone of outdoor shots.,"08 5, 2011",4.0,B00004ZC8Y,Simple and effective polarizer,C. Prasojo
"[0, 1]",1321488000,A1QVOFFLO93538,"This polarizing filter seems a bit on the week side.When aiming it at LCD screens, I can not get it to black them out completely.","11 17, 2011",3.0,B00004ZC8Y,OK filter,Crispy
"[0, 1]",1358640000,A1NBC9AMD0I1DW,No complaints. I was just looking to do some longer exposures and wanted to try out a polarizer method. That I had heard about.,"01 20, 2013",5.0,B00004ZC8Y,It works.,CT
"[0, 0]",1337212800,A1LL00VFPJS8DO,"I have been a longtime fan of Tiffen filters anyway, but I am very happy with this polarizer, which I got for my ultrawide 12-24mm lens.  It was a very affordable price and I even purchased it used through Amazon Warehouse.  It arrived in wonderful shape and has been improving my skies and taking the reflections from water and windows ever since, beautifully.  Thank you Tiffen, for always creating affordable, high-quality filters and products.","05 17, 2012",5.0,B00004ZC8Y,Excellent filter all around!,"Cynthia Farr-weinfeld ""Cynthia"""
"[0, 0]",1347926400,A1Y8V5CFAMDKR8,"Reduces reflections magically and really does sharpen colors. I definitely recommend this. The only problem is that, if you normally like to manually focus, you have to switch the lens to automatic focus before adjusting the polarizer or else you'll lose your focus! Turning the polarizer will also turn the focus unless it's in the automatic function.*it is very hard to take off your lens though. and you cannot tighten it loosely or else it'll unscrew as you turn the polarizer so you kind of have to tighten it onto your lens all the way","09 18, 2012",5.0,B00004ZC8Y,"Canon T3, works just as expected!",Daisy N.
"[0, 0]",1393804800,A2UIJZ47F9MNLZ,"This is the first camera filter I have ever owned, so I'm not an expert.  However, it fit my camera perfectly, was an excellent price, and produces a very pleasing result.","03 3, 2014",5.0,B00004ZC8Y,Very good product,Dan B. Wood
"[0, 0]",1373846400,A3IRGYK2UMTLSZ,"This filter is very good and delivers the expected results. Very little color tinging, and good quality construction. Excellent choice for photographing daylight outdoor scenes.","07 15, 2013",5.0,B00004ZC8Y,Works great,Daniel Schwabe
"[0, 1]",1399161600,A2JS8GRYT234B8,"I needed a CP in a hurry and was on a tight budget for some photography I was going to do out in the desert.  Although it DOES have a high degree of polarization, when you are doing landscapes with large areas of sky there is VERY pronounced color banding.  Depending on how you have it set, it is very easy to end up with a dark stripe right in the middle of the sky with lighter bands on both sides.  I've not seen this issue with the more expensive CPs.","05 4, 2014",2.0,B00004ZC8Y,Strong Color Banding,Dan V.
"[0, 0]",1363392000,A54S9CIUV5VNB,"I own a Panasonic video camera and needed some glare reduction on it and so this seemed like the perfect choice between price and function.  The filter does spin as it needs to be set but this is a bit unsmooth for my liking.  Other than that, it works well.","03 16, 2013",4.0,B00004ZC8Y,"Decent, could be smoother","Dave ""Sonic"""
"[0, 0]",1325116800,A3R0HI7XGBILYM,"The Tiffen 77mm circular polarizer is an excellent product, I am very happy with it, the service provided from Amazon was great and I will buy other Tiffen products from Amazon again.","12 29, 2011",5.0,B00004ZC8Y,Tiffen 77mm Circular Polarizer,"David A. Leach ""Lad78518"""
"[5, 5]",1269907200,A1HZ7IYLQKPIG2,"Being budget minded, I didn't want to spend $300+ for a CL polarizer since I'm not a high end user, but I didn't want to buy a $10 cheepo either. This seemed some where in the middle with good reviews.The Tiffen polarizer really brings out the definition in the clouds and removes glare on water or shiny surfaces just as it should. Super snug fit, smooth rotation, good photo results.Definitely get the plastic wrenches for removal though. Once it's on your lens, it's on. Tightening ring is so narrow, fingers just won't do.Overall though, very happy with this filter.","03 30, 2010",4.0,B00004ZC8Y,Pictures have come out great using the Tiffen,David Juengel
"[0, 0]",1388016000,A1F347VWRJL313,"Not sure why you would need anything better than this. I get the effect I want at a price several times cheaper than other units. For how often I use this, it is all I need.","12 26, 2013",5.0,B00004ZC8Y,Excellent for the money,David Kristopeit
"[3, 3]",1346889600,A16EBND18E5ZHB,"As always I seem to not have the negative experiences other people do with these filters. It is what it is a CPL filter. Works fine, smooth and threaded perfect to my Nikon 18-105mm.","09 6, 2012",5.0,B00004ZC8Y,Tiffen can be trusted,"David V Busbee ""Carpe diem quam minimum credu..."
"[7, 7]",1279584000,A3PQB89UT76F8M,"It's a circular polarizer, a pretty good one too.  This particular one takes about 1 to 2 stops out of your exposure.  I use it for the ND effect sometimes.  No problems with it on my Nikon 80-200 or 24-70.","07 20, 2010",4.0,B00004ZC8Y,Does what it should,Davis D
"[0, 0]",1388793600,AZWOQXRCS1WA6,I accidentally ordered the wrong size and returned it -- no problem.  I did make a thorough inspection before ordering another size.  This is a good value for the price.,"01 4, 2014",5.0,B00004ZC8Y,A great value,"D. D. LeDu ""Wanderer"""
"[0, 0]",1403740800,A1R2EYSKIHD7UC,love it,"06 26, 2014",5.0,B00004ZC8Y,Five Stars,Denise Whithorne
"[0, 0]",1364774400,A1F5QFVTYIGC07,I've already had a linear polarizer for my Powershot S3IS and I never really had any complaints about it. Now I have a Rebel T3i and wanted to get a new polarizer so I can keep one with each camera. What a difference! Your camera's light meter gets tricked by a linear filter making it difficult to find the right exposure (which is news to me) so get a circular. I am also a big fan of Tiffen because they make great quality filters that you don't have to take out a second mortgage to afford.,"04 1, 2013",5.0,B00004ZC8Y,58mm Circular Polarizer,Derek Manning
"[0, 0]",1362182400,ADKXBC6D7XOYE,Tiffen has always been one of the top leaders in lens filters and I was happy to see this at such an incredible price. What an improvement on my photos!,"03 2, 2013",5.0,B00004ZC8Y,Fabulous! Usual Tiffen Standards,Desdemona Sesay
"[1, 1]",1401926400,A1LBXWM3ZMD6FG,Purchased for a new D5300 with 67mm lenses.  Works well and does what it is supposed to do. Screws on easily and removes easily. Produced  nice results.  Would recommend and purchase again.,"06 5, 2014",4.0,B00004ZC8Y,Works well.,dire-wolf
"[1, 1]",1380672000,A1BHZPN2HD8CXJ,"Nicely made, smooth movement.  No obvious workmanship flaws or glass imperfections.  Makes for rich coloring, as expected.  Wonderful.  No hesitation in recommending this reasonably priced polariser.","10 2, 2013",5.0,B00004ZC8Y,NICE,"Discoveror ""Mike"""
"[3, 5]",1392422400,A1A7BXSS90PX69,This is the first Tiffen filter I have purchased in decades and it is a huge disappointment.  I remember the older ones having more threads on each side.  This filter (58MM Circular Polarizer) is so minimalist it barely has enough threads to fasten to my camera. Trying to rotate the filter is a trick.  There is nothing to hold onto and if I am not careful the polarizer can come off the camera.,"02 15, 2014",1.0,B00004ZC8Y,Not Enough Threads Screw On,Dizzie
"[0, 0]",1403049600,A2TP6VAG09TPUJ,I selected this product to give me more vivid colors and reduce glare. I did not realize the polarizer would reduce my light levels so drastically. Otherwise I am pleased with the quality and the shipping.,"06 18, 2014",4.0,B00004ZC8Y,Polarizer lens for 62mm,"D. Lynelle Dye ""deal shopper"""
"[0, 0]",1374192000,A2QNNS261TQAHB,It is a great asset for the beginner to advanced photographer. Works just like it should. I would not be without it and it is great for the price,"07 19, 2013",5.0,B00004ZC8Y,Excellent polarizing filter,"Donald D. Gall ""Don G"""
"[0, 0]",1367280000,A16HXVNPU5TCGE,"This is my first circular polarizer, but from other reviews of this and other products, it appears to do what it is suppose to.Good price, fast delivery.","04 30, 2013",5.0,B00004ZC8Y,Works as expected,"Donald James ""donjames150"""
"[0, 0]",1390435200,A2LJ1M369ZQB7R,This is  a good filter. It moves smoothly screws on nice and does a real good job polarizing my photos,"01 23, 2014",5.0,B00004ZC8Y,This is  a good filter,"Donald J. Koller ""smasher"""
"[0, 0]",1390176000,A1QYLGB7VDTDM7,Name brand and quality build.  I use it on a Canon 'L' series lens without degrading the image.  I would recommend it to a friend,"01 20, 2014",4.0,B00004ZC8Y,Good Quality,Doremus
"[0, 0]",1374796800,A3EMINMW9O6YOZ,"I was told to get this by a professional picture taker. I was taking pictures of snow covered hills and the Sun was ruining my shots. This is very light and thin, about 1/4 inch thick. The filter is two parts, each about 1/8 inch thick and bonded together with the ability to rotate the front part. Make sure to screw the filter snug into your lens, then you can spin the front 1/8 inch thick part. It is a polarizer and must be rotated as you view your subject through the camera. As you turn the filter clockwise, you will see the glare disappear and if you keep going you will mess up your shot. This is a quick learning device and fun to play with.I remove it for indoor shots and Moon shots.","07 26, 2013",4.0,B00004ZC8Y,Takes the haze out of bright sunny days,Drunk_Pilot
"[0, 0]",1404950400,A2BUY0H9SOVBH3,Great for waterfall pictures. Makes it easier to take waterfall pictures during the day.,"07 10, 2014",5.0,B00004ZC8Y,Waterfalls.,Durward Ferland
"[0, 0]",1382659200,AU60COAUXH7RO,"Seriously, If i see you rocking a dslr in Broad daylight without one of these....In any case, this is a must have for any DSLR person. That and some grads but i don't think Tiffin makes Circular grads for the 34-105mm crowd. This coupled with a decent DSLR Shoulder Mount does a world of wonder from 11-3:30pm timeslot.","10 25, 2013",5.0,B00004ZC8Y,a Must have for DSLR people,Eamon Long
"[0, 0]",1372464000,ASK17TLBQVWVK,"I have used polarizers before and use them with any camera that will accept them. This was an inexpensive filter but it works well, it has occasionally unscrewed from the lens while rotating the filter but that could be fixed by a dab of silicone of other product on the mounting threads.","06 29, 2013",4.0,B00004ZC8Y,works as expected.,Eddie Helms
"[0, 2]",1398729600,A3D0XO5DK1QC5S,"i order three different polarizer filters two of them arrived in good condition and with nothing wrong but my 62mm pol. filter came with problems. it seems like it was used before. it was dusty in between the ring(where it moves)and to ruin everything it did not fit correctly on my 70-300mm lens. i rechecked to see if i order the wrong size filter but i didn't, i screw(put) the filter several times into my lens but it kept popping out of it for some reason. bought another filter from somewhere else and it fit perfectly, that filter was clean, wasn't dusty and it fit perfectly into my lens.","04 29, 2014",1.0,B00004ZC8Y,faulty,Eduardo
"[0, 0]",1401667200,A1XYY9KCO6NY18,Amazing background tones with colorful skies and detailed cloud contrast even at high noon.  Immediate reaction from people.  Extremely convenient design allows to keep it on lens indefinitely.,"06 2, 2014",5.0,B00004ZC8Y,Should have bought it sooner,Eduardo S.
"[0, 0]",1385942400,A2LDHR2SKDEBIF,"Works great, fits camera, makes the sky pop ... clouds have definition, blue is deeper ... and protects camera lens","12 2, 2013",5.0,B00004ZC8Y,works great,E. Kauffman
"[0, 0]",1368057600,A1DPGBFB3JQ6DD,"Tiffen is one of the most respected filter manufacturers in the world, so this is a quality product. And a polarizer is a must-have filter for any photographer.","05 9, 2013",5.0,B00004ZC8Y,A good filter from a reputable manufacturer,Emilio Guede
"[0, 0]",1355702400,A10ES7WR89945N,"Lens fits very well to my 18-135mm WR lens and it does its job. Couldn't expect less from Tiffen, which a renowned brand.","12 17, 2012",5.0,B00004ZC8Y,Good lens,Enrique
"[2, 2]",1375574400,A4C3VTL1LGIMG,"You know that you must have a polarizer, right? Such a simple yet powerful tool in the photographers arsenal. This one works great and is priced very reasonably.","08 4, 2013",5.0,B00004ZC8Y,Should be in every kit.,Epaka
"[2, 2]",1400457600,ACSN9XEO8SHH4,"I am using this filter on my everyday carry lens. I previously had a Hoya Pro Multi-coat filter on this lens, but it broke. I wasn't excited about spending $175 on another 77mm CPL, so I gave the Tiffen a shot. While I don't have a quantitative set of comparisons between the two, my impression is the Tiffen is not capable producing the same results as the Hoya. But, the results are good enough. I'm taking candids of my family, high school sports, and vacation snapshots, not producing high art.","05 19, 2014",4.0,B00004ZC8Y,Good enough for the price,Eric Cloninger
"[0, 0]",1389916800,A1JHYXRIWK30O6,"I've been suckered into those cheap polarizers at the national electronics big box store.I use polarizers often, and I'm very satisfied with all of the Tiffen polarizers I've purchased, including this one.","01 17, 2014",5.0,B00004ZC8Y,Worth it!,Eric
"[0, 0]",1404172800,A3CO9NA72BTG44,"Took it with me on my trip to Italy...made my photos really come out crisp and colorful and not washed out.  You have to remember to remove it, when necessary.","07 1, 2014",5.0,B00004ZC8Y,Filter for beautiful skies!,eye707
"[0, 0]",1404432000,A1EY5UEX1ALH6A,not adjustable,"07 4, 2014",2.0,B00004ZC8Y,Two Stars,Fares Ghazi
"[0, 0]",1299542400,A1EA8WQ8N4WKFN,"Very happy with purchase, enhances picture quality in bright sunlight, the glare some people report is fixed by rotating the filter until your subject is balanced. Sturdy and well built. Recommended.","03 8, 2011",5.0,B00004ZC8Y,Does the job,F. Cernada
"[11, 19]",1327449600,A2EW8AJFEHQSO6,"A circular polarizer has three mechanical components. One is the set of threads for mounting to the camera. The second is the mechanism that mounts the rotating polarizing glass to the camera base mount to the camera. The third is the set of threads that allows an additional filter or a lens cap.  Only the last is functional.  The first two are loose. The problem with loose mounting between the filter and the camera can intermittently (one time it works, the next time it doesn't) cause the filter to require a plumber's wrench (hyperbole) to remove the filter; other times it comes off as one would expect. With the rotating glass, it is too loose. Set it and bump the outer ring and the setting is off. Don't think that it can't happen between shots. Other manufacturers' circular filters, have more resistance. Both the filter section and the lens-mount section jiggle in their settings. I only use the outer filter threads for the lens cap. I haven't had any problems losing a lens cap because of the threads. I have had no flare problem with the optics. The unit reviewed is used with a Nikkor lens, 18-200mm. The problems haven't occurred with other brands of filters on the same lens. After a frustrating 3+ years with this Tiffen filter, I'm replacing it with a B+W.","01 25, 2012",1.0,B00004ZC8Y,Mechanically junk,"Foto Gato ""critical amateur photographer"""
"[0, 0]",1385337600,A10M0GF5ZFODYU,"See my review of the Tiffen 77mm straight polarizer.  Tiffen is a good brand, reasonably priced and a  good performer.","11 25, 2013",5.0,B00004ZC8Y,Good performer at a reasonable price,Frank
"[0, 0]",1344902400,A1EPOV894DXSE8,"The Polarizer does extremely well, especially if you live in an area like San Antonio where there is so much sun. The price point was a definite reason for the purchase","08 14, 2012",5.0,B00004ZC8Y,Very good Polarizer at excellent price,"Frank Villani ""fvill23"""
"[0, 0]",1372204800,A2XGQCMAUVXA5D,I leave this filter on my camera constantly. The sky is brilliant when in use. Price was good quality is also good.,"06 26, 2013",5.0,B00004ZC8Y,Tiffen polarizer,Frederick Donahoe
"[0, 0]",1391299200,ASK6BWWI2CHOP,... since they effect of a polarizer is difficult to duplicate in Photoshop. This one performs well at a good price so picked up a cooupleof different sizes for my lens collection in my new micro four thirds mirrorless system.,"02 2, 2014",4.0,B00004ZC8Y,"One of the few ""must have"" filters ...",Fred Forbes
"[0, 0]",1352764800,A3S41ANB1AB4BL,"This is the first polarizing filter I have purchased.  My first experience proved challenging to figure out exactly what the filter would do under different circumstances.  However, I can see how it will be a real benefit to my photos as I master it.","11 13, 2012",5.0,B00004ZC8Y,A polarizing experience,Friendly Computer Guy
"[0, 0]",1386115200,AI8OB76QKWDH9,"Good quality, especially for the price.  However, as a newby photographer, I learned something... circular polarizers don't really work very well on ultra wide angle lens's... too much variation in color change across the viewing angle expanse.  Better to use polarizing filter plates.","12 4, 2013",4.0,B00004ZC8Y,Could operate more smoothly but good punch for the buck,"Gary Stowell ""NEK SNPR"""
"[0, 0]",1349481600,A1Z4B5RXTRX0JG,"does the job though not as dramatic of change as other cpl's i have had. use it on my sigma 17-70, and with adapter on the canon 70-200f4.","10 6, 2012",3.0,B00004ZC8Y,so so,G. carpenter
"[0, 0]",1379808000,A1V5670SLYBYMI,"Wanted to take some landscape photos and needed a polarizing filter. My lens is a 28-300 vr fx so the filter had both to be accessible and not alter the cameras ability to focus.This filter does an excellent job if used properly in landscape, however I would recommend removing the filter once you have finished as you can get some unexpected results if you use it indoors or with flash.","09 22, 2013",4.0,B00004ZC8Y,Tiffin filter,George K. Butterfield
"[0, 1]",1385683200,A3K0P7HLXAFK57,"I bought this after it was recommended to me as a way to make my pictures more vibrant and to reduce glare. It works perfectly! Sadly, I lost it on a shoot in the country, and I bought a Vivitar as a replacement when I was at a camera shop. Bad move. This Tiffen filter gives a much better result. I will be purchasing another one.","11 29, 2013",5.0,B00004ZC8Y,Very nice,GGLUVBUG
"[0, 0]",1395619200,AWUQYXYCHP8NA,"I ordered this particular model of polarizing filter for my Canon T3i. It works, but I just can not see much &#34;polarizing&#34; when I look through the viewfinder, and turn the filter ring. However, the pictures are fine. It seems as if an older model of polarizing filter that I had would enable me to visualize easily the changing brightness. This filter does seem to be doing a decent job.","03 24, 2014",4.0,B00004ZC8Y,Not Much Polarizing,Gil
"[0, 0]",1385337600,A1Z0NXPCUCFPFN,After reading many reviews I have decided not to buy B+W and to save some money.Thought CP filter will take my photography to next level after seeing comparison images from other customers.To be honest I used it 2-3 times and I was so dissapointed since then it is still in original box.I understand user should know how to use filters but effect from this filter is just discouraging.,"11 25, 2013",2.0,B00004ZC8Y,Not for me but may be others will like it,Giorgi Shermazanashvili
"[0, 0]",1353110400,A2CELMVPZSXJPO,Polarizing effect works as advertised.  It does cause significant vignetting when used on a tamron 17-50mm on an a700.  May work better for telephoto lenses.,"11 17, 2012",3.0,B00004ZC8Y,Vignetting on Tamron 17-50mm,GKY
"[0, 0]",1331769600,A2G3AXOBT4HHFP,"I bought this item now for the third time.  Last summer I purchased 2 of them, and they worked out great.  I have another camera now and decided to get a 3rd one for simultaneous use on 3 cameras.  Not sure about the other reviewers, but this 58mm circular polarizer glass filter works perfect for capturing and enhancing clouds, which is what I mostly do time lapses of and use this for.  I've not had any issues with the construction at all.  I received the item in mint condition, no scratches or fingerprints on the glass.","03 15, 2012",5.0,B00004ZC8Y,No issues with 3 of them.,GNP photo
"[0, 0]",1376092800,A2WB6V805KYT7O,"It takes much more work with this polarizer, in comparison to others I've used, to beging to understand how to use it correctly. The biggest challenge is eliminating unnecessary vignetting that can not be eliminated--even with pain-staking efforts--in the development process (I use Lightroom, Photoshop, and a full suite of Topaz products). The real challenge is the vignetting is tough to pick up through your view finder and in reviewing it on the camera monitor. Despite all of that, it is capable of toning down sun-drenched objects, and in bringing out brilliant colors. My best advice for the Tiffen is to shoot wider then you normally would when using it, and shoot more photos of the same subject and angle than you thought necessary.","08 10, 2013",3.0,B00004ZC8Y,Capable of helping both create and mess up good shots,"Greg W. Gilstrap ""AZ85086"""
"[0, 0]",1392249600,A391AS877NJKUB,"I have both the 52 and 58mm circular polarizers from Tiffen and they both work fantastically.  The outer ring spins easily and smoothly, and the filter doesn't reduce the image quality one bit.  This is a must have for taking outdoor pictures as it really makes clouds pop and cleans up reflections.  Want to get a shot through a glass window?  Use this filter to prevent unwanted reflections from getting in the way.  Like your framing and exposure, but getting blown out reflections in that lake?  You'll lose a stop of light, but it's worth it to get rid of those stray sunbeams in the water.I've taken them both on numerous hikes and in some fairly dangerous conditions.  I've thrown them in my camera bag without much regard to their safety, and yet they work fine without any scratches.  For the money, Tiffen is great.","02 13, 2014",5.0,B00004ZC8Y,Clean and clear filter,"G. Smith ""Egghead"""
"[0, 0]",1401926400,A2T3WT5Z77NLRD,Pro quality filter. I have used Tiffen filters for more than 30 years. I needed a small one to go on my Sony RX100 and this fit the bill.,"06 5, 2014",5.0,B00004ZC8Y,Best choice for the money.,Hal Gage
"[0, 0]",1388707200,A2YA18JC0YGZL8,"Works perfectly and will be very handy when I photograph outdoors, by water, and through glass so that I don't have reflections that I don't want","01 3, 2014",5.0,B00004ZC8Y,Tiffen 58mm circular polarizer filter,hal
"[0, 0]",1380931200,A1MHQMF4487HA6,Standard nikon 52 mm fits most older and smaller lenses . Rotates for best effect for the lighting . The quality seems good in the image  taken with it . I would recommend it .,"10 5, 2013",4.0,B00004ZC8Y,Great price,Hans K.
"[0, 0]",1362009600,A1SJCQKVGSHTZ4,This polarizer really makes a great difference in image quality.  Brings out the blues and greens with vibrant depth. A steal with at this pricing,"02 28, 2013",5.0,B00004ZC8Y,World of a difference!,...
"[0, 0]",1378339200,A2B0D16QMTMA1B,"I couldn't find my circular polarizer and wasn't happy about buying a new one. The price was about $10 less than I thought it would be. I'm sure once I start using this polarizer, I'll find my other one.","09 5, 2013",5.0,B00004ZC8Y,Solid!,Heston Quan
"[0, 0]",1390953600,A1GCYLJGIQ5V1O,"its from Tiffen  USA made.  nice . reasonable price and a must have for most outdoor shooting, really cuts glare if needed. some are better but not near this price.","01 29, 2014",5.0,B00004ZC8Y,decent quality,Highspeedplay
"[0, 0]",1371427200,A1XZ6OBVNHHO8U,"In my experience Tiffen makes a very good filter and this one is no exception. Threads match nicely and the filter seats firmly yet is easily removed. The rotation of the filter is buttery smooth and stays put. The Tiffen adds a nice degree of polarization that gives colors a bit more saturation and contrast with a minor loss of overall transmission. If you're not shooting with a polarizing filter you probably don't realize just how much stray/reflected light is affecting your photo's. Once you see the difference a good filter like this can make you'll wonder why you didn't start using one sooner. Put your UV filter back in the bag and put something in front of your lens that will actually improve every shot. I've spent bigger money on other brands of filter (Hoya, B&W, et al) and I just don't see that money buying me a better filter. Maybe I'm missing something but, ""the proof of the pudding is in the eating"" and Tiffen filters do the job for me without breaking my budget.","06 17, 2013",4.0,B00004ZC8Y,"Well Made Filter, Great Results",Horoscope Fish
"[0, 13]",1314662400,A2STXCF5QI7ELM,"l purchased this polarizing lens but returned it today for a refund.  as i rotated the lens to create a different look nothing happened.  l have read the positive reviews on this lens, i guess i just received a defective  one, either that or these people know nothing of what they say.  i have never had a polarizing lens fail as this one has.  hb","08 30, 2011",1.0,B00004ZC8Y,must be defective,Howard B. Kahn
"[0, 0]",1361404800,A24UZIUL0V11PZ,"We went to Hawaii to see the whales and I wanted a polarizing filter to reduce the glare. This filter did the trick. Not having used one before, it took a little practice and trial-and-error to work out what looks good. The cost was a big factor for me and this one performs will for the price. I found it doesn't work well for sunsets over the ocean, I kept getting light streaks. I figured this was due to using a polarized filter which just isn't appropriate for that situation. I got some really great pictures of the whales and glad I got this filter.","02 21, 2013",5.0,B00004ZC8Y,Bought it to use it for ocean water shots,H. T. Morgan
"[0, 0]",1356480000,A1O3HSB2BBQS41,"These things are rather binary.  Either they work, or they don't.This one seems to work in most cases.  Just attach to the end of the lens, and rotate until you get the image you like.","12 26, 2012",5.0,B00004ZC8Y,Roundy round,hyojun
"[0, 0]",1400630400,A3HTSYT90XZIE1,"I generally get two filters for my camera and lenses, a UV  and a polarizer.  This works well and does the job.  I have been using Tiffen filters and they appear to be fine.","05 21, 2014",5.0,B00004ZC8Y,Tiffen filters work,I. Avrunin
"[0, 0]",1382659200,A3RNW84D84KE81,"I came to know about Tiffen through Ken Rockwell's site. I really love the product. Glass is extremely sturdy, the threads well cut, easy to clean of smudges and rendition is excellent. After using the first Tiffen, I have not even sought another brand.The best part about dealing with Amazon.com is that they are honest and clear about things. If there is a problem ( which hardly there are any) they do everything possible to resolve it. I rate Amazon.com the highest amongst the online sites.","10 25, 2013",5.0,B00004ZC8Y,Most of my filters are Tiffen,Indranil Bose
"[0, 0]",1389916800,A5D7UU3X15LLR,Tiffen has always been known to make a great product and that is why I always buy Tiffen filters for all my lenses. Definitely worth the money for any lens.,"01 17, 2014",5.0,B00004ZC8Y,Great Filter,Isaiah Ratey
"[0, 0]",1388534400,ASZQJQBV4YPJK,This lens works well and seems to be very good quality.  Just a note that I neglected to pay attention to whether it was multi-coated or not.  My next filter will be.  It is especially significant on the UV Protection Filter that I got along with the Circular Polarizer as I seem to get much more in the way of reflection & sun flares than i think i should be getting.,"01 1, 2014",4.0,B00004ZC8Y,"Works, affordable, not mulit-coated","iskiharder ""iskiharder"""
"[0, 1]",1386288000,A3I6FKI7C35GI4,"This is a decent filter, it will make your skies bluer and your clouds a bit more contrasty. The effect could be more pronounced though, I can't get the skies quite as deep blue as I would like, even at 90 degrees to the sun. The filter also does a decent job at removing reflections but I feel this could be better also.So in short, this is a decent filter for the money spent but could use some slight improvements.","12 6, 2013",4.0,B00004ZC8Y,Decent for the money spent.,Israel Kendall
"[0, 0]",1370476800,AYD66PXUK9O12,Maybe if I was a professional photographer I would buy a different product but this is good for me at a very reasonable price.,"06 6, 2013",4.0,B00004ZC8Y,Good filter for a good price,James D. Davis
"[1, 1]",1381190400,A2KCSXYY2DLKSI,"Seems well built and should do fine job, I am pleased and at this price you can't go wrong, really","10 8, 2013",5.0,B00004ZC8Y,Adquate filter,James P. Malone
"[0, 0]",1384041600,A2S7E88PJ5PJ1F,Great purchase again I would not have a problem recommending this product to any of my friends.  nice filter go get one.,"11 10, 2013",5.0,B00004ZC8Y,Enjoying my purchase,James W. Ladd
"[0, 0]",1390348800,A2RDTO2JOXVYKE,"Tiffen and Hoya both make decent, mid-priced filters. For the basics, you can't go wrong with these. I've owned many Tiffen filters over the years, never had a problem.","01 22, 2014",4.0,B00004ZC8Y,Consistently good quality filters,James W. Parker
"[0, 0]",1397692800,A3LXN785UM7LVX,"After receiving this one, I have purchased others from this brand and am very happy with the quality. Highly recommend.","04 17, 2014",5.0,B00004ZC8Y,Good quality,JanP
"[2, 2]",1382140800,ACMZFLA1T8XUW,"not the best, but for price it is good quality product. little to light on strong light but for increase contrast and saturation of colors is perfect. Made much better pictures than without.","10 19, 2013",5.0,B00004ZC8Y,NOT THE BEST BUT GOOD PRODUCT FOR LOW PRICE,Jaroslaw R.
"[0, 0]",1398556800,A229YCWX2FRV7D,I use this on my Lumix LX7 ( with a filter adapter tube). The polarizer saturates colors and cuts glare.,"04 27, 2014",5.0,B00004ZC8Y,Great Product,Jay Doraiswami
"[0, 0]",1396051200,A2W29T02GTX5HP,"Great quality and smooth working mechanism.  Nice to have different sizes for each lens.  This makes my 3rd Tiffen Polarizer 58, 72, and now 67.","03 29, 2014",5.0,B00004ZC8Y,Great Polarizer,"Jazzsky ""jazzvt"""
"[12, 14]",1182297600,A1592H35GT7M4X,"On my 30D, the lens caps do fit this filter, but they don't catch very much of the thread (maybe 1 or 2 threads).  This isn't a problem, but if this filter was on my lens ALL the time I might not like the fact that it doesn't fit all the way to the bottom.Other than that, this filter seems to be a good value.","06 20, 2007",3.0,B00004ZC8Y,Filter threads do work with Canon lens caps,"J. Bailey ""Jay"""
"[0, 0]",1376179200,A1YR1VCW6FDU5G,"Ok, so it's not a Hoya or B&W but this filter significantly improves your landscape photos at a much cheaper price than some other higher end models.  Keep in mind that your images may become a bit &#34;flat&#34; for color saturation when using a polarizer but the trade off for the punch in contrast is worth it.","08 11, 2013",5.0,B00004ZC8Y,Great value for the price!,JDT75
"[0, 0]",1396137600,A2FDUV5FM4L1YA,"this is a great filter, it keeps the glare of light indoors or outdoors, I use it all the time","03 30, 2014",5.0,B00004ZC8Y,a must have for any photographer,"Jean A. Gump ""collector"""
"[260, 289]",1021334400,AZ515FFZ7I2P7,"If you have an autofocus camera and shoot photos outdoors, this filter needs to be attached to the end of your lens. (If you have a manual focus camera you need a linear polarizer) The polarizer darkens blue skies (if the sky is light blue, you get deep, rich blue) and eleminates glare and reflection in glass and water.With this filter, you can take a photo of someone standing in front of a window and not have the glare or reflection of the window shooting back into the lens. It also helps you shoot indoors at an aquarium (you can take crystal-clear photos of the killer whales and dolphins without glare from the glass).This filter can't take the photos for you, but it can make your photos look much more professional. The only thing to be careful of is the fact that the polarizer makes the image a little darker, so if you are shooting in dark light, you need a flash or a slower shutter speed.","05 14, 2002",5.0,B00004ZC8Y,The filter every autofocus camera user NEEDS!,Jerry Jackson Jr.
