reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A15ML85W54A2AH,B001KC08A4,Do42,"[1, 1]","Love is not a word that I like to use for inanimate objects but I love this remote. I have a Harmony 520 remote which costs over $150. This one costs $21 and it is BETTER.The buttons are bigger and easier to see and press. The programming is simple and it covers all of my components. It has volume punch through and total system off/on.I have a large screen Samsung TV, Samsung Smart Hub Blu-ray DVD player and a Sony AV receiver. I don't have cable hooked up to my ""man cave"" TV but it would easily handle it if I did. Setup was a breeze and it did all that I wanted which was:1. Control everything without me having to switch component buttons.2. The volume punch thru allows the vol and mute buttons to control the AV receiver which is where all of the sound comes from. I don't use the TV speakers for sound.3. The system ON/OFF allows a one button push to turn everything on or off in sequence but with only one button press.I use the DVD player to stream Netflix, play movies in MP4 format from an external harddrive, play DVDs and stream Pandora or Hulu. I purposefully did not connect cable to this TV system but it would easily handle it. All of the content comes from the DVD player so the only control that I need for the TV is off/on and all I need from the AV receiver is vol control. Most will of course have TV channels but mine is purely a movie or streaming system. The cable TVs are upstairs. Therefore all the buttons that I need are accessible without pressing any component buttons. It stays on DVD.Some universal remotes don't handle an AV receiver. The Harmony 520 is good but not as good as this and definitely not as good for almost ten times the price. I simply like this remote better.Push the light button located at the bottom and the remote keys light up a bright red. You can program macro functions up to 20 steps but I don't use that but it's there if I want to. This is simply the best remote that I've ever owned at any price.It feels solid too, not cheap lightweight plastic.Did I tell you that I love this remote?",5.0,I LOVE This Remote!!!,1371340800,"06 16, 2013"
APZ4V7V642TCI,B001KC08A4,Don,"[0, 0]","Update 4/4/2013 I was absolutely 100% wrong about this remote. The learning feature once mastered enables it to learn everything, including SMART TV's and their capabilities! Company has got a real treasure with this device. I'd buy it again!Update 3/17/2013 After using this product for a few more days I have come to realize that the remote buttons that do work (i.e. the on/off buttons) sometimes work and sometimes you have to press them multiple times to turn the television off. This continues to make me believe it's a bad product not worth one's time.Update 03/12/2013 I just updated my television to a SMART t.v. by Panasonic and other then changing the channels on the television and the set top box this remote is pretty useless. I understand it isn't meant to control the apps or the internet browser but at the very least it should be able to change the picture settings and it doesn't. What operates as the OKAY button on the television remote does not operate as as the SELECT button on this remote. Meaning you can't get to the necessary settings via this remote. Who knows what other television options are void because of this remote. Technical support can only tell me to change the code and I've tried all of them to no avail. Teaching the remote to ""learn"" the okay button doesn't work either. Long story short, do not get rid of your original remote as you will need it. Maybe people have had better luck with less sophisticated televisions?**Original Review** I like this universal remote, it does exactly as advertised. The learning features are a bit tricky to execute but if you can read you can figure it out. I did find technical support to be a bit snotty when asking a question that wasn't addressed in the handbook but the device does it's job.",5.0,Great Remote!!!Snotty Technical Support,1362873600,"03 10, 2013"
A1LHL429TZVQ8P,B001KC08A4,dorsey h garrett,"[0, 0]",It works great and is a very functional remote linked easier to my tv faster than any other remote I tried great buy,5.0,Great,1354752000,"12 6, 2012"
AXMJ6OG1DUQ31,B001KC08A4,Doug,"[0, 0]","I bought this in hopes to cut down the number of remotes I need to run my entertainment system.  I have a Samsung TV, Samsung Blu-Ray player, an older Pioneer surround sound receiver, and I've used both the Comcast and FiOS set-top boxes with it.  Programming was the easiest I have encountered in universal remotes.  The added bonus of macros was very helpful.  My TV is a Plasma TV and still susceptible to burn-in, so we tend to either turn off the TV or turn it to all-white mode if we're going to leave the room for a few minutes, but will be coming back.  This remote allowed me to create a macro that moved through the TVs menu system and select the correct option, all with a single press of a button from me.  The only negative I could say is that the remote sometimes tries to run through the sequence quicker than the TV can recognize, so you have to put pauses in the sequence to make it work.  It is a minor annoyance and it does it's job.  I can certainly recommend this to anyone who is looking to replace a complicated remote or to rid themselves of needing more than one.",5.0,A perfect replacement to my collection of remotes,1399680000,"05 10, 2014"
A1CJN1N4OWJDQZ,B001KC08A4,DP,"[0, 0]","I use this remote to control tv, dvd, power amplifier and cable box. It is very versatile. It can get confusing because you can program any button to do any function and one button can have several different functions depending on the mode it is in. You have to use it often or you may forget what button does what.",5.0,Versatile,1390348800,"01 22, 2014"
A2TCTOR9X6KWP5,B001KC08A4,Drew Croker,"[1, 1]","I bought this remote to use a WD Live Hub with an older Sony rear projection television. This worked for that purpose. It was easy to program and the design is very intuitive. Now for why I gave it a 3. It's very heavy. It has to be big because it has buttons for everything, got it, but does it have to be so heavy? This makes it hard for kids (mine are 4 and 9) to manipulate. There is a long delay when using macros. My kids and wife rarely keep it pointed in the right direction long enough for even the power on or off macros to complete and this causes the devices to get out of sync. It's not consistent: sometimes the power macro does the right thing and leaves the primary control on the device I set it for last, but randomly it will switch back to the first device. A first world problem for sure, but still annoying when I can't identify the behavior that causes it to act this way. So it does the job I bought it for, but if I had the same need to fill I would be just as likely to try another product.",3.0,Just Okay,1383523200,"11 4, 2013"
A30XZK10EZN9V4,B001KC08A4,dwarf,"[0, 0]","I just this remote up to control my cable box, blueray player, Flat screen TV and it works extremely well. The only way they could make this remote better would be to allow you to physically move the buttons around on it to match the physical layout you were used to previous to using this remote. This remote has many features and sets up really easily and then works flawlessly afterward. For the price I have yet to see anything even as good much less better. Highly Recommended!",5.0,Excellent low cost universal remote,1354838400,"12 7, 2012"
A2RC64WGVG3BFW,B001KC08A4,"earthangel ""earthangelcf""","[1, 1]","What an amazing little contraption! I was forced to purchase new electronics (long story) and ended up getting everything from different brand names due to their lower cost. I had at least 4 remotes going at the same time when all was said and done, needless to say it was driving me nuts. Some folks recommended I get the Logitech Harmony, but it's ridiculously expensive.... and then I found this one on Amazon.It is advanced enough that it takes in all of my peripherals, and smart enough that any  button will learn any function not covered by the remote to begin with. For example, my dvd player's remote has the open/close button for the tray, the URC WR7 does not, but I was able to program it!Oh, and another great feature is its macros... I programmed this sucker to turn on 3 of my machines on at the press of a button in the order that I wanted.This remote is a BEAST. LOVE IT!",5.0,FANTASTIC!,1338940800,"06 6, 2012"
A3TSAI6LYF8BZX,B001KC08A4,"Edward Gentry ""Ed Gentry""","[0, 0]","This was very easy to program - most devices used codes or were just automatic. I had to use the learning function to program the Roku, but I had this sorted in 10 minutes. I love the universal volume control. So it doesn't matter which device is selected you can make it so that the volume always controls the volumne on my stereo.",5.0,great product great price,1373932800,"07 16, 2013"
A3TT8ECK0J5HJ6,B001KC08A4,Edward J. McCarthy,"[0, 0]","The remote worked well at first, and was easily setup.  I purchased 3 of these remotes mid August 2013, and by January 1, 2014 2 of the 3 remotes stopped working.  Problems were that a number of the often used buttons (channel up and down, volume up and down) stopped working.  Would not recommend this remote.",2.0,worked well..at first,1391817600,"02 8, 2014"
A1SHHQSPOWR00F,B001KC08A4,"E ""--""","[3, 3]","I was a bit nervous about ordering the Universal remote because of my Roku player.  However, it couldn't be simpler to program.The Universal remote has a Select/Scroll wheel and Fast Forward/Rewind controls that correspond perfectly to my Roku remote.  I merely pointed each remote at each other and pressed a ""learning"" button on the Universal remote.  I then pressed the button on the Universal remote that I wanted to use as Fast Forward and the Fast Forward button on the Roku remote.  Since there are only 9 buttons on the Roku remote, I repeated this step for each of the 9 buttons.The instructions that came with the Universal remote are great.  I can now do everything I could do with my Roku, such as select, search, etc.  I have an older Roku player without an SD card slot, which I think the new Roku players have - so the Universal will not be able to accept an SD card . . . still worth it in my book.Plus, the Universal remote has a button that will illuminate all of the keys, so now I can see what I'm pressing in the dark.  No more pressing Channel Up (which switches my TV from the Roku player to broadcast TV) when I really want to press Volume Up.Not bad for under twenty bucks.",5.0,Great with a Roku player,1293494400,"12 28, 2010"
A290S9LN85G75Z,B001KC08A4,EJ,"[0, 0]",Easy to program and works well with all equipment.  Better unit than the earlier version.  Allows volumn controls to work with all equipment.,5.0,Works great,1347235200,"09 10, 2012"
AVD3BTSNMCXQW,B001KC08A4,E. Lee,"[1, 1]","I bought this in &#34;very good&#34; condition. It arrived in a package that had been opened then taped back together with stickers all over it. One sticker said&#34; tested&#34; with a date. The remote itself was in &#34;as new&#34; condition, all buttons, and light appearing perfect. The device is substantial, but not too big, and seems to be made very well. It came with a &#34;light&#34; button which illuminates all buttons with a warm reddish glow for easy viewing of the entire panel. The buttons did not stick and had a nice spring-back action, again in line with the quality feel. That was the good. Now for the bad and the ugly. I was able to get it to turn the TV and  Blu-ray on and off- and that was about it. In TV mode, I had no other functions(ie., vol, chan, mute, menu, scrolling, etc); same in the DVD mode. The manual had codes in the back for most components and a variety of manufacturers, but no mention of Roku or other streaming desktop devices. Curious, but no problem because it has a &#34;learning mode&#34;. My remote must have flunked out... It would not read any of the buttons on my Samsung, Insignia, Roku or Sceptre remotes. Neither the Quick Start-up, pre-programmed coded, manual code search nor learning methods worked. I might have gotten a defective one or maybe this is common. I am returning this one and have ordered a Sony universal remote.",2.0,This one needs more schooling.,1376179200,"08 11, 2013"
A1J3JWS09YOH7L,B001KC08A4,"El Hombre ""Traveling Hombre""","[0, 0]","I bought this to control everything in my bedroom, including a media center pc, blu-ray, and ROku.  Well this remote is older than all that, but it actually had codes for everything but the Roku.ROKU 1,2,3 owners:Borrow or buy (like I did) a Roku IR remote, and then assign the keys to this, and you are done.  Amazing range and feel in your hand, and I can control Roku, volume and tv power all from the same setting.  Nice.",5.0,"Volume Punch through, completely customizable",1390953600,"01 29, 2014"
A1PSV5PT16G13T,B001KC08A4,Empoweryou,"[0, 0]","I have intentially held off writing a review for this until now. (~a few months) The unit seems to be built well. It feels solid in my hands. There are several different ways to program it which came in handy as my Yamaha receiver didn't want to give up its code. The remote is operating a Panasonic plasma, an LG bluray,a comcast cable box and of course, the pesky Yamaha. The instructions were written very well!! I had to take my time and actually put it down a few times. Once I became familiar with the process, it moved along fairly quickly. For the money, I think it's worth it. -Empoweryou",4.0,Works Well,1368316800,"05 12, 2013"
A3TOTA7GNRPL8U,B001KC08A4,epwh,"[0, 0]","This is a nice sturdy remote that's not too big or too small.  The backlight is fantastic.  The directions are easy and I was able to get it up and running in about 5 minutes.  The directions warn about setting up the all on and all off buttons...it raises an issue when for one reason or another the cable goes on but the TV does not --- you can't control one function once the &#34;all on&#34; is set and so you either have to hit the button and then point it away from the device that's already on, or get your butt off the couch to do it manually.  Other than that: PERFECTION!",5.0,A breeze to set up!,1362009600,"02 28, 2013"
A31NOK4ZX4KXQS,B001KC08A4,Eric C,"[0, 0]","My only gripe is we have a samsung plasma and when I inputted the code to pair it to the tv, some of the buttons didnt work ie arrows, enter, select, etc.  You will have to &#34;teach&#34; the remote the certain functions... it only takes a couple minutes to do so.  Other than that, its a good buy.",4.0,Great universal remote,1401753600,"06 3, 2014"
AF2RQB9SM6F2S,B001KC08A4,"Eric G. Kunz ""sailor-scuba diver""","[0, 0]",Been fighting with Verizon over their poor and ineffective controller for years. I gave up in frustration and ordered this controller. Works perfectly. And has more features I can use than Verizon's ever thought to have. Well worth the measly price.,5.0,Finally a controller that works,1380758400,"10 3, 2013"
A1W75OCFQKRAL9,B001KC08A4,erictepe,"[0, 0]","After getting frustrated with ""universal"" remotes that came with other components, I wanted one that would actually work and control all the functions of the component I was trying to control. Anyway I have a Samsung 6500 series LCD, Xbox 360, Motorola HD DVR cable box, Samsung Blu-Ray and a ZVOX Z-Base 550 surround speaker.Here are the things that I like:1. I like that it lights up all the buttons so you can see all of them2. Input is easy and the codes set up the remote to work all of the functions of each individual component3. It did not have codes for the Zvox speaker but the learning function allowed me to teach it everything it needed to know4. It has a nice layout of all the buttons5. It has macros so you can set everything to turn on or off with the press of a button6. It has ""punch through"" commands. This allows you to turn on the tv, cable box, surround sound and associate the sound, menu/guide, etc with the component you want it associated with. For example, when watching TV, I associate the sound with the cable box which allows me to have all the cable box functions including adjusting the sound. I don't have to hit ""audio"" to change the sound then hit the ""cab/sat"" button to work the cable box. Same thing goes for the DVD player.The bottom line is that for $20 you cannot go wrong with this remote. It is the first time I have not had to use 2 remotes ever.",5.0,"Great, Inexpensive remote that does it all.",1281657600,"08 13, 2010"
A2BDQ38RNRXIRQ,B001KC08A4,Erik,"[0, 0]","This remote is by far the best that i have found. I have tried the Logitech Harmony 300 which was nice, but let me say how this remote beats it:price - this remote was about 8 dollars less than the harmonylight - i didn't think it would be a big deal but when you forgot where a button is and its dark, it is a life saverbalance - the feeling of this remote in my hand is more balanced and has an overall better feel in my handprogramming - i thought the harmony was easy because of its usb interface but this remote doesn't have that and i programmed it faster (5 min tops) the learning function worked as advertised and allowed me to program a button that i wasn't able to on the harmony. You can customize the on and off buttons to turn multiple devices on or off. You can also create punch throughs so that you can change the volume of the TV while you are in the settings of the SAT, this means you don't have to hit the TV component every time you just want to change the volume (very nice).layout - the layout of this remote to me was more intuitive from what i came from, which was my direct tv remote, if you have the direct tv remote this one will make sense to you and be more familiar than the harmony 300.Overall this remote is the best i have purchased to date, the value, features, and ease of use is best i have found. The only thing I have left to evaluate is durability and longevity of the product, my hopes are high because this has been an excellent product thus far.",5.0,Best for the money you will find.,1349913600,"10 11, 2012"
A1Q73KFDSVC1GI,B001KC08A4,E. Robateau,"[0, 0]","When I first got it, the programming, the ease of use, the buttons were perfect, and my wife was happy using the remote for everything. After about 3-4 months, we first noticed the up on the volume button stopped working. Then the down botton stopped working so we could not control the volume at all. Then the channel up, then down buttons stopped as well....making the remote almost useless. We have to type in each channel number manually to change the channel. Sent an email to tech support....still waiting for a reply.  Not impressed... I thought this was a quality product based on the reviews...but not for me. Its useless now. Waste of my money....now I need to look for a replacement.",2.0,Worked for 3 months then it quit.....,1322438400,"11 28, 2011"
AXAJCMWSD3OJX,B001KC08A4,"errdisable ""errdisable""","[0, 0]","First off, this remote is great for the money, does what it says, seems very well built, and will control anything you have in your stable. The other reviews here detail how great it is.I thought I would point out a shortcoming not limited to this universal remote, but to most of them. This problem stems from the fact that in most cases a single remote signal is used for off/on of a given device.Where this causes a problem in in scenarios like this: Say I wanted to program a macro to turn my tv, av receiver, and cable box on. That is easy enough. Then say I want to program a macro so that when I hit DVD it will turn on my blu ray player and change my tv and av receiver inputs accordingly. No problem. Now say I want program a macro so that I hit AUX and it turns on my XBox 360 and changes tv and av receiver inputs accordingly. Still no problem. Now, say I want to go back to my blu ray - I hit DVD which sends the signal to switch my tv and av receiver inputs back for blu ray but it also sends the remote signal to power cycle my bluray - since it was on from previously switching to it, now my macro turns it off.The problem is that any macro (whole system on/off, switch to component, etc) that includes sending a component a on/off signal is entirely dependent on the power status of the component being in the on/off state that you intended when you programmed the macro.It would be nice if all component used discrete codes but most in fact use a single 'toggle' code that turns a device on (if it is off) or off (if it is on). This makes programming macros less than idiot proof, especially if the person operating the remote is not familiar with the system, ie grandma, mother in law, etc.In any case, this is not a problem with this remote per se', moreso a limitation of universal remotes. Just something to be aware of. Otherwise this remote is the best there is for the price range but if you are expecting true 'one touch' operation for a typical home theater setup then you might want to think again.",4.0,Great value but some caveats,1360281600,"02 8, 2013"
A1CMAO0DWFZ6QX,B001KC08A4,Esther M.K.,"[0, 0]","This is a well-built, nicely balanced remote.  I LOVE the back light.  The general layout is good.  The instruction booklet is refreshingly detailed but not intimidating, making teaching the remote quite easy.  Even so, not all functions have worked.  Customer service has been EXCELLENT both times I've called about this.  (They even invite you to call Customer Service in thoughtful places throughout the instruction booklet, which is terrific!)  I've gotten all functions (TV, satellite and Blu-Ray) to work with their help, except for some of my speaker bar controls.My major disappointment with this remote is that the number keys are too small, and they are too close together.  I also wish they had made ALL keys higher.  (Thicker)  I believe this would have made the remote more responsive.  When entering ""112"" for instance, I usually get ""12"".  You really have to deliberately and carefully hit each of the wanted keys in order to get the desired effect.  (Short fingernails might make this a non-issue for you).I hate giving this remote only three stars, as this company is OBVIOUSLY trying to make a good (WAY BETTER THAN AVERAGE) product, and their customer service is so good.  If it wasn't for the small and cramped number keys, it definitely would have been FIVE.",3.0,WR7 Remote,1352592000,"11 11, 2012"
A4RKE6DNDRTY2,B001KC08A4,Ezy Beezy,"[2, 7]","I bought this remote because I needed more macros than my Sony unit had.  After trying to program the macros using the terrible instructions, I came to the conclusion that the macros on this unit were ""all on, all off"" only. If you don't need macros that can perform more complicated functions, this is a good universal learning remote.",2.0,Almost good.,1274140800,"05 18, 2010"
A3RZNWIMTY08O1,B001KC08A4,Father Of Two,"[1, 1]","We have a pricier Logitech remote for our main TV. The second TV is mainly for the kids and has an Xbox 360, Roku, Pioneer receiver, Toshiba DVD player, and Sony VCR. I didn't want to spend a lot of money, and found this remote.The item ships well-protected in a clamshell box, which you'll need scissors to open.Programming instructions are very clear. Programing, as other reviewers have noted, is not as easy as with more expensive remotes and will take some patience and tweaking. I first used the &#34;Quick Set-up&#34; option, which is very easy for anyone to use. It worked great for the TV and the Xbox 360. The other devices required using the &#34;Learning Method&#34;, where you position the remotes head-to-head, press a function button on the Universal remote, then press the same function button on the device's remote. This worked well, but took some time.The trickiest part was programming &#34;macros&#34; - steps done in sequence with a single button press. For instance, pressing the &#34;AUX&#34; button turns on the TV, the Xbox 360, and the Receiver, and sets the receiver to the proper channel for Xbox sound. First attempts didn't work too well, then I realized I had to program &#34;pauses&#34; between steps. Once I did this everything worked fine.All told, it took me over an hour to program this remote, and I consider myself above-average in technical savvy. Those who have limited or no patience for trial-and-error type approaches, or don't care to read the manual carefully, will do better buying a more expensive remote, like our Logitech 700.Now that the remote is programmed, it works like an absolute charm. Macros on our Logitech 700 sometimes misfire. So far I haven't seen this happen on the WR7. I absolutely love how this remote functions and have no regrets.",5.0,Works great!,1358553600,"01 19, 2013"
A68K0JCWEACRI,B001KC08A4,FatherofYoda,"[1, 2]","That's really the size of it. The codes they gave weren't applicable to most of my devices so their answre is to go through 1000 codes to see which one works. Yeah. For the TV and the Home Theater and the Cable Box? Really? I tried another option which SHOULD have worked according to their instructions and their phone tech support. I tried making it &#34;learn&#34; functions. Mine must have been stupid, because it didn't learn from my Comcast (Motorola) remote. I guess you cannot get a decent universal remote for so cheap. It would have been nice!",1.0,Didn't program and getting sent back,1380326400,"09 28, 2013"
A1A3LAWDHRK568,B001KC08A4,F. Ferguson,"[0, 0]","As others have stated, this is the remote to have if you have direct TV. no problems connecting to mySamsung PN51D550 51-Inch 1080p 600 Hz 3D Plasma HDTV (Black)or mySamsung Electronics HT-D5500 Home Theater System",5.0,Direct TV,1328313600,"02 4, 2012"
A3IROM8JD6KAVG,B001KC08A4,Floyd Sense,"[2, 3]","I've had this remote for about 3 years now and so far I've been able to use it to replace the remote control for every new device I've purchased.  I NEVER try to use the preprogrammed codes, always using the learn function to acquire the programming from the original remote.  It's developed one odd problem over time - the commonly used buttons, such as the channel change buttons, become intermittent and you have to really press hard to get them to operate.  I took the control apart and discovered a fluid substance on the rubber keypad backing where the buttons contact the circuit board. I cleaned the rubber section and the circuit board with a Q tip and Windex and after that the buttons operated as they did when the control was new.  About a year after this problem, it happened again and when I disassembled the remote, I found the same fluid there again.  Another cleaning solved the problem.  I suspect the fluid source is the rubber membrane.  There's never been anything spilled on the remote, so it has to be coming from the inside.  At any rate, the remote continues to operate and since the internal contacts didn't show much sign of wear I suspect it will last another few years.  A good price performer and a great remote (if you are capable of performing the cleanup I described).",4.0,Long term user report,1351555200,"10 30, 2012"
A1TUUSQODOPXOE,B001KC08A4,"Frank Forrest ""Quasar""","[2, 2]","You may have noticed the wide range of review ratings on this product from 5-stars to just 1-star. This had me a bit worried before I purchased this unit, but since Amazon backed up their products with its excellent return policy, I took a chance on it.First off, for those who haven't ""programmed"" a universal remote before, the steps and instructions can be a bit scary or involved. You must read carefully regarding the sequence of buttons you must push in order to get this to work with your devices. There are basically three ways to do this and if one doesn't work, you have two other fallback plans.For me, I choose to just input the different codes available for my TV, DVD, VCR, and Xbox 360. The WR7 lists several codes for each device and you input each one until one turns off your device. In some cases, multiple codes work but only one will give you full functionality.For my outdated Realistic VCR from Radio Shack, none of the codes worked, so I did the ""automatic"" scan method where you just tell the WRC WR7 to go through a list of pre-programmed codes. Once your device recognized one, it will turn off. As it turns out, the code it used was for a Panasonic VCR, which means the Radio Shack unit was made by Panasonic.In addition, I used the ""learning mode"" to program the WR7 to take over all of my Roku LT's functions. But according to various websites, because the WR7 only works with IR remotes, later models of the Roku cannot be programmed into the remote. It also should be pointed out that the directions for the learning mode of the WR7 may be in error. After programming, in some cases you will need to hit the component button again before ""saving your work.""Basically, I can understand the frustration some users of the WR7 have experienced because there is a somewhat steep learning curve if they haven't programmed a remote before. Also, after reading many of the 1-star reviews, it seems that a good deal of them have to do with user error, impatience, or just unrealistic expectations.I was able to program the WR7 between breaks watching streaming videos with my Amazon Prime account. Total time actually spent on programming was about 30 minutes--most of which had to do with re-reading instructions and making mistakes and figuring out what I did wrong.I like the layout of the buttons and the back light is pretty bright; the color is red, but it would have been nice if it was a shade of blue or just plain white.A good thing about this remote is that all your commands and programming is stored on a memory chip. If your batteries die, according to the manufacturer, you can come back months later to insert new batteries and the programming will still be in the remote. In real world terms, this means if you run out of batteries or use rechargeables, you have more than enough time to replace the batteries in the unit without losing all your hard earned programming.This remote is quite deep in features, and I may never get to the point where I used all of them, but it's good to know that they're there in case I need them. I did use one of the more ""advanced"" functions by mapping all of my devices to the TV volume controls. Now, no matter if I use the DVD, Roku, or VCR, the volume controls are linked to the TV functions.However, it should be pointed out that programming macros or steps for customized features doesn't always work. I found out that while doing a macro for turning on various components, it was all but impossible because the remote has no way if knowing where the last input setting was on the TV. Some TVs have dedicated buttons for video 1, video 2, etc., but if your TV needs to screen through button presses, you're out of luck with the WR7.It takes some work to program this thing and YMMV as to how quick, easy, and successful you are in getting the expected results. Some devices may not work with this remote, but using the learning mode or scan function takes care of most of these worries. There are probably instances where this remote will not work on some electronics; but for 20 bucks, it seems to handle most situations very well. It should be pointed out that even the most expensive universal remotes have programming issues.Overall this device doesn't get a perfect 5-star because the steps in programming may turn off some people and it isn't as easy as the company leads on. But if you've programmed universal remotes before, don't mind spending a bit of time learning how to program this unit, or are OK with carefully following instructions, for about $20, this remote is really worth it.",4.0,Great if you follow the instructions and have patience,1383782400,"11 7, 2013"
A1GVV4ZICQK8XB,B001KC08A4,Frank Jones,"[0, 0]","I picked this up after one of my son's friends stepped on his uverse remote.  Not only did this replace the 2 remotes that the uverse remote took care of, it replaced 5!  My son's TV, blu-ray, uverse box, hdmi switch and his receiver.  Very easy to setup, some of the buttons didn't work correctly with his reciever so we taught the remote what we wanted where and it worked fantastic.The button feel is great.  Backlighting is perfect. I liked it so much I bought another one to put in my living room so that when my wife is hoarding the harmony remote I can grab this and override her lol.",5.0,Fastastic remote.,1277251200,"06 23, 2010"
A2E74YKJXGZCJB,B001KC08A4,Frank Perkins,"[0, 0]","I refuse to spend 100 bucks on an universal remote only to have to worry about the kids losing/dropping it.  In about 5 minutes I was able to setup my Sony TV, Cablevision DVR and AppleTV.  This remote works great and is worth the money.  If anything start here and then graduate to more complex remotes if you feel you outgrow the features.",5.0,Cheap Universal Remote,1320796800,"11 9, 2011"
AP0TT24MQB6I3,B001KC08A4,GAalleycat,"[0, 0]","I recently bought a 55-inch LG TV, model 55LM7600 with a Magic Remote.  I hate the remote that came with that TV, so decided to purchase this URC WR7 as our primary remote for the LG TV, our Onkyo receiver, JVC DVD/VCR player and LG 3D BP620 DVD player.  This remote works just fine for control of all four components.  I have it programmed to turn the power on and off for both the receiver and TV with a one-button push.  I expecially like the backlighting that is absent for all other of the remotes that came with the devices they control.  At the price paid through Amazon, this remote is a bargain.  It is especially sturdy.  I also like the fact that it is large and shaped so that it does not pivot and roll off when placed on a table, unlike the Magic Remote and others.  In fact, I appreciate this remote enough to have purchased a second so that both my wife and I can control our devices without having to pass the remote around.",4.0,Priced Right.  A Sturdy Product,1353542400,"11 22, 2012"
A3VV222I6NVARM,B001KC08A4,"Gardener from TX ""Gardener from TX""","[2, 2]","Before purchase, I was trying to decide between this remote (URC WR7) and a $40 Logitech Harmony. I had some questions so I decided to call both Logitech and URC. I called Logitech first, was placed on hold for about 15 minutes, answered by a woman who said, ""I don't know much about the Harmony remotes, let me transfer you."" After another 10 minutes on hold I hung up. Highly irritated, I called URC. [WARNING: What follows is virtually unbelievable, but, I swear that it is true!]Before the second ring, a LIVE person answered the phone, understood the reason for my call, and transferred me to Kevin, who answered IMMEDIATELY. Kevin was knowledgeable and answered my questions efficiently - total phone time, maybe 3 minutes. Absolutely unbelievable - clearly an aberration in the current world of ""customer service."" Needless to say, I immediately pressed the Amazon ""Buy"" button.(Now, Amazon's turn! I'm a Prime member so I was expecting 2nd day delivery. Nope, showed up the next day - thanks, Amazon!)Back to the remote - I have a simple setup: a) Vizio e472vl TV, b) Liteon DVD, c) Panasonic VCR (&lt;-yep, no typo!), d) DirecTV receiver/DVR, e) and a Bose Wave radio.The remote can be programmed several ways: by utilizing its built-in codes (and, three methods to do this), by entering the component's 3 digit IR code, or by ""learning"" from the old remote. The instructions are clearly written, easy to follow and contain many 3 digit codes for many components.In my case, the 3 digit code for the DirecTV receiver/DVR was in the list, so, following the instructions for ""Three-Digit Code Entry Method,"" I programmed it (mostly, more later) very easily. Likewise, the Panasonic VCR programmed easily and automagically with the 3 digit code.THe Vizio codes in the manual did not work for me so I followed the instructions for the ""Quick Setup Method"" and had the TV programmed (again, mostly) in about 15 seconds.The Liteon DVD and the Bose were programmed using the ""Learning Method."" I had trouble with this aspect, and, for the life of me could not get the WR7 to ""learn."" I looked through the Amazon reviews for clues as to what I was doing wrong, but could find nothing - including complaints about the learning function, which suggested that I was the problem!Once again I called URC, once again the phone was answered immediately and once again I was talking (oddly enough!) to Kevin! (We now have ""repeatability"" on URC's CUSTOMER SERVICE so, as far as I am concerned, its the real deal and reason enough to do business with them.) And, sure enough the issue was mine!In case anyone else has trouble, here is what I was doing wrong. Following the manual directions for ""Learning Mode,"" first, on the WR7, press the Component button (that you wish to control) plus the ENT button at the same time for about 2 seconds until the Component button lights up. Then, on the WR7, press the button that you want to program and IMMEDIATELY RELEASE, then press and HOLD the appropriate button on the old remote until the WR7 blinks twice, indicating receipt of the code. I was pressing the button on the WR7 too long - so, press and immediately release and you'll be good to go. Follow the instructions in the manual with this in mind. Once I did it right, the ""learning"" process was a snap.Now, back to the TV and DirecTV controller - the pre-programmed codes set up most of the functionality on the WR7 but not all. Adding the missing functions was as easy as adding them through the ""Learning Mode.""I know that this review is ""wordy"" but I hope that it conveys my experience with URC which is the most pleasant that I've had in many years. The fact that their controller works flawlessly and is priced fairly is simply ""icing on the cake"" - URC is my only future choice for remotes and recommendations to people for remotes.Best of luck with yours!",5.0,Wonderful Product - Even Better Customer Service,1315440000,"09 8, 2011"
A1380E29WCL809,B001KC08A4,Gary Gunn,"[1, 1]","I am using this to control my Xbox360, Hitachi big screen tv, Samsung monitor/tv, Roku xd, 3-way hdmi splitter,Samsung blue ray player and Onkyo stereo receiver and it works fine and can easily be setup to do the odd functions that a lot of universal remotes won't do. The people that said setting it up was hard must be pretty empty in the brain area, because it was very easy and pretty quick, easier than my last logitech one that you could plug into your pc to program.",5.0,Great universal remote at a good price!,1362960000,"03 11, 2013"
