reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A1809WGPNBMUAV,B000BTL0OA,David Spencer,"[0, 0]",I would not trust any other router.  This router will keep a wireless connection unlike the others that cut out all the time.  Easily configurable.  The best router out there.,5.0,Amazing router,1316736000,"09 23, 2011"
ARVMODCAOQ1KC,B000BTL0OA,David Tang,"[1, 1]","Connection is very stable, haven't been disconnected yet. Speed and connection seems to be much faster compared to the output of my previous router. Easy set up, just follow the instructions of the disk that comes with it. I would recommend this item for people who are looking for a nice affordable Linksys router.",5.0,Nice and Stable,1330128000,"02 25, 2012"
A329DVU2UTW3BU,B000BTL0OA,D. Caslin,"[1, 1]","As other reviewers have stated, this is the router you'll want if you're looking to run 3rd party firmware on a Linksys WRT54G. I'm not sure why anyone would by this version to use the original firmware, but I'm very pleased with how it runs using Tomato. Please note that the regular WRT54G router will NOT run most 3rd party firmwares since Linksys has since lowered the amount of built-in RAM on the standard version.",5.0,Happily running Tomato...,1205452800,"03 14, 2008"
A1V0BAV1DWIKPQ,B000BTL0OA,"DC Dawg ""DC Dawg""","[4, 4]","So, I am not reviewing this as a router per say because that is not what I used it for. I already have a router but there are a couple of areas in the house where the signal was only one or two bars and my speed test was showing 2MBPS. I was shopping for an upgraded network card for the computer in that area as cable was not an option. I have recently been playing with DD-WRT and learned about the concept of a bridge repeater. For those of you that know what I am talking about this probably makes more sense. I installed the DD-WRT on this router and setup the router as a bridge repeater. The wiki's on how to do this are easy to google and easy enough if you are remotely technically competant. Once I did that I put this router where the dead spot was and BANG 5 bars and 12 MBPS, 6 times faster. Also, instead of just hoping that a card would help the one computer this now transmits and allows better coverage for everything in that area, for basically the same $50. WOW. As a router, this is probably a solid middle of the road, good value for the money. But if you have heard of DD-WRT and wanted to play this was the cleanest load of firmware that I have ever seen, literally minutes and it went perfectly, this router is made for it, it totally rocks.I realize this review will not be what everybody is going to use this for, but I think there are enough people like me, looking at DD-WRT to make it worth while, use this device, load DD-WRT with one eye closed and enjoy everything it gives you!",5.0,"Cheap, Fast DD-WRT Bridge Repeater",1315785600,"09 12, 2011"
A2SD5AIM5NU2LN,B000BTL0OA,Dearlydeceived,"[0, 0]","It's an awesome router at an awesome price. I plugged this router up and configured on 08/14/2009 and have not needed to touch it since... but of course I have anyway. After a few days I could not hold my self back, I installed Tomato firmware and finally moved on to DD-WRT. If your not good with networking, don't use/buy this router without help from someone who know what there doing, it's not worth you giving it a bad review. I will replace it someday but probably never retire this router completely... I need to find my soldering iron, 4mb just isn't enough.",5.0,Epic,1299283200,"03 5, 2011"
A39E1STT7YVCHT,B000BTL0OA,Dee Cee,"[1, 1]","Let me say first that I am not a computer savvy person, or even know much about networking, but since I recently got my laptop, I wanted to hook up to the internet without the hassle of disrupting the internet connection to my home pc. When I purchased this router I was worried that I would be unable to make any connections at all and it would be another waste of $$. Well, after busting the plastic cover all you get is the router, some registration card info, installation cd, power adapter and network cable. Setup was pretty easy just insert the cd and follow the instructions of plugging in cables, etc. After that, well, all I can say is that I am on my laptop without hooking up straight to the modem and cable to surf the internet.... it's good to be free. I am very happy with it... it is highly recommended from this satisfied customer.",5.0,I am happy with my purchase!,1190073600,"09 18, 2007"
A2GT9IV81SUPTW,B000BTL0OA,"Dennis L. Mccallister ""dmacker""","[1, 2]",This product lasted one week beyond the warranty and then died.I find that unacceptable.I have since replaced it with another manufacturer.,1.0,Not worth the money.,1400025600,"05 14, 2014"
A12W81NHBRG67K,B000BTL0OA,deon,"[2, 2]","obviously works right out of the box with linksys' firmware; but works so much better with tomato firmware and ddwrt. (both firmwares have their +'s and -'s so do your research!) great routers! fyi - if you are planning to increase the signal strength of these routers, they WILL over heat and have a shorter life span... however you can buy a ""chipset heatsink"" or ""xbox heatsink"" and apply the heatsink to the main chip inside of these, and it will keep these bad-boyz running for years!",5.0,ddwrt / tomato!,1341532800,"07 6, 2012"
AHW9HY6U7MV1Y,B000BTL0OA,Deputy,"[1, 18]","I did a search on Amazon for a Wirelsss MODEM. The results brought me to this item and I bought it based on the wonderful reviews. Unfortunately, this is NOT a MODEM. It is a ROUTER. You still have to have a modem to use this piece of equipment. So it is going back for a refund. Stoopid Amazon search engine is worthless.",1.0,Falsely advertised,1382054400,"10 18, 2013"
AMZ1Y9HCOOXDO,B000BTL0OA,Dev,"[3, 10]","One would have thought that by time, most wireless routers would be plug and play for the simplest configuration.All we have is two laptops that need to have a wireless connection.  Yet, the set-up took several hours.  The instructions are incomplete and confusing.  And then, it asks for information that was not required when I had set up my previous router (e.g. type of DSL connection, userid with ISP, password, etc...info I hadn't used in years).  Even after all this, and upgrading the firmware, the wireless connnectivity still keeps dropping frequently.All in all, I would say for those of you who are not interested in the Linux compatability and are looking for a simple wireless router with good range and stability of connection - STAY AWAY from this one.  If I had bought this from a store, I would have taken it back in a day.",2.0,Hard to set up; keeps dropping connection,1180828800,"06 3, 2007"
A14VXHIKVRTR7T,B000BTL0OA,D. Ficken,"[0, 0]",This is a great router with plenty of memory to load 3rd party firmware on it.  Great upgrade from my basic WRT54G (which I will now convert into a repeater).,5.0,Great router with ability to load 3rd party firmware on it,1198540800,"12 25, 2007"
AWH03VWWAIOZ9,B000BTL0OA,D. Freitag,"[1, 1]","The Linksys Wireless-G Broadband Router, WRT54GL is stable and easy to setup.  It offers advanced wireless security, and includes a four port switch to boot.I've had some disappointing experiences with other wireless routers, but this one runs LINUX and is rock stable.",5.0,LINUX based Wirewless Router is Tops,1168473600,"01 11, 2007"
A3LU2FHQDSNBXE,B000BTL0OA,D. G. L. C.,"[0, 0]",The product works very well once set up but can be a little confusing if you are connecting to a DSL modem.,4.0,home connections,1232409600,"01 20, 2009"
A39FUC8A01R637,B000BTL0OA,"D. Hamlin ""D. Hamlin""","[1, 1]",When setting up your router make sure that you rename the system and add a simple password.  Setting it up with a wireless laptop took a little effort.  I was not please with the fact that when you call in for help they make an effort to have you connect to their system through the internet to resolve the issue for a FEE rather than just talking you though the problem for free.,4.0,Linksys Wireless Router,1240963200,"04 29, 2009"
A35NSF98TDAHHG,B000BTL0OA,Diknak,"[2, 2]","I purchased this to use as an access point in my basement.  It took about 30 minutes of configuration to get it up and running, but I would rather do that instead of buying something that is specifically used for extending a network since this can be repurposed in the future if needed.  I feel that the signal could be stronger, but it serves its purpose.  The admin page is very easy to use.",4.0,easy setup at a good value,1378944000,"09 12, 2013"
AO074X4WTO84B,B000BTL0OA,D. J. Dahl,"[0, 0]","Previously I've been using an old  westell modem/router sent to me by our  ISP. The  Westell would drop connection very frequently and it was driving me mad, so I decided to invest a little research into a new router. I found this Linksys router had a popular positive rating and great reviews so I purchased it.I am very happy with the router but was not aware prior to purchase that it is only a router, it is not a  dsl modem/router in one, so I had to find a router less modem as well (luckily I had one laying around)It supports many security features for wireless:WPA PersonalWPA EnterpriseWPA2 PersonalWPA2 EnterpriseRADIUSWEPand one thing I enjoyed was the firewall.The firewall is very simple, it is either on or off and you set the ports you would like allowed through the port forwarding settings. (my old  westell firewall had to be programmed with specific rules) so I really enjoy not having to deal with that anymore.There is also a built in feature to use keyword settings to block websites from passing through the router if you don't want any specific computer or all computers on your network to visit certain sites.And of course as many have already stated, this router is compatible with third party firmware so you can flash it with hacked firmware upgrading the quality of the router. Although tempted, I have not tried this yet as I do not wish to brick it.I am one who believes that technology is far over priced, from digital cameras, routers, computers. Look anywhere and the prices are ridiculous and unreasonable (and amazingly people feed that inflation by paying for it) but I found this particular investment to be worth it! It saves me many headaches and has not given me any troubles so far.I give this product 5/5 for quality, features, versatility and ease of use.Now let's just hope it doesn't betray me after this review ;)",5.0,Fantastic Router,1205193600,"03 11, 2008"
A29INQQ6X4ENMO,B000BTL0OA,DJ,"[2, 3]","I bought this for a high rise condo building.  The range on this is less than desirable.  I get maybe 3 walls and a total of 20 feet for the range.  I've also had issues where devices take forever to connect to the internet via this router, or lose their connection randomly.This router is probably okay for a small apartment, but I'd spend a little more if you have anything bigger.",3.0,"Reasonably priced, but issues with connections.",1310601600,"07 14, 2011"
A1U7165CAP15IU,B000BTL0OA,D. Lewis,"[0, 0]",Installed 14 of these with peak usage of about 200 users moving between floors. No issues and no complaints like with old devices. I am running Tomato on these. The only reason I took off a star is because of the lack of USB port and newer technology. If you need to deploy many routers or APs and have a tight pricepoint these are the way to go.,4.0,Good workhorse,1369267200,"05 23, 2013"
A2SAPL47CMFISC,B000BTL0OA,"D. Moore ""dmoore""","[1, 1]","Excellent product I bought this model specifically for the Linux capabilities and installed the firmware from DD-WRT, best router you can buy for the money with this firmware installed it is really stable and has many advanced features.",5.0,Great to use with DD-WRT firmware,1168473600,"01 11, 2007"
A22ASX6CFOGGN6,B000BTL0OA,dogsforever1,"[2, 2]","I've owned this for about a year and a half now.Not once,have I lost the signal!Also,when I had to contact tech support to set it up,they were very helpful and knowledgeable.would definitely recommend!",5.0,"awesome,reliable product",1253923200,"09 26, 2009"
A18R250OO3TNBH,B000BTL0OA,Don,"[0, 0]",Have had two of these in last 3 years.  First one went out and luckily I had registered with Linksys and still had a few days left to have it covered under warranty.  Got it replaced and now two days ago that one (warranty replacement) went out which is now out of warranty.  I will NOT be replacing it with another Linksys. Tech support was unable to tell me what the issue was with it.,2.0,Beware!,1351814400,"11 2, 2012"
AX82QYAX17AO,B000BTL0OA,Don,"[2, 2]",I saw several people say this was not supported.  I visited the Linksys website and find it is for sale and fully supported.  I did not call them about this but it appears full support is available.[...],5.0,I don't own the router but it appears to be supported by Linksys,1398470400,"04 26, 2014"
A2S462MQ984OD2,B000BTL0OA,Don Jenkins,"[2, 2]","My original Lynksys WRT54G finally gave up the ghost during a storm when a surge came in through an external Cat5 cable connection to the antenna (which was supposed to be shield grounded, but was not!!) The powered antenna also suffered a similar fate as did the HD on my computer.But I loved my WRT54G and had made many alterations to it so I was delighted to find that Cisco-Linksys still offered it for sale.Yeh, yeh, I know it does not handle ""N"", but I also know that mine does better and reaches further than any ""N"" ever built!!Don",5.0,Old Tried and True!!!,1346198400,"08 29, 2012"
A37KC1KU0JPI1K,B000BTL0OA,Drakkenfyre,"[0, 0]","The Linksys WRT54GL Wireless Router is a rock-solid product. Installation in a snap, and setup is also easy using either the included CD or by using the wireless router's built-in configuration web page. The Linksys WRT54GL is the same as the Linksys WRT54G v4.0. After v4.0 Linksys downgraded the RAM and Flash ROM of the line and switched from Linux to VxWorks as the wireless router's OS. Linksys WRT54G v5.0 and up wireless routers are not as stable due to this switch and are unable to use third-party Firmware for the most part due to the downgraded RAM and Flash ROM. Linksys fixed this by releasing the WRT54GL which returns to using Linux as it's OS. Ignore the ""Compatible with Linux"" part, what it is referring to is the product itself using Linux. Unfortunately the WRT54GL is hard to find in stores. If you want a good, stable wireless router, get the WRT54GL (above) and avoid the WRT54G which is the most commonly found Linksys wireless router in stores.",5.0,Linksys WRT54GL Review,1158710400,"09 20, 2006"
A8RLAYP67M75M,B000BTL0OA,Drew Gagliano,"[0, 0]","Excellent experience with this product. Setup was extremely easy, and everything works as advertised.I would highly recommend this router for anyone looking for an easy solution to a home network.",5.0,"Great product, simple setup",1196121600,"11 27, 2007"
A2S0WGOEK5YSK3,B000BTL0OA,DR,"[1, 1]",The LINUX version of this wireless router is a superb item to experiment with wireless routing approaches and configurations.  It has adequate memory to support relatively large footprint firmware loads.,5.0,Excellent platform to experiment with wireless routing,1377129600,"08 22, 2013"
AE3NEOP21DAMR,B000BTL0OA,"D. Ripp ""madredr1""","[2, 2]","Personally owning two of these, I decided to stick with the same model and purchase one for my father.I have no complaints about this router.  The wireless signal seems to work great (I have mine in the basement and my wireless reaches out to the garage, yard, etc), have had no connection issues, and is very easy to setup secure wireless.The user interface is perfect for small home networks.  It is very user-friendly and easy to make any changes or tweaks.Setup is easy, plug it in and run the install disk - it walks you through the setup and security.The only gripe is that it's not the fastest router out there, but for my networking purposes, I have had no experiences in slowness - even when both media center extenders are streaming recorded shows.I couldn't ask for a better router for home use.",5.0,Repeat customer of this product - works great!,1332374400,"03 22, 2012"
A1FOCMN5HRPUHZ,B000BTL0OA,"D. Rooney ""roondog238""","[0, 0]",Good product... once you get it working... I dont know why they provide a CD to walk you thru the installation process seems like just about ever other review here had the same problem and there is a 95% chance your DSL modem isnt going to talk to the router forcing you to call tech support to get it working... but once you do... no complaints. I only give it 4 our of 5 for this reason.,4.0,Good product,1240099200,"04 19, 2009"
A8LEFDO3AKIJP,B000BTL0OA,"D. Salotti ""DS""","[0, 0]","I have 4 years and running out of this router.  It has a 4 port switch to run a few lines and the speed and continuity of signal both seem fine.Range is good; I use it with a range extender though because I have it in the basement and we have an addition on a concrete slap at the far otherside of the house.This is my 2nd one of these wireless routers (1st one died in a home remodel), and I've been happy with both.",4.0,Works good - 4 years and running,1370044800,"06 1, 2013"
AS637KBBA5ZMQ,B000BTL0OA,DSH,"[2, 2]","Orignally I simply followed the instructions on the computer screen as the CD ran but then it got very confusing with the configuration button, etc. Then I read the manual and found out that I should use the manual setup option instead.  After that, the setup was a breeze and I was up and running in no time (after I figured out that my old wi-fi adapter on my laptop does NOT work with the new WPA setting!)Range is good and the speed is fast.  Very pleased with the performance.",5.0,Easy setup if one reads the manual first!,1172707200,"03 1, 2007"
A1EDNVXOAPPB9Q,B000BTL0OA,D. Shon,"[1, 1]","I love this router.  Old technology, but solid as a rock! I've bought a few over the years for other people and would buy again.",5.0,Old technology but solid as a rock!,1396310400,"04 1, 2014"
A1M99CL2L09VQM,B000BTL0OA,D. Swift,"[0, 0]",I tried setting this up myself. I didn't have much luck. My kid the IT guy got it up and running. We haven't had any problems with dropped signals. I love the thing now. I was extremely unhappy with it before he set it up for me.,5.0,"After some trial and error, it works great",1242518400,"05 17, 2009"
A1CYK2VYWWRL5X,B000BTL0OA,"DT ""dt""","[1, 1]","I bought this because I wanted to customize the feature set more than the stock firmware allowed.  Adding dd-wrt was a piece of cake and now I can use it as a repeater or client bridge.  Even without dd-wrt the router includes a ""foolproof"" CD for setup that allows even a newbie to set security functions on wireless.  Great product.",5.0,Great router with low price tag,1215907200,"07 13, 2008"
A2TI4Y4OJEFDJF,B000BTL0OA,Dustin Aldridge,"[1, 1]","Look no further, you need to get this wireless router.I ended up using it in AP only mode and loaded DD-WRT firmware.  I'm running two different SSIDs and a bunch of other things.  Haven't rebooted it for months.  I can't believe I lived this long without it.",5.0,Quite simply the best value.,1235001600,"02 19, 2009"
A24KEB190HHNFJ,B000BTL0OA,dynamok,"[0, 0]","You can never go wrong with this router. I've owned different versions over the years, they all preformed well. I have bought my share of other router, nothing can keep up with WRT54GL. My N-draft routers don't come close to this.",5.0,Simply the best!,1283731200,"09 6, 2010"
A66G347VX35WW,B000BTL0OA,"E. Downing ""week starts Monday""","[0, 0]","After installing unit by the very simple and explicit setup wizard, I flashed DD-WRT V24 SP1 in 15 more minutes.  Requires flashing mini before generic so takes two flashes to do that but no problem.  Still exploring DD-WRT as its GUI is nothing like Linksys GUI.",5.0,simply flashable,1221350400,"09 14, 2008"
A8SYP1KVD1OUV,B000BTL0OA,El Dorado Dave,"[1, 1]","I purchased this router to replace a failing Netgear wireless-B router that served my home network for about five years.  The Linksys router was easy to set up using the wizard CD, and I'd estimate it took under a half-hour from opening the box to having everything set up.  The wireless signal is stronger than my old router, and speeds are noticably faster.  Best of all, I haven't had to reset or reboot once since I installed it about six weeks ago.  I wish all hardware upgrades were this painless.",5.0,Trouble-free,1221609600,"09 17, 2008"
A21Q9JVG4SII51,B000BTL0OA,electronics guy,"[2, 3]","If you are interested at all in security and special features, this is the router to get - and then replace the stock firmware with one of the open source versions. I went with Tomato and have been completely amazed. It's Linux, runs IPTables, supports port knocking, logs incoming/outgoing data rates, logs blocked incoming/outgoing packets, allows you to limit incoming connections by source IP, and so on.I am using this as the router just in from my DSL modem and have a webcam linked in wirelessly and restricted to just being watched from my work IP address. Running against Steve Gibson's Shields-Up, if I allow his IP and forward the port, it sees the port just fine. If I take GRC's IP out, it's as if there was no web server up at all. Totally hidden.Even if you aren't sure which router to get, spend the extra $15 or so and get this one because if you ever do want to get the hot setup, this one lets you do it. Worst case, you have a really good router in its own right. But install other firmware (easy) and you can have features that commercial routers for businesses have.",5.0,Good With Stock Firmware - Great With Open Source,1217548800,"08 1, 2008"
A1B12AWLO0BJFG,B000BTL0OA,Ellyn M. Renken,"[0, 0]","This is an excellent product that even a small child would be able to hook up.  It has made internet available in all rooms of the house, including the basement.",5.0,Linsky for Excellence,1261094400,"12 18, 2009"
A2HXEJXEQQTM1D,B000BTL0OA,E. Lorenzi,"[1, 1]","I need a B/G wireless router, this was one of the cheapest out their and I've used this model before. So far everything is working great. Port Forwarding and all that jaz working just fine.",5.0,Works,1391126400,"01 31, 2014"
A3ENX1Y48DJQVK,B000BTL0OA,Elphy 2,"[0, 0]",The antenna did not increase my signal strength one bit but I kept them so gave them an OK rating and they might work for someone else.,3.0,Did not work for me,1384214400,"11 12, 2013"
A3T8U0RQ81IU82,B000BTL0OA,"E. Mason ""photographer""","[0, 0]",easy to set up and use.  works with all my computers and printers.,5.0,another product nice to use,1404172800,"07 1, 2014"
A18UH748NSIJ9Y,B000BTL0OA,"ems ""EMS""","[0, 1]","June 2010: I've owned this router for a few years now--after loading the unit with DD-WRT firmware it is fantastic.  It's powerful, but still straight forward to use, and most of all it's very stable!  I have never had this unit ""lock up"" like other routers have in the past, at one point its ""uptime"" was over a year and the only reboots it has had have been when I move or the power goes out.",5.0,Load aftermarket firmware and it's fantastic,1189209600,"09 8, 2007"
AP52UX1RQGDPQ,B000BTL0OA,"Eric Johnson ""ericj44""","[1, 1]",This router works perfectly for my network needs.  I have my Wii and TIVO linked to it and also 2 Dell pc's.  One being an XP system and the other a Windows ME system.,5.0,Works flawllessly.,1200528000,"01 17, 2008"
A2XHVJXV58MHVL,B000BTL0OA,Eric L. Parker,"[1, 5]",This router was a replacement for a D-Link router that lasted for over 2 years. The only reason I got a new one was because the wireless feature needed rebooting every time I connected to it. Linksys router functionally failed completely after only 30 days. I thought I had learned my lesson about Linksys (Cisco) years ago. Replaced it with another D-link router from Fry's. 2 years is a resonable time period but 30 days is ridiculous. Fortunately Amazon allowed me to return it and refunded my money.,1.0,Wireless Router,1326240000,"01 11, 2012"
A3AYZFBD94OHB6,B000BTL0OA,Ethan Tira-Thompson,"[4, 4]","This is the most solid wireless access point I've found.  We've been using one in our university lab for communication with our mobile robots for years and never had a problem with it.  I bought another for my own home network to replace aNetgear WGT624v2which was very flakey and required several reboots a week.  Netgear never provided firmware updates for that router, so it's also comforting to know that there are open-source replacement firmwares for this Linksys router from a number of groups, such as OpenWRT, DD-WRT, and Tomato.  (To date, these distributions still don't have stable support for the Netgear router.)However, take note of the version letters.  The ""L"" suffix on this product means it follows the ""original"" WRT54G series, of great acclaim.  After Cisco bought out Linksys, it attempted to lobotomize the WRT54G series with lower spec'd hardware and a completely different internal OS.  This of course greatly changed the product and they had issues.  To their credit, they reintroduced the ""original"" WRT54G as what you see here, the WRT54GL.",5.0,Solid performance,1253232000,"09 18, 2009"
A1R2K72IOIVE0W,B000BTL0OA,"E. Wagman ""Sinbad""","[0, 0]","I bought three of these, one for me last year, two recently for family.  We chose this model for reliability, figured that was more important than any possible extra speed a ""N"" would give us. Once we followed the Verizon DSL and Comcast setup instructions, they all have been flawless. Range is good, never a dropped connection, bought the first one a half year already, just bought the other two as gifts a month ago, they are flawless too.  They connect at 54 speed constantly. Want something that works?  Get one.",5.0,Always works,1276041600,"06 9, 2010"
A23A3FEXAMBOIJ,B000BTL0OA,fairview,"[0, 0]",I have no experience with networking or wireless and found it fairly easy to setup.I didnt do the automatic setup wizard.  It isnt too hard to do it manually and only took a few minutes.  Its helpful to do a little reading on wireless security and then read the applicable chapter in the manual on the CD.  After that it only takes a few minutes.  I am getting good reception all through my house and am happy with this router.There are no printed instructions in the box.  Everything is on the CD that accompanies the router.  At least a few pages of printed instructions would have been helpful.  The instructions also push using the setup wizard very strongly.I am happy with my purchase.,5.0,Excellent -- easy to setup,1190160000,"09 19, 2007"
AR9I9VV1UM0AX,B000BTL0OA,FAR,"[0, 0]","This is the venerable wireless router that IMO is the best out there! Even newer Linksys WL routers with their internal antennae do not compare. This was purchased by a friend who had major issues with a newer N*tgear router. Unfortunately, the router was out of warranty so replacement was not an option. I checked out the N*tgear router for myself and it would not work, even after a firmware upgrade. He was esp having problems trying to get a C*non WL printer to see the router.I configured the Linksys router for my friend and he simply took it home, plugged it in, and he was up and running. The laptop kicked in, the printer kicked in, and the mobile devices work now! My friend noticed the difference in speed right away.The 54GL is the newer version so there is a current firmware update. Any time you can do a firmware upgrade, it is a big plus. Linksys is good about pushing out firmware releases. BTW I quickly read some reviews about ppl having issues with this router, try the firmware upgrade...it will make a difference!This router is easy to configure...I mean very easy....the http page is easy to navigate and configure. The router incorporates top notch features and security. The dual external antennae add to the responsiveness. I have seen a lot of different routers in my day, the classic Linksys really stand out...I consider this a classic! There are newer and better...there always will be...but you cannot go wrong with this router. D*ink - makes a decent router at higher price points and my personal experience with N*tgear has been negative through the years.",5.0,True champ among the jungle of wireless products!,1371513600,"06 18, 2013"
A2MHZNCGVI79U7,B000BTL0OA,F. Ather,"[0, 0]","i like this router so far... i replaced the firmware with Tomato (i commend linksys for allowing 3rd party firmware - its so easy to install it, you actually use linksys own config page to do it!). tomato is amazing in that you can view your bandwith use live, or total per day, week, etc. nice to keep trackonly problem i have is, sometimes it will cut out for about 20 seconds and then come back. this happens about once every couple days.other than that, an excellent router.",4.0,very good,1213488000,"06 15, 2008"
AWIO52MFKV3RR,B000BTL0OA,"Felix Rabinovich ""3apa3a""","[13, 14]","I've had this router for a year now. As every other reviewer, I've replaced the firmware with OpenWRT (first White Russian, now Kamikaze) - and had no problems whatsoever.The reason I gave 4 stars (as opposed to 5) - Cisco should stop wasting effort on proprietary firmware development, and rather contribute to OpenWRT (or other similar open source firmware - I am just not aware of any). The way it's distributed now - with big black label ""by changing the firmware you are voiding the warranty"" - is just plain silly!",4.0,Terrific router for OpenWRT firmware,1176681600,"04 16, 2007"
A3IJXPM0Q2XOHC,B000BTL0OA,"Fit4life ""SPA""","[0, 0]","I love it !I had the unit for about a year, no issues what so ever.I live in an apartment, the range is very good (but my Apt. is small), and setting it up was very simple.",5.0,Great product,1199664000,"01 7, 2008"
A1O3FYVHHWC8CJ,B000BTL0OA,Fixer,"[3, 7]","This thing was like a spoiled brat; demanding all of the attention. It seemed like every time I power up my PC or turned on the PS3, there was no connection. I kept looking at my modem but I knew that it was reliable but to be sure, I connected my computer directly to the modem and presto; a connection reappeared.it turns out I had to reset the router because it would seem that power levels and/or a brief loss of power would cause it to lose its settings and from that moment on, it was the first thing I looked at when there was a problem and the problem kept reappearing and the router needed resetting. Well this spoiled brat is going right back to the orphanage.Don't get me wrong; it seemed to work well when it worked, everything connected and all was right with the universe but very much like my ex-supervisor who is who knows where now, works when IT wanted to work. I traded up to an N-class D-Link router and never been happier.",1.0,don't buy it,1377993600,"09 1, 2013"
A23YSZHLGDRDRT,B000BTL0OA,Flug,"[1, 1]","What can I say? Load WRT on it set it up and it works great, no needing to reset it every day. I  got some high gain antennas for it,lowered the power output on it and it still preforms excellent!",5.0,Old School but does the job!,1379289600,"09 16, 2013"
A1VGXHHR08G044,B000BTL0OA,FlyingPolarBear,"[3, 3]","I've been running this with Tomato firmware v1.21.  This is the most reliable router configuration I have ever used.  I can't remember a single dropped connection in two years running Tomato.  I bumped up the xmit power to 70mW.  Prior to that I used DD-WRT on the WRT54GL but experienced dropped connections on those early DD-WRT builds.  I recommend this router with Tomato if you've got a critical application where reliability is a priority.  I like using this for the wireless Panasonic security cams.An example of an advanced feature that I can perform with this L-series router that is impossible with regular routers is Wake on LAN.  That's where I can send a Wake on LAN magic packet from my iPhone to wake up my Windows 7 computer from across the Internet when it's in sleep mode!  There is a WOL tutorial page on DD-WRT.com.  I used the script described in the section ""Remote Wake On LAN via Port Forwarding"" of this article pasted into the Administration / Scripts / Init section of the Tomato firmware.",5.0,Rock solid with Tomato firmware,1294358400,"01 7, 2011"
A2SOQ3OK9D8DA2,B000BTL0OA,FNAMNA,"[1, 5]","stay away from this cheap and old router, when comparing to other routers i found out that its slow and old.on top of that it doesnt work with macs, had to return and get a netgear",1.0,doesnt work with mac,1355270400,"12 12, 2012"
A2BEI9QC4XQFYD,B000BTL0OA,"Francois ""Trout Hound""","[4, 4]","First of all, I want to thank the people who took the time towrite reviews about this product. Thanks to them I made the rightchoice.This router replaced a very old wireless router, which was functionalbut gave me some problems (link reliability, performance problems, etc.)The old router was also lacking in security features.The Linksys Wireless-G Broadband Router addressed my problems andmy concerns. It has lots of nice security features. I downloadedthe manual before getting the product, so setting up the router wasa breeze.  I like the web interface, which is far nicer than my oldrouter's web interface. I like that I don't have to broadcast my SSID.Both performance and link reliability has been great even though therouter is not located in an optimal place in my house for wirelessconnections. The router is on the main floor. One of my PC'sis on the second floor on the far side of the house with rooms in between.This was my least reliable connection before. Now it works great, thoughthe PCI card I have in that machine is still 802.11b.I work from home a lot and I need a router that works with my company'sVPN. I didn't even have to make any changes to my old VPN configurationand I was able to get on-line just fine with all of my machines.The Linksys came with its own default IP address for the LAN. I simplychanged it to the IP address range I used with my old router and I didn'thave to modify the static IP addresses I was using on any of my systems.I have PC's (new and old), Mac's, and Sun workstations connected eitherwirelessly or with cables.  They all access the Internet just fine.What more can one ask for? Oh, and I love all the blinking lights onthe front.. ;-)",5.0,Very happy with my new router,1172707200,"03 1, 2007"
A3H201ECN5HW9D,B000BTL0OA,frandad729,"[0, 0]","I had always used Linksys in the past but switched to D-Link for my previous router when my Linksys was hit by lightning. Mistake! Now I'm back with the WRT54 again ... it just works with everything - computers, iPods, iPads, no-name Blue Ray players, Wii, etc.",5.0,"""Just works""",1370563200,"06 7, 2013"
A2EZTM9WY5B5IL,B000BTL0OA,Frank J. DeFelice,"[0, 1]","Installation would appear to be a cinch. Insert the CD and follow the instructions. The unit didn't work per the screen instructions, but it did manage to get itself working. It works fine. I use it to drive my desk top PC directly as well as provide a wireless interface to my laptop PC. If my laptop goes into the ""sleep"" mode, I need to re-start it to establish a LAN connection. Otherwise it works OK.",3.0,Functional,1204156800,"02 28, 2008"
A2M2522FFM497K,B000BTL0OA,"FraterMus ""FraterMus""","[5, 6]","I threw OpenWRT on the box and had it running in about 5 mins.  In another 5mins I had the qos-scripts running.  This QOS (Quality of Service) stuff is excellent, and lets you prioritize certain types of traffic (VOIP, games, VPN, whatever).  In my case VPN stuff is Express, web browsing is normal, and stuff like p2p is Bulk.  It works so well it feels like getting free bandwidth.  I run the El Cheapo Verizon $14.95 DSL and it just sings with the QOS running.The unit is very stable.  It only goes out when I lose power, and comes back up just fine.  I don't use the wireless on it so I just turned that part off.If you are linux savvy at all, you will love this box.",5.0,excellent low-dollar router,1180483200,"05 30, 2007"
