reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A380SMCUMK5VQ6,B000I68BD4,brucelee1968,"[2, 3]",These ear buds only lasted 4 months before the one of the ear buds stop working.  While these had decent sound and comfort for the price...they definitely didn't last very long. I wouldn't recommend purchasing these ear buds.,1.0,You get what you pay for...,1315872000,"09 13, 2011"
ARLJU87QVV3T1,B000I68BD4,"Bruno Torres ""Bruno Torres Gmez""","[1, 1]","this product is really great, it works perfect with my ipod, and it cancels the noise around my desk at the office , which is the best. BUT!!!! it's been only 3 months and just yesterday, one of them stoped working, it is so annoying to have music only in one ear!! if u are into that, go ahead because after 3 months that's what you'll have! i guess that considering the price one should not feel so upset ...",2.0,great but won't last for too long....,1211414400,"05 22, 2008"
A21LR9WMFLTU8T,B000I68BD4,Bryan D,"[0, 0]","Good cheap earbuds to have if you're always losing them.They have decent bass and treble after you burn them in for a couple of hours.With the price, you can't go wrong.",5.0,JLab JBuds Hi-Fi Noise-Reducing Ear Buds with Universal Microphone (Black),1391644800,"02 6, 2014"
A10A0FHUKUG3DO,B000I68BD4,"B. Sharath ""science buff""","[0, 0]","If you are looking for an inexpensive pair of earbud headphones that sound good and won't let you down, look no further. I have been using these for about 5 months now and they have lasted really well. Would buy these again. Don't listen to the negative reviews, if you are looking for inexpensive headphones and don't expect audiophile performance, you should be okay.Pros: Great value.Good sound (they are obviously not the best earphones ever, but for 10 bucks its not bad), use them mostly for podcasts and rock/alt/jazz musicComes with 3 sizes of silicone tipsStays in my ear really well, even on long bike-rides and comfortableSilicone tips don't fall off easily (a previous headphone lost its silicone tip very often and finally terminally)Cons: Good sound, not great, sounds a bit mushy at times.I think the cord is a little long, at least for me (I'm 5'8"") and they keep snagging.",5.0,Great value and good price,1251331200,"08 27, 2009"
A28HQDUE9R846F,B000I68BD4,BSXX,"[0, 0]","The 3 star rating is not a reflection of dissatisfaction, these are perfectly good earphones with some strengths. But I closely compared them to my cheaper Sony MDR-E828LP, and they lost. My medicore rating reflects how they compare instead of how they perform.Strengths - they fit snugly and comfortably in the ear. This results in a much better noise cancelling effect. The bass is better in these earphones than the Sony, maybe too good for certain songs or audio.Weaknesses - Though they're good earphones and more comfortable than the Sony, the sound tends to have some distortion and is not as crisp and clear as the Sony.UPDATE 12/15/11:I've bumped it from a 3 to a 4 star review. They sound better since I've used them and the fact is they are very comfortable compared to the Sony's. I use these exclusively now.",4.0,Getting Better,1320969600,"11 11, 2011"
A1QV6FOTIS2NBR,B000I68BD4,buckspy,"[0, 0]","Fast shipping and great quality for the price.  I do wish that the cord was a little bit longer, but isn't an issue.",5.0,buckspy,1329696000,"02 20, 2012"
A1M625IR8B61YY,B000I68BD4,buybot181,"[1, 1]","Pros:1. Comfortable Fit2. Above Average Signal Quality3. Great Value For $$$Cons:1. Poor Insulated Wiring2. Prefer The Angled Jack3. No CaseBest ""Prime"" Choice For The $$$",4.0,sound purchase,1298592000,"02 25, 2011"
A7T8VUCN2V6LK,B000I68BD4,Byran,"[0, 0]",The sound on these are very 'tinny'. And I hear a crackle while putting them in my ears. I don't think I'd buy them again.,2.0,Sounds tinny,1398643200,"04 28, 2014"
A1I5ZKUCZD1D34,B000I68BD4,C. Adams,"[0, 0]","A few bucks, free shipping, what else do you want? It sounds great to me but I am no audiophile. What other options do you have at this pricepoint? Wallyworld costs more, plus you have to pay tax and the gas to drive there.",5.0,"For the price, it just cant be beat.",1358467200,"01 18, 2013"
A3KMC5AFT51IFN,B000I68BD4,C. aguilar,"[0, 0]","I originally bought these headphones are backup headphones. They do what they are supposed to, but they do not sound amazing. They will get you by in a pinch.",3.0,Alright for the price,1372204800,"06 26, 2013"
A2NXM697WA9QKM,B000I68BD4,C. Anderson,"[0, 0]",I bought these to use when I run but they always fall out when I try to run with them. They are still a decent pair of headphones for the price.,3.0,Not good for running.,1290902400,"11 28, 2010"
A3SL6O0Z5EPZYH,B000I68BD4,"Candy ""Sweet az Candy""","[0, 0]","Great price, just what I ordered. The item was shipped early in great condition. I will continue to purchase this item on line. Will not choose another brand.",5.0,JBuds,1300406400,"03 18, 2011"
A3GW2FH9EELK9O,B000I68BD4,CarlM,"[0, 0]","Okay when I first recieved these today and put them on I thought &#34;Wow, these really are noise-isolating&#34; but when I started playing my playlist it sounded bad. It sounds like someone put my treble down to the lowest on all my songs. If you want cheap-kinda-good-quality headphones, purchase some of the newer JLab Jbuds, they're worth your money, not these. SO basically:Noise-Isolation: 5/5Quality: 1/5",1.0,"Noise Isolating is amazing, but the quality is bad, REALLY BAD.",1384732800,"11 18, 2013"
A2BV5PPXFE9B5F,B000I68BD4,carlos,"[0, 0]",Perfect for music or gaming in tablet or pc with the noise reduction,5.0,excelent,1404864000,"07 9, 2014"
A1O7IU2VYYVVQT,B000I68BD4,Cassandra Thomas,"[0, 0]","I had to finally replace the earbuds on my Creative Zen Micro, and I picked these since they were inexpensive ($6) and white to match my Zen Micro.  Hahaha!I'm not enough of an audiophile to really get technical here, and honestly I didn't care that they had the best available sound quality.  I just wanted them to be clear with great sound to a casual listener, and comfortable.  So far, these have fit the bill perfectly.The cabling is a decent length (a bit over 4' total), and the buds themselves feel comfortable.  I didn't notice any noise-reduction per se, but it did a good job of muffling outside noises.I haven't had them long enough to see durability yet, but I'm not really expecting anything unreasonable at this price point.  I feel this is an excellent value for the money I paid.",5.0,Great Value,1359072000,"01 25, 2013"
A158CH42BGFN68,B000I68BD4,Cathie,"[0, 0]","I don't use plugs very often but these are SO comfortable to wear that I won't hesitate to use them! I've always hated the ones you get when you by a product, ie: cell phone, mp3 - so these are not only comfortable, but you can hear very clearly, and you cannot beat the price! Any plugs worth their weight usually cost a pretty penny....these work extremely well and cost little to nothing. And they shipped SUPER FAST! Definitely recommend!",5.0,GREAT Plugs!,1366243200,"04 18, 2013"
AT9TLGZ5UHY0C,B000I68BD4,Cathy,"[0, 0]","I have paid a lot for earbuds but I like these little guys. I go through earbuds like crazy, even the expensive ones, so I decided to go cheaper. These have good sound and they are noise reducing. I can use these on the airplane and it cuts out the surrounding engine noise and noisy next seat neighbors. They do not have the best bass sound but then again, you should not expect that from the price. If you want good, noise reducing earbuds that are not expensive....these are great. They come with different sized ear inserts as well.",4.0,Great for the price..,1402790400,"06 15, 2014"
A154TDH94F9APC,B000I68BD4,Cathy Yan,"[0, 0]","But it will seem like it because that's how much I love these things. I work at a computer desk job and get bored easily so I listen to podcasts on my phone using earpieces. Most earpieces that come with the phone are hard and my ears hurt after a few hours of continuous use, not these ones. I work 10 hours a day (yes, I get overtime and no, I'm not exaggerating) and I use just for that entire time and my ears are fine.They come with three size gel inserts for your ears, try and figure out which ones are the most comfortable for you. Now I do have one slight critic, occasionally they fall out when I turn my head or if I'm walking with them. These are for indoor use or slow leisurely strollers, I cannot imagine jogging/running or doing any form of strenuous exercise with them. Also, sadly these do not include a mouthpiece for talking on the phone and there is no pause button on the ear piece itself, you'll have to use your phone or music player directly for such actions.Other than that I cannot recommend them enough, likeI said, I make no money off this review in any way, i just think they're a great product. If you want comfort for your earpiece, this is the one for you.",5.0,this review was not bought and paid for by the makers,1394496000,"03 11, 2014"
AC391R8QY61VQ,B000I68BD4,C. Coles,"[0, 0]","My ipod's ear buds finally fell apart recently, and I wanted a decent replacement that didn't cost a fortune. The JBuds are quite satisfactory. I had no idea how crappy the sound from the ipod's standard earphones were, until I heard my music with these. In fact, the sound range is so different that I had to readjust the equalizer to compensate.The rubber seal is very soft and fits snugly (there are several sizes available in the package). This really cuts down the ambient noise; I can finally keep the volume down to non-ear-damaging levels and still hear the music clearly, which just wasn't possible with my old earphones.The headphones and cord are very light, almost too light. I jog with these, and the cord is light enough to bounce around, and the noise of the jostling cord travels up to the buds. However, the cord is long enough to wrap around my wrist, which mostly eliminates the slack.  Overall, I'm happy with my purchase.",4.0,"Nice sound, very lightweight",1227398400,"11 23, 2008"
A28S3Y2UYTP4XK,B000I68BD4,C. Conkey,"[0, 0]",Does just what it says. Great sound from a inexpensive product. Really helps reduce outside noice when I am playing music. Without the music playing the noise reduction is minimal.,4.0,Nice Product,1212537600,"06 4, 2008"
A3M6QI4WNREEEV,B000I68BD4,C. Crichton,"[0, 0]","I'm not quite sure what I was expecting from these headphones, but it was apparently too much. I have a very noisy roommate, and I was hoping that these ""Noise-Reducing"" headphones, tied with a white noise machine, would drown out his sound. Much to my dismay, these things didn't help much. Fainter noises, yes. They do help with those. Also, the words on the side of the Ear Buds have already faded after only 2-3 weeks of use. But, they were only $9.99. Next time, however, I will be buying a higher quality set.",3.0,You get what you pay for.,1240963200,"04 29, 2009"
A262F2LOCY4JHD,B000I68BD4,C. Dideriksen,"[0, 0]","These were great little $10 earbuds. Unfortunately, the right ear shorted out within 2 months of use.",3.0,"good, but fragile",1282521600,"08 23, 2010"
A3L1VJMHFWONCB,B000I68BD4,"CDP ""Double00Buck""","[0, 1]","My hearing is not perfect, but these buds provide enough quality to listen to music for the quality of the recording to be decerned.  I have owned many sets of ear buds and feel this is as good as any I have used in recent memory.  They have not blown me away, so I used three stars in recommending them to use on your Player or Phone and if you require ear buds that must have a price tag in great excess to what I paid for these (5.99$), then by all means go for it and rate them even higher than I rated these.  I've left you room to do so.",3.0,JBuds Hi-Fi Noise-Reducing Ear Buds (Black),1356825600,"12 30, 2012"
A33RWT46JOG5HR,B000I68BD4,cdys,"[0, 0]","I purchased these headphones because I needed to replace a pair of cheap ear buds that I thought I had lost. I considered the Skullcandy ones and these on here for about a month before finally deciding on the JBuds. Unfortunately, I made the wrong choice. These sounds absolutely terrible. There is no bass and the sound is just horribly flat. Eventually I found my pair of ear buds and I've been using them ever since. The ear buds that sound better were a $10 pair of Maxwells that we bought at a K-Mart on a road trip in California... looks like I'll need to get a better pair soon...",1.0,Waste of money,1333584000,"04 5, 2012"
A2RX62V4E2BF5Z,B000I68BD4,"Celeste ""Vodka, Apple Pucker & Sweet 'n' Sour""","[2, 2]","I guess it must be a new trend to call just about every pair of earbuds ""noise reducing"". Yes, they reduce noise. Just as anything you would stick in your ears would reduce noise. I have noise reducing q-tips and noise reducing cotton balls that work just as well. If you want noise reducing earbuds, there are not the ones. I get more noise reduction by sticking my fingers in my ears.As for the quality of the product itself, all I can say is that you get what you pay for. I would recommend these for children or for people who aren't that concerned with the quality of sound. They, of course, will not compete with some of the more expensive products on the market, but they work fine. I'll keep mine at my office for mandatory web casts.Overall, better than I expected for the price but nothing to get too excited about.",4.0,You Get What You Pay For,1283472000,"09 3, 2010"
A2EKBJB8H5MDD8,B000I68BD4,Cenile D. Mentia,"[0, 0]","Sound quality is okay-nothing that's going to blow your mind. It's like 6 dollars so it's not like I was expecting much.If there's one thing I really like about these, it's that they're extremely comfortable. I can wear them and not really notice them, so that's really great. It comes with 3 different sizes of rubber ear tips, so you're should be able find one that fits you.However, these aren't very durable-the wiring next to the connector already broke after ~2 weeks of usage. JLab used to have great customer service with a hassle free warranty, but now they make you return it after it breaks, and the shipping to return this back will cost almost as much as buying a new pair, so why bother.I really wanted to like these headphones, but breaking after only 2 weeks of regular use is a true disappointment.",2.0,Okay for the price,1355443200,"12 14, 2012"
A2WYEZIA00RFCP,B000I68BD4,"Ce ""wavehunter""","[0, 0]","This review is basically a direct comparison of the JBuds andV-MODA Bass Freq Earbuds - Bling Bling Black. Both being ""cheap"" earbuds, I felt they needed to be compared.I bought these because my V-MODAs were left at my father's place, which is approx. 4,000 miles or so from my place. I was without a pair of earbuds and really needed some, so I figured I would try these out since they were cheap but got great looking reviews. Sigh...FEEL:- The fit is somewhat comfortable, but for me, quite a bit less comfortable than the V-MODAs. The rubber buds are completely flimsy, almost like the consistency of a popped balloon.AMBIENT NOISE:- For these to be called ""Noise-Reducing"" is a complete joke. With these in my ears I could clearly hear the outside world both with music on and off. I tried different rubber covers, angles in my ears, etc. to no avail. The V-MODAs hands down win in this department. They actually almost feel like noise-cancelling buds.SOUND:- I don't know if it's because of the amount of air or ambient noise from the outside world, but the sound is very tinny, weak, and basically gives you a headache at mid-range volume levels. There is pretty much ZERO bass response. All the other sounds just mesh together. One plus, is they do have great volume boost, meaning I had to turn the volume down with these headphones to get the same volume level as with the V-MODAs.So, in conclusion, if you are looking at both these and the V-MODAs and don't know which ones to pick, get the V-MODAs. They win across the board.PROS- Inexpensive- Loud- Black- Semi-comfortableCONS- Do not reduce noise at all- No bass response- Low quality sound gives headaches- Cheap rubber + construction- I paid money for them",2.0,"Basically, disappointed...",1207872000,"04 11, 2008"
A16V8OOBGLM9G3,B000I68BD4,C. Fore,"[0, 0]","The earbuds that came with my Zune suck.  After shopping around Amazon, I found these and have been very happy with them.  They were so good that my wife started using them for her Zune, so I had to buy another pair for myself.",5.0,Great earbuds at a great price.,1220054400,"08 30, 2008"
A23PYD1UO3MAAV,B000I68BD4,Chad Warner,"[0, 0]","They fit comfortably and tightly in the ear, blocking out sound better than other earbuds. They seem slightly quieter than my old ones. The cord is the longest I've ever seen on earbuds; I usually have to wind it up or stuff it in my pocket to keep it from catching on things, but I guess that's better than having too short a cord. Great quality for the price.",4.0,"Great fit, decent sound quality",1278201600,"07 4, 2010"
A1J735KH1KVS44,B000I68BD4,C. Hanson,"[0, 0]","Good bass, clean highs and the right size to fit my ear.  Nice earbuds for the money. I like them better than my Sony and Coby earbuds.",5.0,Very Nice,1220140800,"08 31, 2008"
AI9QFTZBU1702,B000I68BD4,"charles murphy ""cyberchuck""","[0, 0]","I've got several other pairs of earbuds that work fine if I'm just sitting around, walking, etc. The problem with others was that when I was cruising on my bike, the wind noise completely drowned out whatever I was listening to.With the large cushions attached to these JBuds earbuds, I can hear my podcasts perfectly clearly, even when whistling downhill at 35 MPH. And when a car comes up behind me, I can still hear it coming, so these are perfect for my purposes, and the price is a bargain. I love 'em.",5.0,Great for biking,1219622400,"08 25, 2008"
A1T17BYSWE5QBE,B000I68BD4,Charles S. Graham,"[0, 0]","This is a great product, especially for travel.  Looks nice, durable, produces good quality in sound, and easy to carry around..",5.0,Ear Phones,1366070400,"04 16, 2013"
A3GAMQMQX9W8ZV,B000I68BD4,Charley Cross,"[0, 0]","These are fabulous earphones. And at the price--wow! The earphones that came with my Sansa e260 were awful; they wouldn't stay in my ears unless I pushed them there all the time. These little JBuds fit in comfortably and stay put all by themselves. Even so, they wouldn't be worth much if they didn't sound good. They sound great! I'm very pleased.",5.0,The best 20 bucks I've spent in a long time!,1179273600,"05 16, 2007"
A2SMGWEHSHNC2Q,B000I68BD4,"Char ""L""","[1, 1]","For the price you can not beat it, even if you break them at this price you can certainly get new ones when ever.  They fit great and they do last.  These are my second pair, my first pair lasted about 2years, so what else can I say.",5.0,You can not bet them,1384387200,"11 14, 2013"
A3S6TH7OGNG7PJ,B000I68BD4,Charlotte,"[0, 0]","These seem like such an amazing value on paper, but straight out of the box, only one side of the earphones works. I was afraid it was my ipod, but testing these with other devices (and my ipod with different earphones) revealed that the earphones were defective.I purchased these to have an inexpensive set of earphones to use while sleeping, as I don't want to risk damage to my favorite Bose earphones. The price was right, and they were very comfortable (even for a side-sleeper like me), where the Bose feel like little rocks in my ears while trying to sleep.If you want them for noise-cancelling, however, do not waste your time with these. Both with the original pads on the earbuds, AND changed to the tiered ones by the same brand, the noise cancelling of these is virtually nonexistent.If you want cheap and comfortable, I say go for it. Just plan on possibly having to return them if you get a pair that is defective.",2.0,"Comfortable, but defective right out of the box.",1355097600,"12 10, 2012"
A2P33C65482KKP,B000I68BD4,C. Harry,"[2, 3]","I bought these earphones to replace the ones that came with my ipod, mostly because I wanted more sound isolation for outside noises, especially for airplane travel.  They seem to do this a little bit better than my old ones, and the sound quality may be better, though I'm not totally sure about that.  The problem I have is that I just find them uncomfortable to wear for very long.  It may be that ear buds like this just won't work for me.  I tried all three sizes, and each was uncomfortable.  I've gone back to the original apple earphones.  At least this was a pretty inexpensive experiment.",3.0,"They work, but...",1245024000,"06 15, 2009"
AY27WAHU9BZ89,B000I68BD4,Chazsrm1,"[0, 0]","The speakers sound OK at best. I tried listening to music, but they distort very easily. Barely any bass and not very loud either",2.0,Not what i expected.,1351036800,"10 24, 2012"
A24GDN2QU4M6N0,B000I68BD4,Cheri,"[0, 0]","I purchased these earbuds for myself to go with my MP3 player.  They are wonderful.  If you need a GOOD pair, you need to get these!",5.0,Earbud style headphones are wonderful,1364688000,"03 31, 2013"
AWGV88ZDE5X3I,B000I68BD4,"Cherrod Cook ""Cheeky Monkey DC""","[1, 1]",I bought these as an extra to have lying around and was VERY disappointed at the quality. I wasn't expecting much for the price but the sound quality for these is VERY POOR! I plugged them into my MP3 player which was set at the volume that I like and sounds great on my Skullcandy earbuds but these sounded distorted and the bass was near nonexistant. I will stick to Skullcandy in the future....,1.0,VERY BAD QUALITY!,1244851200,"06 13, 2009"
A2BYKHGESECNSC,B000I68BD4,Chicken-Nugget,"[0, 0]","These sound really bad, I'm sad though as I liked the built-in MIC part. They have no bass, sound really low quality to me. I don't know, but compared to my other 8$ ear buds, these are garbage._If you are looking for really great ear buds for 8$ with nice, noticeable bass and feel, get the Panasonic RPHJE120P In-Ear Headphone. They are perfect!",1.0,These sound horrible.,1389139200,"01 8, 2014"
A1VOIQ29Q1EO1V,B000I68BD4,"chinagirl ""ncchinagirl""","[0, 0]","I liked that they had them in yellow, green, etc. Stay in your ears did not have trouble with them falling out. Good sound and comfortable in your ears.",4.0,Good quality for price,1354060800,"11 28, 2012"
A1XVH630645EYU,B000I68BD4,"ChowS ""EH""","[0, 0]","These are the most comfortable headphones you can buy, they do have trouble staying in your ear at times, but can be re-secured with ease. I normally use them just to doze off, as they don't bother my ears at all. The sound isn't the best..nor is the bass, but I do like that they isolate noise very well. For only $6 earphones, these do last for quite a while, and does the job for a basic music listening experience.",4.0,Very comfortable,1364428800,"03 28, 2013"
A1UU1NF5OZDN30,B000I68BD4,Chris C.,"[0, 0]",Nothing fancy.  They work but they don't cancel out any external noise.  Kinda pricey for what you get.,3.0,Just ok,1200700800,"01 19, 2008"
ATDAO2JQJTZO4,B000I68BD4,chris,"[0, 0]","earbuds certainly have an expiration date, the expiration on them is how you treat them. I could pay $59 for a pair and end up streching the cord by sitting on it and leaning forward on the metro. I could pay $6 and do the same. The jbuds have good sound at an inexpensive price. Also by reading the reviews the company stands by their product.",4.0,good and inexpensive,1371081600,"06 13, 2013"
A3SF7ZI00KMEBC,B000I68BD4,Christa Nussbaum,"[0, 0]","Quality was very poor. Spend more and get a brand that is reputable. The color was cool, but over all it was garbage and not worth the shipping to send it back.",1.0,Poor Quality,1376611200,"08 16, 2013"
A28VF9FHNR20EU,B000I68BD4,Christine H,"[0, 0]","These really do reduce noise, and are VERY comfortable in the ear.  They come with 3 different sizes of ear pieces, so you're sure to get a great fit.  The replaceable tips are very soft.  After a while you forget you're wearing earbuds at all.",5.0,Perfect,1376524800,"08 15, 2013"
A1JGOZBW4XBP8M,B000I68BD4,Christopher E Reedich,"[0, 0]",I wore these every day for ~2 hours and now sound only comes out of one of one side.  The wire or the plug end was not durable.  I keep my ipod in my pocket so I may be subjecting them to abnormal wear and force.,2.0,"Sounded good, fit in my ears, but broke in 2 weeks.",1365379200,"04 8, 2013"
AMRJASRPS0M8X,B000I68BD4,Christopher Hacia,"[0, 0]","Honestly.. JLab? I've never heard of them. But they had good reviews. I didn't really think I was going to get decent sound from these little guys.. but I was wrong. dollar for dollar.. these are real good, considering my normal headphones are Beats by Dre.. yea, good sound, even while bicycling and the wind is whipping by you..",4.0,Suprisingly good sound,1398816000,"04 30, 2014"
A1KCE9FEE2V8EP,B000I68BD4,ChrisZ,"[0, 0]","I bought these for my teenage daughter, who mistreats headphones regularly.  I gave up spending a lot of money, but I still expected quality sound, and these give that.  They are certainly noise-cancelling - she never hears me when she has them in, even when I'm standing right beside her.  Although I suspect that may not have much to do with the headphones.  Anyway, she likes them very much and she's had them for three weeks now and they still work, so I guess they're pretty durable!",5.0,Excellent headphones,1352419200,"11 9, 2012"
A2LGQ0HN6IF589,B000I68BD4,"C. HUNTER ""Headhunter""","[0, 0]",The JBuds Hi-Fi Noise-Reducing Ear Buds perform well at both reducing surrounding noise and faithfully reproducing the iPod sounds.  These are better than the original earbuds that come standard on the iPod.  I have added to my review after it was first written.  One of the ear pieces failed after about 50 uses.  I had read elsewhere about JLabs commitment to customer satisfaction.  I contacted them and they promptly sent me a replacement.  THAT'S 5 STAR IS MY BOOK!,5.0,Improves the performance of an iPod,1216080000,"07 15, 2008"
A3C2B90CTO7T1V,B000I68BD4,C. Johnson,"[0, 0]","I bought these because I wanted a cheap pair of headphones to match my apple workstation and also leave by my desk so I could listen to music throughout the work day. These are comfortable and fit me well, which is surprising, as I find that often some earbuds are too large (or my ears are very small). Either way these are great, I'm not much of an authority on sound, I do have more pricey over the ear headphones- but for this price point, the clarity is good and I can't find a bad thing to say about them. I might even buy another pair as a back up.",5.0,Surprising!,1371340800,"06 16, 2013"
A28E36YUOP3CNX,B000I68BD4,CJWCA,"[0, 0]",These are the worst headphones I have ever owned. They are cheap and stink of synthetic rubber and cheap plastic. They also broke within a week!,1.0,Awful,1374192000,"07 19, 2013"
A349L1PB9WRYX1,B000I68BD4,Clara M Pettitt,"[0, 0]","This is my third pair of JLAB earbuds, and it's going to be the last. I've purchased two pairs of J2s, and one J3 pair. The J2s have better sound balance than the J3s, in my opinion. But none of the JLAB earbuds hold up. The J2s I bought two weeks ago are already kaput; the PC jack simply fell off. The other pairs I purchased had a common problem: within a month, one side went dead.I took care of these J2s. I used them only at home; they weren't getting slammed about in a purse or pocket. I have earbuds, from other manufacturers, which have lasted more than a year.Update: I caved and returned the broken pair for a replacement. The replacement stopped working after one week. The headphone jack is flimsy and falls to pieces almost immediately. It's too bad, because for the price the sound is excellent.",2.0,Last time I buy jlab,1339286400,"06 10, 2012"
A2FS7FX1DLIUU7,B000I68BD4,Clawhandle1,"[0, 0]","I can't say that I notice any noise reducing ability with these, but they are okay for the price. I won't purchase a second pair.",2.0,Cheap ear buds,1356220800,"12 23, 2012"
A3K330LH7PVI9P,B000I68BD4,"Claw ""Pagosa Joe""","[0, 0]",These are a high quality sound ear piece. I use them at the gym to listen to the shows while I work out and also on my computer to skype. The price is great and I will buy again!!!!,5.0,high quality,1364688000,"03 31, 2013"
A3AC7D4JLM6DFM,B000I68BD4,Clay D. Nichols,"[0, 0]","I'm not an audiophile, but these sound as good as more expensive 'buds and certainly better than any I've ever heard before.But the real reason I got them is they're *really comfortable*.",5.0,Very comfortable. Great sound.,1248739200,"07 28, 2009"
A1L8HGP7D6B1KQ,B000I68BD4,C. L. B.,"[0, 0]","Not nearly the bass and fullness as Skull Candy. A bit weak, but didn't cost much either. JLab claims they were better than they are.",3.0,Buy up for better product,1386460800,"12 8, 2013"
A20FWZM6HMP9T0,B000I68BD4,"Cliff Dearing ""Belated Tech Connoisseur""","[0, 0]","These little things pack a good sound.  Ya don't miss a frequency.  The only con, which could be a plus to others, is the cord is quite long.  I only mention it because, when seated, it can get caught on a plethora of things but I just tuck the excess into my shirt pocket.  Great lil headphones!",5.0,JBuds Hi-Fi Noise-Reducing Ear Buds,1264809600,"01 30, 2010"
A9YYXQEQ59YQ,B000I68BD4,"Clifton Stuckey ""silver screen votary""","[0, 0]","Though these usually crap out after about 6 months of daily use, getting fuzzy when you move the jack, the sound is very respectable for the price. They stay in my ear when I am exercising. The cord about 6-inches longer than most similar products around the same price, which is nice because I am tall and carry my phone in my pocket.I currently have two pairs of these -- one at work and one at home -- and use them every day. I cannot recommend them highly enough.",5.0,Been buying these for years,1391817600,"02 8, 2014"
A10ZFE6YE0UHW8,B000I68BD4,C. MacPhail,"[0, 0]","My left JBud went south after 14 months. Excellent response via email. They quickly replaced my Jbuds even though they were 2 months beyond warranty.But the new ones have a straight plug, rather than the nicer L-plug.",4.0,Failure + Excellent Customer Service,1280707200,"08 2, 2010"
A14399DQBS4QD1,B000I68BD4,Cmar,"[0, 0]",These headphones worked great. Didn't hurt my ears like most in ear buds. But like every pair of headphones I've ever owned the cable near the connector didn't make a connection anymore after like 8 months of use. Not bad earphones for the price. Just don't expect them to last forever.,4.0,good enough.,1376956800,"08 20, 2013"
A34D6KJ4T7BG08,B000I68BD4,cmk,"[0, 0]","These are fantastic.  I use them at a MUCH lower volume than any other headphones.  They are comfortable in my ear.  I haven't had them long enough to talk about durability, but I am buying a second pair for my husband, who tried mine for a weekend and loved them.",5.0,Wow,1203033600,"02 15, 2008"
AJPLCE2WWGJB9,B000I68BD4,C. Niemi,"[0, 1]","These earbuds were cheap without being TOO cheap, which made them seem like the perfect choice to replace the stock earbuds that came with my mp3 player once they shorted out, resulting in the left bud not giving out any sound. I was happy with the JBuds when I got them, since they were comfortable and had better sound quality than the freebies. Overall, I was quite happy with them.However, I bought them in February, a mere three months ago. Today the left bud started shorting out when the jack wasn't positioned just right. Pretty pathetic considering that the free earbuds lasted TWO YEARS. I could get a new set of these under warranty, but I'll save myself from more hassle a few months down the line and buy a better, longer-lived pair of earbuds. Not recommended unless you want a throwaway set of earbuds, in which case you might as well get one of the brands of earbuds that cost ~$10 or less.",2.0,Cheap for a reason,1241308800,"05 3, 2009"
AUW5XC67E9MIL,B000I68BD4,"Cold In Seattle ""Penny Pinching""","[0, 0]","I have a Sony Walkman Cell Phone, with the Proprietary ear buds hooked via USB.  I know that speakers on electronic devices are not as good as Head Phones, but last month - with the purchase of myToshiba Thrive 10.1-Inch 16 GB Android Tablet AT105-T1016+Toshiba Thrive Portfolio Case for 10.1-Inch Tablet (PA3945U-1EAB)andHP 16 GB Flash Memory Card Q6305A-AZ (Amazon Frustration-Free Packaging)-(not to mention my regular shopping on here -Mighty Bright TravelFlex Book Light, Purple Mighty Bright TravelFlex Book Light, Purple,Dirt Devil SD20005RED Scorpion Quick Flip 7 AMP Hand Vac - RED, GJO48261 - MIcrofiber Cleaning Cloth, Lint-free, 16x16, Assorted to clean computer and TV Equipment, my premium Pet Food and several other things to furnish my new apartment or help with the move) -So, for the price - these are excellent.  They are equivalent if not better in sound quality than the ear buds for the Sony Walkman.  The bass and stereo is exceptional, and I've finally realized I needed some good headphones for my Laptop.  The first set of ear plugs fit me just fine, so I didn't need to switch out for other sizes.  I could even pull out the Sony ear piece, and put these in the USB connectoid.I do realize that they might last about six months.  However, the Sony Earplugs are about the same quality, and I've had them since 2007, 2008.  Switched them over to a newer model Cell Phone last December (since the newer models don't come with headphones).  In six months - I'll buy a better pair, or splurge on some top of the line headphones, but until then (with Amazon just lapping up my dollars), these will have to do.  And they do just nicely.",5.0,"Needed Something in My Budget for New Thrive, Does not Disappoint for All Electronic Devices.",1312243200,"08 2, 2011"
AO7W9YWZHS1M9,B000I68BD4,color therapy,"[0, 0]","It was a good deal and worth what I paid for them but not the greatest sound quality.  They included 3 sizes of the actual earbud covers so that helped with finding the right fit but they still fall out at times during a work out. If you are just walking around they are fine.The current model costs 5x as much. Since earbuds are often lost or misplaced, you really can't go wrong.",3.0,Good value but you get what you pay for!,1358208000,"01 15, 2013"
A2YRHASKILM79E,B000I68BD4,Consumer,"[0, 0]",Sounds good and noise-reduction works well. Very comfortable in use and the microphone is easy to access when I receive calls.,5.0,Better than expected,1386633600,"12 10, 2013"
