reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A10X1U5QPFJTGK,B000TG4BA0,C. Ramirez,"[0, 0]","What a great mouse.  With a Dell Inspiron 1525 and the optional 355 Bluetooth adapter, Vista immediately picks up the device, I type in the passkey (""0000"") and I'm mousing away like there's no tomorrow.I say ""almost too good"" because it's so incredibly sensitive and accurate (compared to my previous optical USB Microsoft Notebook Mouse) that, even when it's lifted 1/4 inch off the table top to re-center it, the pointer moves.It's got a little weight to it, so it doesn't feel like a cheap Belkin or no-name mouse.  the back-button is smartly positioned so you don't accidentally hit it.  An ""off"" button is useful, but you may not need it; the mouse powers off after a few minutes of inactivity, comes right back on with a click of a button.",5.0,Almost TOO good.,1231200000,"01 6, 2009"
A1RV2KSZ8R7MWB,B000TG4BA0,C. Tsai,"[0, 0]","So I've used this mouse on both a PC and a Mac. On a PC it runs wonderful with very few bluetooth drops. I've tested this mouse on Windows XP/Vista/7 and it works just fine on all 3. However, on the Mac, it works fine, but what is annoying is the standard sensitivity. The mac I'm using is a 13"" Macbook and the pointer just flies across the screen with minimal movement, and you have to go into the settings and move it down. Even then the sensitivity just doesn't feel right and sometimes really hard to click on certain things without feeling you're trying to make a precision movement.As for build quality, its a sturdy enough mouse to be portable, but of course doesn't mean you can drop it. After all, most of the construction of the mouse is plastic.Battery life is pretty good I can say I used it for several months before it went out.Comfort, now, for a person like me with longer fingers, the mouse tends to be uncomfortable at times, just because its like trying to maneuver around with your palm not resting on anything. Most of the time its not too bad though.",4.0,Good bluetooth mouse for the price,1267056000,"02 25, 2010"
A2XIM0IMONP1FX,B000TG4BA0,"daGoofinator ""daGoofinator""","[0, 0]","With windows 8.1, it connects automatically when moved about on the desk. The on/off switch lets it save battery while in my backpack.",5.0,Fetchin awesome mouse,1401148800,"05 27, 2014"
A3NUXBGR1GIZB,B000TG4BA0,Dan,"[5, 7]","This Mouse just eats through batteries - to the point that it's really just not worth having around.  I use this with my netbook when I travel, and I have had it for about 6 weeks and replaced the batteries twice.  It's just too inconvenient for use.  I turn off the switch when it's not in use, and it just doesn't make a difference.  Keep looking if you really want a bluetooth mouse.",1.0,Nice Mouse/Horrible battery life,1244764800,"06 12, 2009"
A3SINSKZTVFCX,B000TG4BA0,"Daniel Beaver ""DanTheManPR""","[0, 0]","I've used this for the last couple years, and it has been a reliable tool.Pros:- Excellent battery life- Good tracking on most surfaces- Bluetooth means you don't need an extra dongle!Cons:- The shape is okay, but I find it too small to use very comfortably.- The sensitivity is too high IMO, but you may like that.",4.0,A very good notebook mouse,1323129600,"12 6, 2011"
A2G393CVSWP6SZ,B000TG4BA0,"Daniel Gomez ""DG""","[0, 0]","For the price, i couldn't go wrong. being a laser mouse, it works on any surface. even with my big hands it doesn't feel to small. it connected with my Asus Eee PC 1000H quickly out of the box. It comes with a nice neoprene (divers wetsuit type) case that holds the mouse snugly. great price for a great product!",4.0,"Works well, I'm happy with it.",1228694400,"12 8, 2008"
A2VPLLSO59JUSR,B000TG4BA0,DANNY,"[0, 0]","Great range I use from 15 feet and there are no issues , sensitivity is fine.  I would buy it again!",5.0,Great Mouse,1257811200,"11 10, 2009"
A2V53BZ9H8U1PO,B000TG4BA0,Dan Shaw,"[0, 0]","The use of setting up the Bluetooth mouse was quick and easy.  Although the instructions are somewhat difficult to understand, if you have some experience in connecting a Bluetooth device to your tablet or notebook the process is fairly simple and logical.  Suggestion: If you have no experience with Bluetooth devices, read the instructions several times and follow them completely and literally - do not try to impose your hypotheses on interpretation.  KISS Principle!",5.0,"""Wanted a mouse to use with my tablet.""",1390694400,"01 26, 2014"
A1F89BN54BOWZ4,B000TG4BA0,Darren,"[0, 0]","The mouse is a little on the small side, but it is a notebook mouse, so it's good for travel and fits in with your stuff in a notebook bag.  I have large hands, but it's not difficult to use.The scroll wheel does make a louder clicking sound than I would like.While it is fine for normal day to day web browsing and general usage, I would not recommend it for gaming.  I have a razor lazer mouse that is USB, and there is a noticeable difference in the smoothness that the cursor moves with this mouse vs my corded mouse.",4.0,small mouse that does the job,1229472000,"12 17, 2008"
A29FMPB2120TRX,B000TG4BA0,Dave V,"[0, 0]","I really like this little mouse.  It's small without being too small, and the buttons and wheel have a great feel to them.  There is a nice little on/off switch on the bottom for saving battery life.  It comes with a nice little padded pouch for transporting it.  I had never used a Bluetooth device before and I bought this mouse with a new laptop, but I still had it up and running within a minute.  There are also a nice little battery warning light on the top of this mouse.",4.0,Great feeling mini mouse,1246147200,"06 28, 2009"
A3N2MBG5Z5UG25,B000TG4BA0,Davey Baby,"[0, 0]","This thing works fine for me. Setting up was easy enough but someone out there would still want it to be easier. I do not like the mouse so much but I probably just still need to get used to it. It is smaller than I would like (and I have small hands) and lighter too (I just prefer a heavier mouse as it gives you better control). The middle scroll button also sits in too deep for my liking. Battery life and value could always be better (free and lasts forever to get highest rating). I wish it had wheel tilt and another programmable button but I knew what I was buying and had to settle. So...for all my dislikes, the mouse performs as promised, which is all I really ask.",4.0,Good enough,1299801600,"03 11, 2011"
A2JOAPESOJEQ4U,B000TG4BA0,David N. Anttila,"[0, 0]",Fast delivery and product description was great. I use this with a Motorola Xoom tablet. It installed without a problem and works great.,5.0,Great tablet mouse.,1316217600,"09 17, 2011"
A33159MXIK3BDA,B000TG4BA0,David VanBendegom,"[0, 0]",I love this mouse and use it all the time.  Wish more of them were this easy to use.  Great product.,5.0,Neat Little Mouse that Works Great,1396828800,"04 7, 2014"
AAQS1QLR9EJKD,B000TG4BA0,"D. CARDWELL ""Don The Matrix""","[0, 0]",Purchased this mouse for use in my dell laptop with built in blue-tooth... work great... however it feels a little small for my hand... other wise ... perfect...,4.0,Nice el raton but a little small...,1257379200,"11 5, 2009"
A3S6EZAK8CF15Y,B000TG4BA0,Deadwood,"[8, 11]","I tried everything, downloaded drivers and software, installed and uninstalled, rebooted, the works.  Nothing worked.  Windows 7 could ""see the mouse"" but nothing I did would make it work.Thankfully I purchased it through Amazon.  I got a return Authorization immediately and it was credited in about 48 hours after the return was processed (which took about a week).",1.0,Does not work with Windows 7 64Bit,1276560000,"06 15, 2010"
A28O3HDBTPN2FC,B000TG4BA0,dhinged,"[0, 0]","This is a very responsive bluetooth mouse, but it's not as good as Microsoft's typical USB mice. It's a teensy bit laggy, and it rocks back and forth a little bit when you move it because the base is not as wide as their USB mice. It's great on a table (or vinyl) without a mousepad, but unless it's a hard table, it's going to rock.Another funny thing is the right-click is a normal click (at least for Microsoft mice) and makes a definite sound and has a definite feel when it's clicked, but the left-click is soft and I can't always tell with just my finger or ear when it's clicked. I'm not sure if this was intended or not, but I prefer the hard click on both. It seems defective this way.Also, the one I got wouldn't work with Windows 7 (even though it installs the drivers automatically and pairs), and the left-click works inconsistently on Windows XP. My guess is the mouse is just defective, but I will be returning this one to Amazon and purchasing another one locally so as to save on shipping should the next one not be any better.",4.0,"Pretty good, but not up to par with previous Microsoft mice",1302912000,"04 16, 2011"
AJI0EO1RG9L9Q,B000TG4BA0,"Dino ""GenX TechFoodie""","[0, 0]","So I wanted to run some educational software on my Home Theater PC for my kids who are 2 and 3 and get them learning how to mouse around. It is inevitable and imperative a child learns the hand-eye coordination required to perform such complex tasks and at this time in history if kids do not learn to incorporate a computer into their learning they will be behind by the time they enter first grade.The mouse fits well into my three year old daughters hand and she has an easy time guiding the cursor around the screen. This is only day one so I cannot comment on battery life although the pairing was instant and hassle-free. I can mouse precisely about 25 feet away THROUGH A WALL! I cannot emphasise adequately how amazed I am at this feat. Albeit there are fresh batteries in the mouse and that probably will become less amazing as they drain but for now, wow.The mouse will repair with the PC running Win 7 64bit Ultimate in about 2 seconds after I flip the power switch to on and move the mouse around (after the initial pairing of course). I have the tinyIOGear USB 2.1 Bluetooth Micro Adapter GBU421sold on Amazon as well as aBluetooth HID Wireless Keyboard Mouse Control for PC, Mac, iPad, iPhone 4, PDAswhich has a mouse built into top right corner with left and right click buttons on upper left corner which is good for an HTPC, but the mouse is not for little hands trying to work with tux paint and such. I love this combo.I like the back button but wish it had a forward button also (it looks like there is one there but it is just part of the frame. It would have been nice is all).Batteries are easy to install from bottom and cover appears sturdy getting batteries out is another issue. It appears they placed some kind of a plastic flexible tab to help you pull out the batteries, however it is too short to get a grip on to help you get the batteries out unless you have extremely dainty fingers or even those of a child. Even if you keep tension on the tab while inserting the batteries you still need a jeweller's screwdriver or pair of needle nose pliers to grab the tab and lift it. But we will see just how long the battery life lasts.My only other tiny complaint is that the scroll wheel button, like many mice I have owned, tends to require too light of a touch to push the third mouse button. I find trying to scroll and accidentally hitting the speed scroll option instead. I will get used to it though. For me this is only minor.",4.0,Great little mouse for my HTPC,1296259200,"01 29, 2011"
A2ASP462CGXSMN,B000TG4BA0,DixitS,"[0, 0]","This is not a bad small portable bluetooth mouse.  For folks with large hands you will definitely find this unconfortable, probably not a good mouse for those folks.  I have medium to large hands and with extended use I find it uncomfortable.The On/Off switch is very very sensitive, in that I mean dont use too much force otherwise internally there are plastic clips that actually ""jump"" over the actual switch and then it never works.  I had to open this thing about 3 times already.  Basically use the least amount of force moving the on/off switch.I agree with others that the scroll wheel isnt the best, but this is a travel mouse for me, I cant expect the best.",4.0,Not a bad portable bluetooth mouse,1311379200,"07 23, 2011"
ATLCEY1YIP1DG,B000TG4BA0,"DM ""guitarbabe""","[0, 0]","It ain't Mickey but I've had this mouse now for a while, I just never wrote a review. It's been a few years actually and I've had no problems with it. It works great!!! You may initially have some connection issues, I'm using a macbook pro and when I first used it the laptop had some issues seeing it, but it works good now!!!!",5.0,GREAT MOUSE!!,1292112000,"12 12, 2010"
A2CV1HKDBW136G,B000TG4BA0,DMJ,"[0, 0]","Great size, easily portable, reliable connection, decent battery life. Good tactile feel to buttons and scroll wheel.",5.0,Nice Product,1246320000,"06 30, 2009"
A35HNL2VEDK9Z1,B000TG4BA0,Doctor C,"[1, 2]","I really had high hopes for this mouse. I really wish this would have been different. Bluetooth is not a new technology so I guess I was expecting too much for Microsoft, the company who wrote the Windows 7 to build a mouse that works with their own operating system. I did not even bother to call tech support because I know they would have blamed my laptop for this, but I use Bluetooth devices all the time and never had such a problem.In case you're wondering, the mouse paired up with a laptop right away so I thought"" great"" but in about a minute, the mouse lost contact with the laptop. I turned it off I turn it on - nothing. About 2 min. later, I shook the mouse and start to work again only to die in about 30 seconds. I reinstalled the mouse again and the same thing happen again.So while I generally respect Microsoft for both their hardware and software (I also bought their miniature keyboard which has a plug-in USB dongle) this is an absolute piece of junk. There's just no excuse for not testing the mouse with the newest flagship operating system. Who knows? This may work with the other Windows or other laptops but it did not work on my Lenovo i7 machine.As I type this, that POS is going back to Amazon. Instead, I bought a regular wireless mouse with a USB transmitter for half the price and it works like a charm. I was hoping to keep my USB ports free, but I guess it's a small price to pay.",1.0,Completely useless under Windows 7 64-bit,1294876800,"01 13, 2011"
A3MXAMTTNALDZK,B000TG4BA0,Dollfocus,"[0, 0]","I love this mouse. The best part is that it has no dongle....so I now have another free USB port, which is useful.Effortless pairing on my little Sony P series notebook.Buy it on Amazon.  I got mine at Office Depot for TWICE the price  :(",5.0,Great mouse...No Dongle,1339286400,"06 10, 2012"
A290O3AND6WNOJ,B000TG4BA0,Donald M. Scott,"[0, 0]",I stopped using this Bluetooth mouse because.1)  You need to turn it on and off.2)  You need to replace the batteries occasionally.3)  There is a lag time while you move the mouse before the computer seems to recognize the signal.I'm much happier to be using a conventional corded mouse again.,2.0,I stopped using it.,1359849600,"02 3, 2013"
A1CYKTN96EMBQB,B000TG4BA0,Drew Newcomb,"[0, 0]","This is defiantly the easiest bluetooth device to install i have ever used.. It has a great battery life which i was worried about from reading the other reviews.. i haven't had to change them yet and it still shows that i have good life left and i have been using it with my laptop every day for the last month in a half or so.. the range is excellent for when i hook my laptop up to my TV.. i cant sit across the room and the mouse still works like a charm. my laptop did not come with bluetooth so i use a usb bluetooth dongle.. i also use bluetooth wireless headphones at the same time as using my mouse, with no interruptions, or issues at all.. plus it all only uses that one usb port! my friend has the apple mighty mouse and he cant say the same about using his bluetooth headphones at the same time as his mouse, he says he has tracking issues, and sometimes makes the sound cut in and out so he only uses one at a time.. boy am i glad i dont have to do that! now i just gotta get a bluetooth keyboard and i will be all set sitting on my couch, using my computer on my big screen. man i love technology. hope this helps people! by the way, it was the cheapest bluetooth mouse i could find at $34 with the super saver shipping.. that is as much or less than a usb mouse..thanks amazon!",5.0,This is the one..,1237852800,"03 24, 2009"
A11GR14DRA1IEE,B000TG4BA0,Dr. J-S,"[1, 1]",I wanted something bluetooth so I would not have to make any physical connection through USB.Connected with just a few clicks to both MAC and my netbook. Required no software which was great because my Netbook has no CD.Comfortable.  Easy to install.  Very happy.,5.0,easy to connect to Netbook or MAC,1252195200,"09 6, 2009"
A2MAT1XJWG0JVR,B000TG4BA0,"Dr. Tracy L. Marrs ""Dr. Tracy L. Marrs""","[0, 0]","I used this mouse for about a month and upgraded to the 8000, after my dog decided to destroy the 5000.  I was very pleased with the ease of use of the mouse and would not have changed if I was not forced to.  I would recommend this product, however, if you do any power point presentations, I would recommend the 8000.",5.0,Great Mouse,1243468800,"05 28, 2009"
AF19ZLFXCX31S,B000TG4BA0,Dug,"[1, 1]","After three weeks of using this mouse here are my observations:Very plastic-y and rather poor construction: the scroll wheel is really noisy and catches/hangs sometimes, the right button is now catching or hanging on something, and so feels strange when you click it.If you leave it sitting for too long (ie. go to a meeting) you have to press the BT button on the bottom to get it to reconnect/wake up.The ""back"" button on the left side is too short to be usable. It's a non-feature.",2.0,Rotten little mouse,1295395200,"01 19, 2011"
A119S8FMR47N2N,B000TG4BA0,Dustin Williams,"[1, 1]","Here's the pro's of this product:- Light weight and small.  It fits snugly inside of the palm of your hand.- It comes with an off switch, which is a nice feature.  You can turn the mouse off to save battery power.- Comes with a soft carrying case, protecting the mouse during travel.- Works great with a Macbook Pro.  (Sometimes, Microsoft products don't always play well with Apple computers.)The disadvantages:- I have Apple's ""bootcamp"" installed on my Mac, which allows me to run both the Mac OS and Microsoft Windows on the same machine.  It's kind of funny, but the mouse works great with the Mac side, but hates Windows.  After several weeks of frustration, Microsoft Windows one day, all of a sudden, recognized that I had a mouse available to use!  Even though I had been trying to get it to recognize this blue tooth mouse the whole time, it finally figured it out...  ;-)- Both the Mac and Windows side tend to ""temporary"" lose their connection to the mouse once in a while.  This is only temporary until you either click the mouse button, or you move the mouse pointer around on the mouse pad for a couple of seconds (causing the computer to figure out that the bluetooth device is actually trying to communicate with it.)Besides this, I am very happy with this mouse.  The disadvantages aren't huge, nor will they get in the way of being productive, at least on the Mac side.  ;-)",4.0,Works with my Macbook Pro.,1210291200,"05 9, 2008"
A3MCDZQLL72ROM,B000TG4BA0,Eddie,"[0, 0]","UnInstall Bluetooth drivers and re-install Bluetooth drivers meant for Windows 7 or Windows 8.0 in &#34;Windows 7 Compatibility Mode&#34;.I had tried all suggestions and troubleshooting steps including disabling power saving options, replacing two new laptops, replacing three Microsoft Bluetooth mice, doing a factory reset and clean install of Windows 8.0/8.1 but I continued to have problems with Microsoft Bluetooth mice (w/o USB dongles) randomly disconnecting. The ONLY solution that worked for me was un-installing existing Bluetooth drivers from Control Panel as well as Device Manager and re-installing Bluetooth drivers meant for Windows 7 or Windows 8.0 in &#34;Windows 7 Compatibility Mode&#34;. The key here is installing Bluetooth drivers in &#34;Windows 7 Compatibility Mode&#34; by right-clicking the Bluetooth EXE file &#62; Properties & selecting &#34;Windows 7 Compatibility Mode&#34;. Avoid Bluetooth drivers meant for Windows 8.1. Luckily, my touchscreen laptop manufacturer (Acer) had both Windows 7 & Window 8.0 Atheros Bluetooth drivers for my model on their support website. Additional side-benefits I noticed after doing this:1.All three models of built-in Bluetooth Microsoft mice (Microsoft Scuplt Touch, Sculpt Comfort & Bluetooth Notebook Mouse 5000) started working perfectly without any sudden disconnects or freezing;2.The overall mouse operations also became lot smoother and predictable;3.Windows Power Management started working perfectly with the laptop going into sleep / standby nicely and waking up instantly without any lockups or WiFi issues4.CPU / Fan noise is much quieter-- it seems the Bluetooth drivers installed as I suggest are more &#34;in harmony&#34; with the rest of the system.5.Everything including the Bluetooth mouse is working great for almost a week since I made these changes. I promptly updated my complete system image backup with the new setup.",5.0,Solution to connection problems:,1402272000,"06 9, 2014"
A2BMZRO0H7TFCS,B000TG4BA0,Ed,"[5, 7]","I gave away myLogitech VX Nanoto my father who needed a mobile mouse so I needed to replace it.  I was just going to get another Nano but thought why not try a bluetooth mouse since I paid extra to have built-in bluetooth support on my Dell laptop?  I am extremely glad I did.  I have had it for exactly 1 year now and am ready to share my experience.PROS:- No transceiver necessary, freeing up a USB port- Ergonomic design for either hand- Back button- Comfortable, responsive scroll wheel- On/Off button- Low battery indicator- Reliable connection- Nice solid feel- Looks nice- No driver or software install required (or offered)- Compatible with Windows XP/Vista/Windows 7/Mac OS X- Supported by Microsoft's great hardware warranty for 3 yearsCONS:- Somewhat short battery life- Doesn't automatically turn off to save battery- AAA batteries difficult to remove when replacing- Connection doesn't always reconnect when resuming from sleep modeNext to the scroll wheel, a back button is a mouse feature I cannot live without.  Many mobile mice do not include a back button so it was easy to narrow down my choices.  Guess how many mobile bluetooth mice have a back button?  Try 1.  The Microsoft Notebook Mouse 5000 was the only one I could find.  That made my choice even easier.  I love not having to fuss with a transceiver.  Even though the VX Nano uses a micro-USB receiver, it still took up 1 of only 3 USB ports on my laptop.I like the way the mouse feels and looks.  It also comes with a nice padded case with a velcro enclosure.  The scroll wheel is nice and comfortable to use and doesn't feel flimsy like some tend to do.  Battery life is just okay.  It's rated at 3+ months but I have seen real-world results of closer to 2 months.  I use it for probably 2-3 hours/day 7 days a week and I never turn it off.  When I'm connected, I stay connected without any drops.I view the lack of driver or software for required on the 5000 as a welcome feature.  I never install Microsoft's driver software or Logitech's SetPoint software for my mice and keyboards.  Sometimes I lose some functionality, mostly in programmable buttons and keys, but I've had enough driver-related issues on my system to cause me to avoid installing them.I have only a few very minor complaints.  Instead of only offering an on/off button, adding an automatic sleep/off feature would greatly improve battery life.  When you do have to replace the batteries, you'll struggle with removing the batteries a bit because the little pulls that help you remove the batteries are undersized.  I don't have long enough fingernails to easily grab the pulls.  Lastly, whenever my laptop goes to sleep, I have to cross my fingers that the bluetooth connection gets reestablished.  Sometimes it does and sometimes it doesn't.  I have used the 5000 on my laptop with both Windows XP and Windows 7.I thought that after a year, surely a new Microsoft, Logitech, or even Kensington bluetooth mouse would've been released that would take praise away from the 5000.  Nope.  This is still the best notebook bluetooth mouse on the market.  The 3 year warranty isn't as long as I would like, but Microsoft's hardware warranty is easier to deal with than any other company's I've experienced.  Logitech's support is great, but Microsoft's is excellent.  Confidently purchase this wonderful mouse and you will be satisfied with the outcome.",5.0,Simply the best bluetooth mobile mouse,1254268800,"09 30, 2009"
A2YRECMQ7TEQBZ,B000TG4BA0,Edward,"[0, 0]",I ordered this mouse because another bluetooth mouse would not work on the Windows partition of my MacBook. This mouse was found and configured by both partitions within 10 seconds of starting the pairing process. It continues to work great after changing batteries. I would recommend this mouse.,5.0,Micfrosoft Bluetgooth Mouse is Great !!,1297814400,"02 16, 2011"
A1G5T652XQM9YA,B000TG4BA0,"Edwin ""EJ""","[0, 0]","Bought this in July 2010 and it's still working good on a Toshiba Windows 7 Laptop with Bluetooth. Plug and play, no problems.",5.0,Works Good,1404000000,"06 29, 2014"
A3SRNWZY4RNNWV,B000TG4BA0,Elvin,"[0, 0]","Fantastic bluetooth mouse.  It took a while to get the bluetooth to connect to my windows 7 pc without disconnecting (have to disable power management for the bluetooth device in the device manager).  After I got it set up, its fantastic.  It connects within 10-20 seconds of turning it on and stays connected.  The battery lasts for months.  It is very comfortable and comes with a great carrying pouch.",5.0,I Love It,1328659200,"02 8, 2012"
A1VOOMCI2NPZ8Y,B000TG4BA0,Enginerd,"[1, 1]","I bought the Microsoft Bluetooth Notebook Mouse 5000 Mac/Windows about 2 months ago and have used it quite a bit since then.  It is a well built mouse that pairs easily to my HP laptop running Windows 7 64bit.  The main reason that I bought this mouse is because I have a very small laptop and it only has 2 USB ports.  I had been using a Microsoft wireless mobile mouse 3000 (4 button) and I love the extra button which I program for various duties for each program that is open.  This bluetooth mouse offers the extra button and does not require the USB receiver so I thought it would be perfect.  As it turns out, it is ok, but not perfect.The Good:- The mouse paired with my laptop without any problems at all and has never failed to connect.- I'm still on the original battery with almost 400 hours use, so it seems to have good battery life.- Compact- Handy neoprene caseThe not so good:- The 4th button is too easy to hit on accident.The Bad:- There is no way to program what the 4th button to do different things for each program (see workaround below).- The optical sensor is located at the rear of the mouse, not the middle as with most mice.I can live with the 4th button being easy to hit (I like to program it to ""save"" in all programs except on web browsers an in windows explorer, where I use it as the ""back"" button). But Microsoft Intellipoint software does not work with the bluetooth mouse so you can't program what the button does (it is always a ""back"" button).  By digging around on the web, I found a free program, X-Mouse button control (ver 2.0) that will intercept mouse clicks from any mouse (including this one) and let you re-map them to do whatever you want - it actually is far superior to MS intellipoint.As for the location of the optical sensor, you just have to get used to it.  Because the sensor is so far back, you can't just move the front of the mouse to make minor adjustments to cursor location, you have to use the heel of your hand.  It's about like taping a pen to your wrist and then trying to write.Even with the problems, I'm not going to switch back to the old mouse.4 Stars overall, would have been 5 if the sensor was closer to the front.",4.0,A very capable bluetooth mouse,1303084800,"04 18, 2011"
A2NVNMLC0AFL08,B000TG4BA0,Environmentally Conscious Bargain Shopper,"[0, 0]",This mouse connects to both my Android tablet and Windows PC very easily and quickly.  Unlike other laser mice I own I can use it on alot of different surfaces even dark surfaces without a mousepad.  My one complaint is that the scroll wheel isn't recognized and  only scrolls while it is held down like a button.  This is very problematic.,3.0,Connects easily but scrollwheel presents problems,1392249600,"02 13, 2014"
AEM9AHHMF9ENZ,B000TG4BA0,Eric C.,"[0, 0]","Great mouse. Very responsive and precise... I beleive I may have misinterpreted its size, so I stress that all interested in this mouse look at the pictures closely for size comparison... It's not TOO small, but it is 'notebook' size... Not a flaw, its exactly as advertised. Just noteworthy. Good mouse, comes with carry case, convenient.",4.0,"Great Mouse, a little small but to be expected.",1250208000,"08 14, 2009"
A10QMEDMKBKUAK,B000TG4BA0,Eric,"[0, 0]",Received this as an Xmas gift and I love it. Works well with my Dell xps. Switched to a Bluetooth one because I found my other wireless mice always disconnecting. This mouse connects immediately after turning the laptop on. Would definitely buy again!,5.0,Awesome Bluetooth mouse,1333929600,"04 9, 2012"
A14AIZJGKKSTEN,B000TG4BA0,Eric J.,"[2, 4]","I use a scroll wheel a lot.  As others have mentioned, it's too easy to click the scroll wheel by accident while trying to scroll.  The spring in the scroll wheel is way too light.  This is annoying enough to be a deal-breaker for me.",2.0,Scroll wheel is awful,1203292800,"02 18, 2008"
A2YX95ZYWRKZ7Y,B000TG4BA0,ERIC L,"[0, 0]","I bought this mouse because the matched ThinkPad bluetooth mouse I bought with my ThinkPad T500 would cut out a lot and not ""awaken"" when I moved it so I was forced to ""Explore My Bluetooth Places"" and ""View devices in range"" a lot to get it to start up again.  To my chagrin, this bluetooth mouse from Microsoft was even worse in that it cut out a bit more and wouldn't reactivate at all when I did the ""Explore My Bluetooth Places"" and ""View devices in range"" routune, forcing a re-boot of my computer.Clearly. bluetooth is a technology that never matured properly as I have had bluetooth pairing issues with other devices, too, and bluetooth problems may be worse on Thinkpads, but this mouse was even worse than another bluetooth mouse I had on my ThinkPad.  I have had much better success with wireless USB mouses which require a 'dongle' USB plug-in.  Not as convenient when moving around, but more convenient overall as you eliminate bluetooth ""drop-outs"" which consume a lot of time to fix repeatedly.",3.0,Keeps Dropping Connection With ThinkPad Forcing Re-Boot,1274313600,"05 20, 2010"
A29VNULQE1T3JM,B000TG4BA0,Erik Fisher,"[1, 1]","Yes, I just got my mouse, and at the first it's all ok, but after 2 days I started to notice that this mouse is so sucks!!  It always no response, I have to un-pair it with my laptop and then air it again, and 4 out of 10 time I have to try it more then 2 time to pair it with my laptop.  I thought it was because the battery, but it is not because the battery.  I have no idea why it act like this!  Now I have to pair my mouse like 4 times a week.",1.0,Don't buy this !,1299369600,"03 6, 2011"
A3923UGIPX0QQM,B000TG4BA0,ETD,"[0, 0]","It's a nice size and shape, and feels good in your hand, but the power saving algorithm puts it to sleep after only a few seconds of none motion, then it takes a rather large movement to wake it up again. Also, the wheel does double duty as a center button, but the switch is so light weight, that you can't touch the wheel without ""clicking"" the center button. Bottom line, if you're using it for anything serious, you have to keep tickling the cursor by wriggling your hand around constantly, and you can't touch the wheel. Mine is in the trash can now.",1.0,I threw it in the trash after six months of frustration,1353024000,"11 16, 2012"
A3SB6NK6PDTNCQ,B000TG4BA0,"F. B. Brand ""fstarocka""","[0, 0]","Got this for 13 buck used. popped in 2 batteries, installed bluetooth SW and was up and running in 5 mins. Very smooth, very good MS hardware, nice rubber. I have big hands but as a laptop mouse this is exactly what i wanted. Freed up 1 of my 2 usb ports (no receiver) - so really chuffed about that. Not sure about battery life its excellent - shipping took over 2 weeks, but thats just one of those things - lucky it finally came. Get one working / used - saved me about $35. :)",5.0,"great unit - excellent, light and very smooth",1342051200,"07 12, 2012"
A1CCOB2F3F9VCQ,B000TG4BA0,F. Drebin,"[67, 80]","This mouse works as advertised on a ThinkPad notebook running Windows XP. Bluetooth pairing was painless, and I'm pleased with the smooth functioning of the mouse, not to mention the elimination of the transceiver unit--one more black box I'd have to schlep around.Size and shape are matters of personal preference, and I agree with a previous reviewer who suggested trading off some comfort is an acceptable compromise for portability. Overall, this mouse has a quality feel and seems to be well made; it has a nice heft to it, and the buttons and wheel provide solid, reassuring tactile feedback.My biggest beef with this mouse is the lack of a dedicated or inclusive driver. It does not come with a driver disk, and it is not listed among the supported models in the latest Microsoft IntelliPoint software. Please don't misunderstand: this mouse works fine out of the box under Win XP (and, presumably, Vista). You'll only want a new driver if you're not happy with the default button assignments.I called Microsoft technical support about this omission, and they confirmed anyone who wants to reassign button functions is SOL... for now. The tech rep would not confirm whether a future version of IntelliPoint would support this mouse, but I remain hopeful.As of this writing (8 November 2007), therefore, I cannot wholeheartedly recommend this mouse. As soon as the software side of things catch up, I'll be singing a different tune.",3.0,Warning: No Product-Specific Driver Support,1194480000,"11 8, 2007"
A373DEIH9BXSNZ,B000TG4BA0,Fernando,"[0, 0]","This may be the best Bluetooth mouse to be used with a laptop when you travel or move a lot. However, I cannot say it's the best mouse, but the best bluetooth one I have found so far.",4.0,Great,1341187200,"07 2, 2012"
A1VGXHHR08G044,B000TG4BA0,FlyingPolarBear,"[2, 3]","I am very picky about how the mouse click feels.  Some models (like this one) have a soft and subtle click and others are harder to press and have a loud click.  This is just right for the frequent user.  The bluetooth connects reliably every time I bring the Windows 7 netbook out of hibernation (unlike a Microsoft bluetooth mouse that I had 3 years ago, which would only connect intermittently in XP).  This is now my favorite laptop mouse.  Looks nice too.",5.0,Best feeling laptop mouse with a soft click,1262822400,"01 7, 2010"
A1TYHWJ31JASE8,B000TG4BA0,"Fonte Klrze ""fonte""","[0, 0]","I give this device a sure thumbs up. Lovely design, portable but not too small, fits the hand nicely. Very nice idea, the carrying case (could do with a belt clip though). found some nice small bluetooth receivers to use it with desktops and notebook PC's that don't have bluetooth.",5.0,Brilliant Product,1210464000,"05 11, 2008"
A1JHUJLMPIHJF3,B000TG4BA0,Fred Erickson,"[1, 1]","I just bought new Dell Latitude laptops with built-in Bluetooth. I don't like touch-pads. This mouse is a perfect solution. I only use it a couple of time per month when I travel, so my favorite feature is the on-off switch. With my previous mouse, I had to remove the batteries each time. What a pain. The size is a good balance between portability and functionality.",5.0,Works just as advertised,1199577600,"01 6, 2008"
