helpful,unixReviewTime,reviewerID,reviewText,reviewTime,overall,asin,summary,reviewerName
"[0, 0]",1360281600,A3A7ZJ4QS65X15,"Pro's: Easy to setup.  Supports many different VESA formats. Has some articulation.  Sturdy construction.  Can be installed by one person w/o too much effort.Con's: Cable guides fall off easily.  The joints are a bit too stiff; you really have to man-handle it to get it fully extended, and you have to push fairly hard to get it to compact again.  So far I have not noticed any wear from this firm pulling/pushing, but I worry because it is only attached to the studs buy 2 bolts.","02 8, 2013",3.0,0972683275,"Bought to mount 46"" LCD",Isaac LePes
"[0, 0]",1388620800,A110S8IJ3ZID0D,We bought this for a 55&#34; Vizio and it worked perfectly. I would buy it again and recommend it. Good quality.,"01 2, 2014",5.0,0972683275,"Worked great for 55"" Vizio",Jake
"[0, 0]",1311552000,A11NR4AJK9TNQM,"I am impressed with the solid design of this TV Wall Mount.  I think this weights more than the 26"" TV it is supporting.  It also has lots of logical adjustments so leveling the TV isn't too difficult.  The one semi negative is that it takes a fair amount of force to reposition the TV.  This does assure the TV stays put but if you plan to move the TV on the stand a lot this may be a negative.  Overall I am pleased with the stand - it seems like a good value.","07 25, 2011",4.0,0972683275,Solid Design - Adjustable,"jaldeborgh ""jaldeborgh"""
"[0, 0]",1359158400,A13M65IGNEQXW1,I bought the uint for a 32 &#34; Tando.  I couldn't get the parts to line up so I bought another fixed type.,"01 26, 2013",3.0,0972683275,Didn't fit as I expected,James
"[0, 0]",1319241600,A180BZHVJIRWBZ,"Very well made, strong mount the only problem I have is the instructions are very poorly written or detailed. Pictures do not distinguish between Stud mount and concrete. Also the instructions do not tell you the size of the included boltsFor those of you who have never worked in the home building industry wall studs are usually 1.5 inches wide so this mount only requires 2 lag bolts in the middle holes to secure it to the wall to support a 23 lb TV. The four outboard holes on the wall mount are 1.3"" apart so don't try to use them in a wall stud measuring 1.5"" wide.Helpful hint: I have help install at least 6 other wall mounts because of family or friends so I cannot say that I am an expert but my suggestion is to drill pilot holes which the instructions do not tell you to do.After comparing the instructions on this unit to others I have installed I still must say that the pictures should have a lot more detail. Some complain that the back plate was too big for the TV they used but it's fits perfect on theLG 32LK450 32-Inch 1080p 60Hz LCD HDTVI am using it on.Works perfectly for the area of the room I am using it in which allows me to rearrange the room without the need to move the TV.","10 22, 2011",4.0,0972683275,"Very well made, strong mount.",James Mac
"[1, 1]",1293408000,A1R2514DVWIIMV,"Perhaps I misunderstood how to install the mount, but I:1) Installed the mount to the wall (easy enough)2) Attach TV the mount with some screws (difficult for one person)With one arm I held the TV (heavy!). The other arm was trying to attach some small screws connecting the TV to the mount. It took quite an effort to hold the TV for that long. Certainly having two people installing this would be waaaay easier :-)I have another similar mount where the TV back plate and the mount are separate parts. So once the back plate is installed, you slide the connecting parts together. Much easier! :-)","12 27, 2010",4.0,0972683275,"Solid, but not the best mount I've had",Jamie Richardson
"[0, 0]",1390867200,A1KM3IPZ9H0JKZ,"It took about 10 mins to install this TV Wall Mount with a 48 inch Samsung TV.  It does the job, there are much more expensive arms, but this does the trick.","01 28, 2014",4.0,0972683275,"Easy to install, cheap, easy to use",J. A. Quayle
"[0, 1]",1374451200,AZ6SUJ5T0KBE5,"I used this to hang my 40&#34; LCD that I bought back in 07, so it's a heavy TV that outweighs my new 50&#34;.  Everything seems to be made well, it was easy to install myself, and the TV has been hanging for 2 months now from a brick wall at it's full reach.  I can't imagine paying $100 for other TV wall mounts, as well as this one performs.","07 22, 2013",5.0,0972683275,Great bargain!,Jason
"[0, 0]",1355097600,A7EVWY97FPSIA,you can't beat the price and the installation was simple as can be. We installed it in our office and it is perfect! no problems and was completed in a matter of minutes,"12 10, 2012",5.0,0972683275,Awesome!,Jasson from GA
"[0, 0]",1379462400,A1VM0DU10K0DE6,"Totally love this product!! I bought two - one for living room, one for bedroom.  I decided to try my hand in the bedroom first (in case I got frustrated and didn't finish the project).I've gotten items needing to be assembled before with all the hardware in one bag -- not so with this product!!  I'm impressed! Every nut, bolt, screw, washer, etc. is clearly packaged (individually by size and labeled!)The Arm also comes assembled -- which I disassembled for easier handling (the wall plate is attached to the Arm with two Carriage Bolts / easy to remove and makes holding in place while bolting to the wall a breeze).Took me 1-1/2 hours from start (gathering my tools) to finish (hanging the TV)  Oh, and I'm a 56 yr old disabled female.  I do have a  lot of construction/tool knowledge however.","09 18, 2013",5.0,0972683275,What's the word for better than great???,"J. Davis ""WildBlue High-speed Satellite Fan"""
"[0, 0]",1293580800,A1VA1QF8KZNBLL,UPDATE: I have now have purchased 3 of these for work and home and with the lighter LED TV's this is a perfect mount for most sizes - this is a great mount - easy to install - easy to use - easy to expand - easy to mount TVs. I havent found another one that is so useful - even if you dont need it to extend this is still a great mount--- I guess for the price I was expecting something cheaper but I was quite surprised. It was easy to install and works for what I need it for - it may be over kill for a 22 inch LED LCD TV but I like the way it can be moved around.,"12 29, 2010",5.0,0972683275,the only mount I will buy,Jeff Lawrence
"[0, 0]",1367193600,A1QKUDP9EUHJXH,Used this for the bedroom. Put it in the corner but was only able to hit the stud with a couple bolts.,"04 29, 2013",4.0,0972683275,Insignia,Jennifer Ingberg
"[0, 0]",1353456000,A3TAS1AG6FMBQW,The VideoSecu line of articulating wall mounts has become our standard of choice for high quality articulating wall mounts within our home.  The value is such that the convenience of having an articulating wall mount for connecting or reconnecting cables is well worth the few bucks required to mount our HDTVs conveniently to the wall.  Highly recommend this great quality product. This wall mount will secure any of the HDTVs using the VESA 100 or VESA 200 mount pattern. We like to use a mount on the larger end than actually needed so if we later upgrade the HDTV with a larger size there's a much better chance we won't need to replace the articulating mount.,"11 21, 2012",5.0,0972683275,"High quality construction, comes with plenty of easy to install hardware.","Jeri Zerr ""formerly a Road Warrior of the Nth..."
"[0, 0]",1358553600,A2T4OX8NH9LIIC,"you can spend a ton of money on one of these, or you can buy this one.  hung a 32 inch tv with it with no problems.","01 19, 2013",5.0,0972683275,works great,"J. Hornback ""twister"""
"[0, 0]",1366243200,A3VSGMP5KCQ4Q2,"This is a really well made and engineered product which should be twice the price. It has every kind of leveling and tilting adjustment you could want, and a nice finishing piece that goes over the wall plate and lag bolts.  The mounting process can't be rushed and planning everything out before you start makes all the difference. Just make sure you find the middle of a wall stud for the lag bolts.It easily managed a 47&#34; led lcd which weighs 35lbs, and it might take the extra 10-12 lbs of a 55&#34; led lcd if it's not pulled too far from the wall. Since it can swing out over 20&#34; I'd be carefull about going bigger than the 35lb 47&#34; tv that I mountedThe only thing which was dissappointing were the two plastic wire holders which are junk (very flimsy, one was broken in the package) and shouldn't be included when simple black wire ties work far better.","04 18, 2013",5.0,0972683275,Great quality tv mount at bargain price,Jim A
"[0, 1]",1362700800,A2RUN82QPU60PN,My flat screem computer monitor is very light and didn't need such a heavy duty mount.  The product is fine and would work for monitors much larger and heavier than my 20&#34; LED,"03 8, 2013",3.0,0972683275,Much heavier than I expected,Jimbo
"[0, 0]",1355875200,A2W75LE521OOTH,"The mount I purchased is great. It is designed for TV's 32&#34; and under. The link here, and image are not correct. But, I really thought the mount was build well, was easy to install, and the price was fantastic.","12 19, 2012",5.0,0972683275,"Great product, but review and image not linked to the unit I purchased.",Jim
"[0, 0]",1355702400,A1PYNMFFQ9IBNL,Tv has been on wall for a long time.  Hasn't fallen off.  It's metal and considerably cheaper than kits available in stores.,"12 17, 2012",5.0,0972683275,Tv mount,Jim
"[1, 1]",1363305600,ANJY75Z24A6AG,"This is exactly what I needed.  It was easy to mount and supports my 40 inch TV (26 lbs) without any issue.  I haven't tested the extension brackets, but the rest of the device is very solid.  I will say that the hinges can be a bit tight, and it's not designed to be easily adjustable on the fly (you'll need a few tools).  If you plan on swinging your TV around a lot, this might not be the best choice, but it works perfectly fine if you only need to adjust it every now and then.  My favorite part is the small base.  I didn't have a lot of wall space to mount a TV, and this met my needs without eating all my money.  Keep in mind that you'll want at least two people to mount the TV on this device.  I attached my TV alone by precariously balancing it on a stack of boxes while I inserted the screws.  Speaking of which, I've mounted two TVs on this, and the box included screws which fit both (in addition to many more).  However, you may need a few more washers.","03 15, 2013",5.0,0972683275,Great!,Jimmy Wissman
"[0, 0]",1322870400,AYYNNAEWP3W5Y,"This TV mount I bought for just $25 easily outdoes similar ones that cost over $100! It comes preassembled, is easy to mount on the wall, and has clear instructions. It also features a wire holder and cover for the screws on the wall. The joints are a little bit stiff, but with use and maybe a drop of oil this shouldn't be a problem. Definetely a great buy at a agreat price!","12 3, 2011",5.0,0972683275,Great!,JMH
"[0, 0]",1376092800,A2XXCJLS58H1A7,"I have purchased this mount twice now - one for my bedroom TV, and one for my living room TV.  The bedroom TV is a 35"" LCD, and the TV in the living room is a 55"" LED.  (Surprisingly enough, they both weigh 50 pounds...)  This mount works very well for both of them.  It's relatively simple to install - you just need to find a stud and screw the support in to it.  (I will admit that my bedroom TV has been attached not to a wall stud, but a jury-rigged support brace on a cabinet.  It's still there and attached after 6 months.)I will say that the joints in the arms are quite stiff - it can take a little muscle to move the TV.  But I think I prefer that - it certainly doesn't feel flimsy, and it stays wherever I put it.A tip for would-be purchasers: make sure your TV supports this mount.  You can usually find your compatible VESA patterns in your user's manual.  (Or a quick online search, perhaps.)  As I often say - when buying online, it pays to do your homework.","08 10, 2013",5.0,0972683275,"If I had 3 TVs, I'd buy a 3rd",J. Miller
"[0, 0]",1320883200,A3DOQ1AI1MU74K,"Amazon as always 5 stars in service and shipping.The mount was for a VIZIO E260MV 26-Inch. Product comes adequate with a lot of screws, an Alan key and standard nut key that fits all the nuts. The bubble level (with magnet on the side) and cable are a nice addition.Had to cut 1 inch from the top and bottom of the base that gets screwed no to the TV, since it covered some of the inputs. Other wise very practical for my bedroom/Study that has more width so the convenience of swirling is why we wanted this and it does a good job.For the price ($25 and free shipping), its is a really good deal. Would recommend this.","11 10, 2011",4.0,0972683275,"Nice Flexiable mount, had to cut to fit VIZIO E260MV 26""",jmindito
"[1, 1]",1358899200,A2I87F2QCJ6RK3,This device is somewhat weak even for the 46 inch TV weighing only 31lbs that I'm using it with. after some adjusting it's working ok.,"01 23, 2013",3.0,0972683275,Somewhat weak,John Culpepper
"[0, 0]",1300665600,A2EOJNVW4NF4AE,Easy to install and the TV is still on the wall after three weeks! I consider this a good value for the money,"03 21, 2011",4.0,0972683275,Good value for the money,John F
"[0, 0]",1386633600,AB31FF0JMPOUP,"Very easy to setup, simple instructions, has all the mounting hardware and fits a huge different variety of TV's with great support.","12 10, 2013",5.0,0972683275,Very easy to setup.,Johnson
"[0, 0]",1389052800,A10S9NK38WEQ65,Very concerned over hanging a 46&#34; tv on the wall.  Got this mount due to low price.  Very impressed.  No doubt it will handle a 30# TV.  Allows full 90 degree rotation with 21&#34; from wall to centerline at maximum extension.,"01 7, 2014",4.0,0972683275,Very sturdy.  As advertised,John Vesik
"[0, 0]",1355443200,A56AUIA2KJ3KQ,Another gem hidden amoungst the Amazon halls. This works well for my LED tv's. I used the heavy duty mount bolts for mounting my tv on the back porch. I hung on the sucker and it's not coming down. And I'm 190lbs!,"12 14, 2012",5.0,0972683275,"Perfect, sturdy, and works well.",Jonathan C. Ross
"[0, 0]",1374192000,A22UL4BXTSXSCB,"It needs improment. I wish it has one more hole to put a screw on the wall.It looks shaky for 55 inch TV. However, it still holds it.","07 19, 2013",4.0,0972683275,"It is holding 55"" samsung TV, still.",jongbhak
"[0, 0]",1303084800,AD3L2C20LB7EP,quickly shipped to my house and mounted myself. i ordered this for my 32 inch Phillips LCD tv and for the price i paid its a great value. does the job that any other higher priced wall mounts can do. would recommand,"04 18, 2011",5.0,0972683275,VideoSecu Tv wall mount,jose
"[0, 0]",1374278400,A2UT34LEOXUR33,"Very good materials, very lightweight,  cheaper than others brands. I have a 47&#34; LG Led tv and it fit at 100%, and I'm capable of sell my tv, buy an 55&#34; and use the same mount without problems.","07 20, 2013",5.0,0972683275,Very good material.,Jose Robaina
"[0, 0]",1334966400,A39KBWLS6TURMR,"Made in china, but this time , its well made. nice and sturdy and lots of options to mount differenct type of LCD. It has a good viewing set of angles and can be adjusted just about any view you want. the value for cost here is big, since most of these sale for over 75.00, or over 100.00 at wm. im pleased with it.","04 21, 2012",5.0,0972683275,"Made in R.o.C., but good for once",Julie Miller
"[0, 0]",1292803200,ALVJCD5NY28G4,"Mount went up easily and seems sturdy enough.  However, adjusting the TV sometimes leaves the TV crooked.  Also, it is almost impossible to adjust tilt without using the provided tools.  Even after using the tools, we couldn't really adjust the tilt to the full amount.","12 20, 2010",4.0,0972683275,"Good sturdy mount, however could be better",Just a dude
"[0, 0]",1370822400,ATWPVC644K29Z,"Great functionality, really incredible price, and a snap to install.  Honestly, ridiculously good product - wish they were all so easy.","06 10, 2013",5.0,0972683275,Can't beat it,Just a Regular Guy
"[0, 0]",1335484800,A2LME30OB5OHTN,Quick and easy installation - very solid product. Very pleased with this purchase.When in need of this type mount again I will certainly purchase this brand/model again.Great price on Amazon makes it very easy.,"04 27, 2012",5.0,0972683275,Quick and Easy - very solid,Jwalsh62
"[0, 0]",1386460800,A1EWQ5Y6HHSJGX,Excellent buy! We are very pleased with this item. It performs very well. The instructions were clear. It was easy to assemble. It holds a 47&#34; TV very well.,"12 8, 2013",5.0,0972683275,Great Wall Mount,"J. Watts ""JLW"""
"[2, 2]",1363305600,A120ULF73SUTI9,"Warning, Do your homework before ordering a tv wall mount!!Mom and dad bought a 32 inch Seiki TV and needed it angled on the wall for optimum viewing. That is where I the eldest son came into the picture(pun intended).I knew in advance the location had plywood backing behind the drywall, which meant this mount would be easy to install as wood screws would be secure anywhere on the wall. But what if it was a typical installation, would there be a stud in the wall centered where needed to hold the tv and mount securely? It seems unlikely most people would, so what are the options?Option #1. Buy a different mount with a mounting plate rather than small 2 hole bracket as on this model. If you don't know what I am talking about, look at other tv wall mounts and you will see on many of these a large wall plate that can easily cover an area with at least one stud, and addtionally allow drywall anchors elsewhere on the plate to handle the weight of any tv. This model has only a small wall bracket with holes for 2 screws or anchors.Option #2. Use wall anchors. Again, there are only 2 holes in this bracket so take into account the weight of the tv and the rating of the anchors. Proceed at your own risk.Option #3. Install a stud. You're on your own with this...The mount is well made, everything fits and it looks good but as mentioned, a little homework will save you time and make installation easy.I hope this review is useful. :-)","03 15, 2013",4.0,0972683275,"Well made, Excellent Value","J. W. Kennedy ""kennedy610"""
"[0, 0]",1376784000,A4AF29Y2BHYEY,"Too Heavy and Poor weld quality .Lot of blow holes in welding, though painting was made nice to cover it or else it was made with inefficient welder. I think this is is not well designed by experts. Hope no calculations are involved in making it. Just copied the shape forms some other manufacturer.","08 18, 2013",3.0,0972683275,"Too Heavy and Poor weld quality,",Kadambari Kiranmayi
"[0, 0]",1390953600,A6FGKXU6ZPW64,"i bought a funky double hinged wall mount from amazon and it did not work. I went to best buy and they said to purchase this $350 wall mount they had, I snagged a pic of the measurements and extension ability from the box, came home and found this one to be near similar. Needless to say I now have my 47 in LG flat screen securely mounted and sitting pretty in the corner of my living room.","01 29, 2014",5.0,0972683275,Fantastic Mount for Corners,Kado
"[0, 0]",1326412800,A1463ASM7QMU2I,I have 3 swivel mounts and this one is not the best. If you don't use the swivel feature frequently or don't place it where it may be bumped it will do the job. I prefer the strength and stability offered by mounts which have TWO arms extending from a longer wall bracket. These more stable brackets can be found at similar or slightly higher prices. Also look for a feature which allows the TV Bracket (and TV) to be lifted off the swivel arm more conveniently.,"01 13, 2012",3.0,0972683275,It's OK,"Kazap ""Steeler Fan"""
"[0, 0]",1358812800,A2BLGQ2SCSKCCY,JUST IN STALL ANOTHER SAMSUNG 55&#34; LED FLAT SCREEN. OUTSIDE A  PATIO DECK AREA WHAT A DIFFERENCE THIS UNIT MADE.THE MOUNTING KIT WAS VERY EASY TO USE. AGAIN I DID UPGRADED TO  USING LONGER HEAVIER MOUNTING BOLTS. THAT WAS ONLY $1.00 MORE BUT IT'S WORTH IT IN THE LONG RUN. HERE IN EARTHQUAKE COUNTRY YOU NEES THAT SUPPORT. YOUR FLATSCREEN TV RETRACTS A FEW INCHES OFF THE WALL PLUS IT WILL LOOK SWEET FROM 2&#34; TO 24&#34; FROM WALL AREA,"01 22, 2013",5.0,0972683275,SWING ARM WALL MOUNT,KENANTHONYREPAIR
"[0, 0]",1337904000,A21OS6PWQG5YOO,"For a good wall mount of a smaller TV, this is perfect. Much cheaper than similar in various stores, and actually is more flush/compact than I have seen on others with all the adjustments you could want.Only gripe is that the included wrench to tighten the wall bolts is pretty weak and strips itself almost immediately, but it'll work to get it on at least. All hardware needed is included, I had to use a few adapter pieces on my first TV. Getting ready to hook a second one up on another rooms wall, both are 32"" screens. I feel confident they will be there until I decide to remove em.Wall stud mounting required, but depending on the stud size, you may only get two of the three wall bolts into the stud. Should be enough though.","05 25, 2012",5.0,0972683275,Liked it so much I bought another,Kevin B.
"[0, 0]",1390262400,A1OYA1IESSJ8F6,"I use this arm to mount my 39 inch Vizio. I'm surprised my TV has a 100x100 mount thingy. It can tilt left and right, up and down. I do wish it swiveled the TV so that it wasn't crooked. When the bolts get loose, my TV looks crooked.","01 21, 2014",5.0,0972683275,Good arm,Kevin
"[0, 0]",1360540800,AA81KFW4X8UIH,Was a perfect fit for my 32&#34; flat screen TV.  I would recommend this wall mount for that size tv,"02 11, 2013",5.0,0972683275,Good Purchase,Kevin
"[0, 0]",1383523200,A317RWPY08I5QX,"Good wall mount. Sturdy and does what it is supposed to do. In fact, it even held a larger TV than what it was listed as capable of holding. I believe I mounted a 42&#34; television with this one. Not a flat-flat one either. I mounted an older heavy thick one.","11 4, 2013",5.0,0972683275,Very good tv mount,King Nguyen
"[0, 0]",1395705600,A39WT88YZXIJTB,"This was half the price of the TV mounts at Costco and perfectly fits a Vizio 37&#34; TV for the spare bedroom. It will work with many different brands so in my book that is great. Strong, sturdy and robust.","03 25, 2014",5.0,0972683275,Great inexpensive TV mount,Kmill
"[0, 0]",1361232000,A3UYI01GLEYZSP,"This is possibly one of the best mounting kits I've ever purchased. I like the fact that there are pieces so the mounting kit can cater to all models of TV. (Whether they have a rounded or flat back). Mine had a flat back so I didn't need the extra piece, but once that step was cleared it was only a matter of minutes before it went up on my wall.  The adjustable arm is nice, as it is setup in our bedroom. At night the TV is angled towards the bed and makes it super easy for both of us to see up on the wall, and during the day its turned in another direction towards my desk - also making the ability to view the TV while working.The material is very strong, hubby did a pull up on the bar and it didn't even budge.  This thing seems as though it will last quite a long time.  It's already been up for over a month and it was a wonderful addition to my master bedroom, I'll be purchasing more over time for the other rooms in the home with larger model TVs.","02 19, 2013",5.0,0972683275,Love it,Krissy
"[0, 0]",1357171200,AP7LSRPXT3ZL8,Exactly as described.Very heavy duty.Lots of parts to make any installation work.Excellent value.Fits various monitors and tvs.,"01 3, 2013",5.0,0972683275,Excellent!,Kyle
"[0, 0]",1385769600,AP3XMM1077I50,"I bought three of these mounts for all the bedrooms in my house. I love all three of them. All mounts have different tv's on them, One is a 50&#34;, 40&#34; and a 32&#34;. Product comes with multiple screw for different tvs. Outstanding product for the price. All tv's have been mount for a little over a year. This product is a full motion mount for $29.99!! and it is Prime!","11 30, 2013",5.0,0972683275,Tv Wall mount,kyle
"[0, 0]",1353542400,A1038957GWRBP375RU5T,Awesome price and quality. Simple and easy to install and fully equipped for installation. If you need a swing arm mount for medium size tv this is one I'd recommend.,"11 22, 2012",5.0,0972683275,Great item,leo
"[14, 19]",1285804800,A7R4R9THNELTP,"I mounted this in my RV and it holds a 26"" LCD TV / DVD combo.  Installation was very easy and the mount works GREAT!  I was prepared to pay 5 times the price for a mount that would work as I wanted.  I couldn't be happier.","09 30, 2010",5.0,0972683275,"Excellent, at any price",LG
"[0, 1]",1367107200,A2RU0H9MD4IH5M,Got my TV mounted with this above my PC and its been on the wall for a year now. No problems with it holds the TV well and its study. Way cheaper than store bought and its perfect for what I got i got a 37 inch HDTV,"04 28, 2013",5.0,0972683275,Great Wall Mount,Light
"[0, 0]",1393459200,A2U9XX4Q5NQBG6,I really like the action on this mount.  I purchased a 27&#34; monitor for my wife and this mount really frees up the desktop real estate.  I would purchase again.,"02 27, 2014",5.0,0972683275,Works as advertised,LinuxKing
"[0, 0]",1394064000,A212REVB5AFP02,"I have an older very heavy 36&#34; Samsung High Def TV that weighs substantially more than my new 42&#34;. I replaced my old basement CRT tv with it, installed the VideoSecu mount easily and it does the job. I was amazed, the price from Amazon was only $30 dollars and with prime I got free 2 day shipping. The original price was $149. Wow, what a reduction!","03 6, 2014",4.0,0972683275,Sturdy and easy to install,"Manfried ""Ruffmouse"""
"[3, 4]",1342483200,A3SXYB8JPQ44LN,"Used this for a Panasonic 32"" LCD TV.  Mount works fine, instructions were minimal.  I was able to use the supplied hardware to attach the TV and to attach the mount to the wall.  I did have a problem hanging the TV, per the instructions you have to mount the unit and now attach the TV, this was not very easy so I removed the mounting plate at the pivor point and took it off the wall mount, mounted this on the TV and now re-attached to the TV mount, this was a lot easier.","07 17, 2012",4.0,0972683275,"Good product, poor instructions",Marcel
"[0, 1]",1382313600,A3LSVS4YA2CEAX,"The product is good and as described.I have a 32&#34; Vizio TV and somehow, this wall mount seems to be a little too weak for my TV. I still managed to mount my TV just fine, but gets a little paranoid that it will give in within the next few months because the mount won't be able to carry it.But the full motion swing feature is amazing! Especially if you are in a larger room.","10 21, 2013",3.0,0972683275,"I have a 32"" Vizio TV","Maria David ""MD"""
"[0, 0]",1389052800,A3TAT80JCWYGB4,"The TV is still hanging from the wall so that's a good thing. The info for this wall mount says it is good for up to 66 LBS. Our old Phillips 37&#34; flat screen weighs 58 LBS (including the stand) and after 3 weeks the TV and mount are secured to the wall via a vertical 2 x4&#34; frame member. The mount came with almost every imaginable combination of nuts, bolts and spacers and straps to fit various size and brand TVs. I had no problem coming up with the right combination for my big and heavy old Phillips.","01 7, 2014",5.0,0972683275,Still Standing,Mark A. Myers
"[0, 0]",1353974400,A2KUEGMSLHUNNP,"Bought this mount for a 32inch Panasonic LED TV. The mount may look cheap, but I found it to be extremely sturdy and a great buy for the price. I strongly recommend it to everyone.","11 27, 2012",5.0,0972683275,Great buy,Mark G
"[1, 2]",1357776000,A2YF3QW52PBL3C,,"01 10, 2013",5.0,0972683275,"Works perfectly for 400 x 200 VESA mount Hiteker 37"" TV to wood paneled wall.",Mat
"[0, 0]",1380844800,A7V9WIUIB02OI,"Good, strong mount and quality hardware. Includes all the different size screws required to attach to TV if yours doesn't have them (or if you lost them).  There is just the right amount of resistance in the joints for it to stay where you want it but still easy to move around.  I mounted a shelf above the TV to get the cable box out of the way and avoid having to run a long HDMI cable through the wall.I took a star only because I received a different unit than the one pictured, It has 2 thick arms, rather than the 2-1 that is shown.  Honestly I think what I got is more attractive, but I believe that Amazon vendors should not substitute different products without authorization.  My unit also did not come with the extender arms in the picture, it has a mounting plate with all of the VESA mounting holes in the correct configuration.  My TV is 26&#34; so it fit perfectly.  I am sure my 55&#34; would fit on it too, but I have a different mounting configuration for that one.","10 4, 2013",4.0,0972683275,"Strong, attractive, and highly functional",Matt
"[0, 0]",1305590400,A2TOUTL6Z74SMQ,"Very solid...we mounted our flat panel in the bedroom. Like the tipping feature and love the articulating feature.We checked prices at stores, big boxes, etc. best price of all including Costco...","05 17, 2011",5.0,0972683275,mbb,mbb
"[0, 0]",1364428800,A8THC8D64F5E3,I bought this tv swing arm mount for my tv from amazon.Its been a good one its built heavy duty to hold pretty big tv .I would have anyone of my friends buy this same mount for their tv. It lets you hang it up and out of the way and also you can turn it out or in adjustable to see it from anywhere I set in my living room. This unit is easy to mount on wall and put together by yourself but if you have an extra person around it would make it a little better when holding the tv up when it clips in at top then screw and tighten and adjustments and like everything else I've bought from amazon it ships fast right to your door step.,"03 28, 2013",4.0,0972683275,My new tv wall mount,Mbk
"[0, 0]",1384041600,A1RI8HAZRUWZM6,Easy to attach. Easy to adjust. Very Solid and secure. Used on a clients 29&#34; LED with built in DVD.,"11 10, 2013",5.0,0972683275,Best buy for your buck.,Michael A. Raney
"[0, 0]",1365465600,A3IZFW84VV75XS,I have my 32 inch Tv on the wall and it works great. Easy to install and came with all the parts. The screws that it comes with for the TV will not fit but you can buy some for 2 dollars.,"04 9, 2013",5.0,0972683275,Works,Michael Hardaway
"[5, 6]",1203379200,A3AKVALGT4Y02G,"For the money you can't go wrong. Yes, it has a litlle play in the mechanism but, you can adjust your mounting to accomodate that. It works great and frees up counter space. I would do it all again. Why spend 3 times more.","02 19, 2008",4.0,0972683275,can't beat it for the price,MICHAEL
"[7, 9]",1285459200,A2I8J6GW1H6LWU,I love this mount! All the adjustments for tilt and extension are awesome! Holds a Sony 32in Ex-3000 just fine even fully extended. Even bought another. A++Mike,"09 26, 2010",5.0,0972683275,Great low cost mount!,Michael
"[0, 0]",1346803200,AY796UUSZ2ZVA,"I have this mounted on my wall in my editing studio.  It holds a 27"" LCD monitor (about 20-25lbs).  It's been up for a week and I don't expect that it will fall down anytime soon.","09 5, 2012",5.0,0972683275,Works Great!,Michael J. Torpey
"[0, 0]",1372377600,A2NOXTG05AHVB3,"My students and I used to huddle around laptops to discuss projects. Now I have a 47&#34; TV for display and this mount makes it possible to put it on any wall and swivel it in any direction depending on how many people need to see the screen. Really stable, no wiggling","06 28, 2013",5.0,0972683275,Great for office,microtute
"[0, 0]",1386547200,A2KR372GZW00MJ,"It is a good value, but is not top notch quality. If you extend both arms in the same direction, the TV (30 inch) tilts. However if the arm goes right, then left, the play in the hinges offset each other and it works great.","12 9, 2013",4.0,0972683275,Good value,Mike
"[0, 0]",1393372800,A2BLRT79WUTLXW,"The mount itself seems fine, it just didn't work with the Phillips tv we bought....the 'x' arm things did not line up and if they did then the 'x' parts would have covered the holes for the inputs...........we ended up using one we had had around here.......seems to be built well though and sturdy","02 26, 2014",3.0,0972683275,tv mounts,M. Merriken
"[0, 0]",1344988800,A3PR648T8RDRS,"Got this to replace a Peerless Paramount wall mount when I got my new TV.  Let me start off by saying it works as advertised.  But that won't get you 5 stars.  The problem is installation.  Maybe it's my own fault for thinking all TV wall mounts worked like the Peerless I had.  See, that one has a separate TV plate that you screw to the TV first.  Then you have the second piece (the actual wall mount) that you screw to the wall.  Once that's done, using the bracket mounted on the TV, you hang the TV on the wall mount and secure it with a single bolt.  One person can easily put a TV on the wall.Not so much with this one.  Yes, I will admit that once it's mounted, it's a more secure connection, but it's the mounting that's the problem.  You can't do it alone.  Depending on the weight of the TV, you will need at least one helper.  This mount is one piece, which means that you have to hold the TV to the wall-mounted plate while attaching it with screws.  That can get tricky, especially with heavier TVs (I used it for a while with my old LCD TV which weighs 40+ pounds).  They do get kudos for providing all the screws for all VESA types as well as a regular and an Allen wrench.Three stars for ease of installation, five stars for usability, for a combined four stars.  Make sure you get help when installing.","08 15, 2012",4.0,0972683275,Get a helper when installing,m m smits
"[0, 0]",1356912000,A6TWN9W9WSAV0,"It is up know and should work fine, but it was hard to get it to fit my TV due to the bulge on the bottom, but I made it work and it is on the wall.","12 31, 2012",4.0,0972683275,Hard to fit my TV,Monkey 5
"[0, 0]",1385164800,AZFF4CX9MQ4AE,"Very strong for any tv, but I wish that it was little longer I am very happy with it and very strongly recommended.","11 23, 2013",5.0,0972683275,mrd,mrd
"[0, 0]",1363996800,AH7DLKHSGZKCR,"Easy install!! Looks great and works great for what we need!! Purchased for game room, took 5 min. to install and 1 min. to set TV on. Great!!","03 23, 2013",5.0,0972683275,Great Product -Easy install 5 min. to install. TV looks great on the wall. can move around easily,M. Swartz
"[0, 0]",1301356800,A2HI35H2BOCV9R,"It is a solid mount and I doubt that it will ever fail to hold the 22"" LED TV that is mounted on it.  My only complaint is that the bolt that attaches the arm to the wall plate is smaller then the hole in the wall plate so when the TV is anything other than parallel to the wall it leans (up to 1.25"" from one side of the TV to the other ~16"") but for the price I can live with that.","03 29, 2011",3.0,0972683275,Solid,MTBrider
