helpful,unixReviewTime,reviewerID,reviewText,reviewTime,overall,asin,summary,reviewerName
"[4, 4]",1348358400,A2XXO4NDGULP0M,"Bought my first FS105 on 5/28/2012 from Amazon.  It died several days later.  That time, Amazon replaced it including return postage on 6/7/2012.  OK, I expect a dud once in awhile.  However, this morning, 9/23/2012, less than 4 months later, the replacement died.  Completely.  Disappointed in the NETGEAR brand.  Please be aware that in keeping with the instructions, it is not in direct sunlight, not near a heater or heat source, and is in an open area where it gets plenty of ventilation and is climate controlled.  It sits flat on a table, nothing on top or under it to heat up.  So I can't think of anything that I have done to cause the problem.  It was good while it lasted.  I didn't overwork it; I simply wanted to connect my laptop and my desktop to my DSL Ethernet connection.  The laptop is always connected; the desktop only occasionally.  Last night it was working fine, this morning, nada.  Amazon's solution is for me to pay return postage, and they will issue a ""partial"" refund in an unnamed amount.  I suspect that the partial refund won't even cover the cost of return postage.  Guess some days it just doesn't pay to get out of bed!  I sent email ""feedback"" to NETGEAR, since they don't provide any other options on their website.  Their web forms would not accept a phone call or support, don't know why.  I don't have high hopes for any assistance from them.  Just wanted to let potential buyers aware of my bad experience.  Lots of folks seem happy with this product, but I wonder how many of them will feel the same after 6 months or a year.  Good luck everyone!Update:  9/28/2012  I emailed NETGEAR about a week ago and explained what happened with their product, asking what recourse I had.  I got 7(SEVEN!) emails back, stating that they had received my email and/or it was ""referred"" to such and such a department for handling.  Then I got one expressing sorrow that my claim had been handled badly (Gee, I didn't see that they had handled it at all!) and would I fill out a survey so they could improve for their customers!  What about helping this one!?  The seventh email was a REMINDER to fill out the survey.  Give me a break!  Guess I just have to laugh.  Draw your own conclusions.","09 23, 2012",1.0,B00002EQCW,TWO of these died on me!,Frannie
"[0, 0]",1363305600,A1WWZXNOXBCIMN,"Netgear is dependable, and well-worth the money.  I use these network switches in many different applications at work, and I've never had a problem with any of them.  If you're lucky enough to catch them with a rebate offer, just remember they limit you to two of any single model.","03 15, 2013",5.0,B00002EQCW,Another quality product from Netgear.,Frugal Dad
"[0, 0]",1363305600,A3M42KV16HOLX3,Adds more Ethernet ports just fine. Easy set up and no problems. Metal case and well made. I would recommend this product,"03 15, 2013",5.0,B00002EQCW,Router switch,"Gary E. Trainor ""jewel1466"""
"[0, 0]",1365552000,AZGNX5BBS3UMW,Nicely built Desktop Switch Box.  Actually mad out of metal instead of plastic.  Allows needed room to expand any of your Ethernet cable components.,"04 10, 2013",5.0,B00002EQCW,Netgear FS105 Prosafe Desktop Switch,"Gerald T. Leitz ""Windsor House Furniture"""
"[1, 1]",1392940800,ARX6W8UN2PYJ1,It's Netgear so it's gotta be good!  Just plug it in and go--no need to fool around with some brand X product when you can get the good stuff for so little money.,"02 21, 2014",5.0,B00002EQCW,"Great product, great price",GPS guy
"[0, 0]",1377907200,A3U9ECP0UKZYO0,I needed a simple switch to collect data from three devices and pass across a wireless bridge to my Acccess Point.  The location is Out Door in a harsh seaside environment.  The switch is mounted inside a waterproof box along with its power supply and another POE power supply for another device.  My concern was mostly that the switch might overheat in direct sunlight.  After two weeks it is performing very well and has experienced several days in mid-90s.  It also works flawlessly over the WiFi Bridge connection.  I'm very happy with this switch.  If it does ultimately have issues with heat I would not blame in on this device as I am pushing it hard with this particular application.,"08 31, 2013",4.0,B00002EQCW,Tough Job Well Done,gsquare
"[0, 0]",1366070400,A39F5L16R1ATFS,This solved my problem for needing additional ports.  I was going to buy another router with additional ports but while researching the routers I found this switch.  You just plug it in and instantly have more ports.  Much cheaper than buying another router! So far it has been great and I am sure I will never need more ports than this switch provides.,"04 16, 2013",5.0,B00002EQCW,Great product!,"GT ""GT"""
"[3, 3]",1194393600,A1HBLNE8QYSG3Z,I purchased two of these switches to extend my home network; I needed two switches to accommodate upstairs/downstairs locations in home.  They provide additional ports on a Netgear FVS114 ProSafe VPN firewall with built-in 4 port switch.  I also have two wireless networks connected to the wired network; one supports video from a surveillence camera.Installation was a breeze with nothing to configure; I wall-mounted one switch and 'installed' the second on the floor next to the outlet jack at my upstairs location.These switches provide many network configuration options and I've used Netgear products for years with no problems.  I expect the same will be true with these switches.,"11 7, 2007",5.0,B00002EQCW,great home network extender,"Guy M. Kitashiro ""gkitash"""
"[0, 0]",1280793600,A1TDHAKEDTJL2J,"I've been using some version of this little switch at work and at home for the past several years.  They're not fancy, or the fastest switch in the world.  But they're solid, handy, small, inexpensive, and they just work.  As an IT guy, I view it like I view a power strip.  Always good to have a spare.","08 3, 2010",4.0,B00002EQCW,Good to Have Around,Hazwaste
"[0, 0]",1346889600,A27C68294LPSDE,"I've had this for a few months now and it still works perfect.  I'd have no reason to think why it would not continue to function perfectly.  It is built nice and solid.  It was $19.95 I believe, with a $10 rebate which I received right away.  If you need a simple switch for your home office, look no further.","09 6, 2012",5.0,B00002EQCW,"Great switch, great price","H. Carlos ""Android &#62; iOS"""
"[58, 63]",965001600,A3W2UTN0BC4ZKD,"I originally had a hub, and when I realized that I wasn't getting anywhere  near the throughput I would get with a switch, the obvious choice was  netgear. the switch is fast, slick looking, and has LED's to tell you  everything about your connections. the downside? design. the ethernet  cables plug into the front of the unit, while the power cord plugs into the  back. the problem here is that if your ethernet cables are as flexible as  warm butter, they get in the way of the led's or each other. when i plugged  three cables in, the box sat to the side because the weight of the cable  held up up. if you are going to wall mount the unit (it comes with screws  to do so) then that might help, but if you are going to set it on your  desk, the ethernet cables have to run from the front of it, instead of  behind... the unit also gets warm, so make sure you have clearance on all  sides so it gets air. otherwise, despite the design issues, the product is  slick. has led for 10/100mb, full duplex, collisions, and the 5th port  doubles as an uplink.... for fast networking netgear makes a quality  product.","07 31, 2000",4.0,B00002EQCW,"Fast router, flexible, design is a bit uncomfortable for me.","Heath Buckmaster ""_heath_"""
"[0, 0]",1257897600,A39CUQBMV62S5O,Not too much to say about these units other than they work really well.  Very affordable and well built - the only switch I buy when I need these for clients.,"11 11, 2009",5.0,B00002EQCW,Great switch,HookEmHorns
"[0, 0]",1365465600,A3SDQ1BJ9RTQ2B,"I purchased this switch to be able to connect two computers to one home run on my wired network, no problems and works reall good.","04 9, 2013",5.0,B00002EQCW,Five port switch,Hoppy
"[1, 1]",1336003200,A2MOD50IHEDH3G,"Boy, it's hard to beat this switch for the money.  I bought this switch to expand my U-verse router port count.I now have an Ooma Telo (home phone), an AT&T; Microcell 3G, and a Obi110 (office phone) plugged into this Netgear switch, and then 1 single cable goes from the Netgear switch to the U-verse 2Wire router.  No configuring, setup, management, etc. needed.I plug the following directly into my U-verse router:  my desktop computer, my HP laptop computer with docking station, an ActionTec powerline networking module which sends LAN over the outlets of my house to my LG 3D TV.  So far everything is very stable, and I'm pleased because I now have available ports and can do everything I'm trying to do from a networking perspective.In short, I highly recommend this switch.  It is literally so easy a caveman could do it!","05 3, 2012",5.0,B00002EQCW,Incredible Value!,IAMSLICK
"[0, 1]",1271203200,A26SDXLH2076YY,Needed some additional ports from an outlet and it solved the issue with no wiring.  Works great right out of the box.,"04 14, 2010",3.0,B00002EQCW,Works Great!,James F. Drewniak
"[3, 3]",1304812800,A1EKSHKY9G1K18,"I bought this to supplement my internet connections for my home theater system. I have my office with modem and router upstairs, and powerline networking for downstairs. Lots of people dump on powerline, but I have NO problem with it. I used this connection for my PS3, because I personally hate wi-fi, especially for gaming. I recently upgraded my TV and theater system to internet connectible equipment. My options were to buy a new powerline adapter for the multiple new connections, use an old router I had laying around as a switch, or buy something like this. I am glad I went this route.The unit is very solid, and heavier than you would expect just looking at it, but that doesn't matter, because you wont be holding it. It really is as trouble free to install as everyone says. I have ZERO loss of speed in PS3. I can even can still stream Vudu in HDX with full strength. This unit is attached to a Belkin Conserve power strip, and comes on like a charm everytime power is restored. If it helps those with a similar setup, here's what I got:Sony Bravia 46"" TV ethernet connected, Sony Blu-Ray home theater system ethernet connected, and PS3 ethernet connected to this switch. Everything is connected to Belkin Conserve Smart F7C007q AV Energy Saving Power Strip (TV master)with Netgear powerline adapter providing the internet connection from my upstairs Netgear router.And finally: Yes, it is only 10/100, but find me one thing in your home, starting with your modem and signal from your ISP that needs more. If you aren't a business or have a super home network based on 1000, you really don't need it. This will be fine for 99% of everyone, and perfect for home theater uses.","05 8, 2011",5.0,B00002EQCW,Exactly what I needed for home theater connection,James Metze
"[1, 1]",1380672000,A1X9YWCDW70VCP,This network switch from Netgear has a small footprint and is easy to hook and use.  I'm using this in my home theater to connect several internet capable devices to the single ethernet drop I have in that location and the switch has been working flawlessly for that purpose.,"10 2, 2013",4.0,B00002EQCW,Netgear ProSAFE 5-port switch,James R. Hauenstein
"[4, 4]",1043193600,A3HE9I4GQ4OXYE,"I agree with the other reviewers, in that this is a very solid built and reliable product.  I've been using mine for six months now and have not had to touch it.  It performs very well, as I've ran multiple file transfers simultaneously among four computers and it was amazingly faster than when using an older 10/100 hub.The one complaint that I have about Netgear switches and routers is that many of them have the ports on the front of the unit instead of the back.  If you're installing this in some out-of-the-way place like your attic or basement, or if you're installing in a computer rack where you want everything facing front, this is a non-issue.  If you want to put this on your desktop it is a major inconvenience, because the cables coming into the switch will either be strung across the front of your desk, or will snake over and behind the unit.  In either case, you have cables on your desktop and it's quite unsightly.All things considered I'm still happy with the Netgear switch, but if I had it to do over again I would have probably bought one that worked better in my home office.","01 22, 2003",4.0,B00002EQCW,I wish the ports were on the back,James W. Anderson
"[0, 0]",1359417600,A34G4GSIYY4JJ3,"These have been staple for years. You can't get any better than this. For folks out there that are new to networking, you actually want one of these switches, compared to a hub, because switches will streamline your network and make it run more smoothly. When you use a hub, the IP packets will collide and the QOS services of your network card will be doing overtime to get your data to the next target. Switches analyse these packets and deliver them out the proper port to the actual destination. I can highly recommend these to anyone building their professional or home network!","01 29, 2013",5.0,B00002EQCW,A tried at true solution...,"Jay Citizen ""JCitizen"""
"[0, 0]",1362873600,A3NWP4CG5S2PDE,"I was concerned about my hook-up situation as I have one switch box in a bedroom running to my computer and needed to see if I could hook up another behind my tv in the living room.  Wasn't quite sure if running from one switch box to another would even work or if I would get the speed I needed for HD streaming from Amazon and Netflix.  All I can say it that it works great!!  No problems, no issues.  One cable from the bedroom to the box behind the tv, and two cables from the box, one to the blu-ray player and one to the Roku box, with HDMI cables to the tv.  Again, works great!!  And the price on this box was a lot cheaper than my local stores.  Thanks Amazon.","03 10, 2013",5.0,B00002EQCW,Works Great!!,"J. Conway ""jackmusic"""
"[1, 1]",1302652800,A3K6GPH3ONDHFT,"I needed this to add a network printer in a different room than my router.  I already had a cable run to the other room for my laptop (wired is faster than its wireless card), which runs Linux (Ubuntu).  ""Installation"" is probably too complex a word--literally, I just plugged in the power cord, plugged in my cable from my router, and then plugged in my computer and printer--and it just worked.  I have a faster-than-average internet connection (DOCSIS), and tested the speed both with without the switch, and it was the same (47-49mb/s download, 4-5mb/s up).","04 13, 2011",5.0,B00002EQCW,Simple and Efficient,JD
"[0, 0]",1405036800,AS28WVBBZ3G99,"Simple. Simple. Simple. Fantastic! This device is exactly what it says it is: an ethernet switch.I ran out of ports on my router and needed something simple to expand - this is it. Fantastic. Is very fast, no gimmicks or nonsense. Plug it in, plug into router and you have four additional ports ready to work flawlessly at lightening speed.I would buy this again!!","07 11, 2014",5.0,B00002EQCW,Simple. High Quality. Fast. Easy.,Jeffrey E Ellis
"[0, 0]",1357862400,A3TAS1AG6FMBQW,"Netgear has made a great switch at a great price point.  Simply be aware that one of the five ports will be utilized to tie into another switch, the router or the network in general, so only four ports remain useable to expand your network.  This is a very handy device where you have a single network connection run to say a bed room or to an entertainment center but then need to add multiple devices to the network, say a network printer, a Roku Box such asRoku 2 XS 1080p Streaming Player, etc. Would buy again, though if you need more ports, check outNetgear FS108 ProSafe 8-Port Fast Ethernet Desktop Switch.","01 11, 2013",5.0,B00002EQCW,Another quality product from Netgear - only 4 ports usable once connected to the router or network,"Jeri Zerr ""formerly a Road Warrior of the Nth..."
"[0, 0]",1335484800,A7696ALS0LKSV,"Product works really great as I hooked the cable wire into port 5 and 2 off the other 4 into my Samsung TV and my Roku and itdoes a really good job. Being hardlined to my internet router, it is really fast and I really love it. The instruction manualdid not indicate which port to plug in the internet cable into but after calling the company the best one was port 5 althoughyou could plug into any port and also with the cables coming off but I feel 5 is the best.","04 27, 2012",5.0,B00002EQCW,Switch,Jerry L. Davis
"[0, 0]",1344470400,A441R59DABT6E,"As nice as WIFI would be if it worked reliably for everyone, it can be a nightmare for those that are not networking experts. In my experience with WIFI devices, I've spent hours working with customer support trying to get them working. I decided one day that I have lost to many hours of my life trying to avoid those cat5 cables, besides a lot of us already have spaghetti wire messes in our house from all our electronic gagets . With this device (as with others) you just plug in the cables and the power and the rest takes care of it's self.","08 9, 2012",5.0,B00002EQCW,Plug and Play-Beats WIFI Buggies Any Day,J. Griffiths
"[0, 0]",1359590400,A1VQA08VWB9ALB,It does tend to bottleneck your internet connection so that is a point of concern if you work for a large company. I bought it since our office only has one computer internet outlet in the charting area and I needed to hook up a second computer.,"01 31, 2013",4.0,B00002EQCW,works well,Jillian Okimoto
"[1, 1]",1362528000,AVBG4AB5XVKNB,"This item worked just fine it came ready to go, it was well packaged with instructions, it did the job I had hoped for, I had a blind spot in my home wifi system so with this I was able to run the cable and provide internet to a part of the house known as the dead zone.","03 6, 2013",5.0,B00002EQCW,from 1 to 4,J. McIntosh
"[0, 0]",1385164800,A1OG5AUTRLC040,"More of a commodity purchase I bought not for a specific purchase, but more to grab and use when needed.  Netgear makes great products and I've never had problems with any of their switches.  Be sure to note this is not a 10/100/1000 switch, but it is reflected in the price.","11 23, 2013",5.0,B00002EQCW,Good 5-port switch,Joe
"[9, 21]",1241308800,A1Z4FT2OMHIYFU,"The switch worked initially but a fatal problem developed within hours. On one of the ports, both lights lit continuously even with no plug in the port, and nothing connected to it on any port could communicate through it. There is nothing to configure, fix, or tweak. It doesn't even have an on/off switch-- it either works, or it doesn't.Like most Netgear products, the unit is built (on the outside) like a tank and has the appearance of durability but, of course, what counts is on the inside. After replacing it with another model, I was back in business.","05 3, 2009",1.0,B00002EQCW,Unreliable,"JOHN DIMICELI ""JD"""
"[0, 0]",1397520000,A18MVVNA2U9YNU,"Added a second computer to our HDHomerun Media Center in the Den, and this made it easy.  It took 20 minutes from the time I started hooking up the Netgear ProSafe until it was complete.  Both computers were already up and running before I started.  One was on a cat5 cable and the other one on a USB WiFi stick.  Now they are both hard wired to the router using this switch.","04 15, 2014",5.0,B00002EQCW,Plug N Play,"John Grisham ""War Vet"""
"[0, 0]",1399334400,AJDNE10BS99IC,"Plugged it in, it worked fine, and it continues to work. If you just need a few more 10/100 Mb/s RJ-45 Ethernet outlets, this little box will do the job. Nice solid metal box.","05 6, 2014",4.0,B00002EQCW,Standard Ethernet switch,"John Nagle ""downside"""
"[0, 0]",1381363200,A1885J18PY8I7S,I've had this on 24/7 for the past month or two and it seems to work ok.  It acts as a subnet with 2 computers on it.  It then hooks into another switch that is configurable but two computers use one port into it.,"10 10, 2013",5.0,B00002EQCW,Seems to work ok,Jonathan L. Giffen
"[0, 0]",1394150400,A16AF8BFMCVOWW,"I have always liked the Netgear switches. Solid, reliable, and well priced. I needed something at the end of a long run to add another component vs. home-running another CAT5e cable back to the main switch. Works just fine. Auto-negotiates appropriately and no issues pegging it at 100Mbps throughput.","03 7, 2014",5.0,B00002EQCW,Great little switch,Jon
"[133, 140]",980294400,ACDUPC4QGE99F,"With switch prices coming down to about $10-per-port, it's hard to justify buying anything less than a 10/100-switch for all but the most cost-conscious buyer.As most 5-port 10/100 switches have the same capabilities and cost about the same, there's not much to distinguish one from another.  Still, I particularly like the Netgear FS-105 5-port switch.  Like other products from Netgear, this switch is a little nicer than the competition because it has:- Nice sturdy metal construction instead of plastic.  The case also has a grounding tab in case you're using the switch in a (electrically) high-noise environment.- Connection status indicators built into the jacks, so you can easily tell which cable is connected and is active. (The &quot;vistajack&quot; feature.)- Right-angled barrel power connector which reduce the likelihood of disconnecting power accidentally.- An easy-to-access switch to toggle port 1 between station mode and uplink mode.  Unlike some hubs where two jacks are wired together, this design prevents accidentally shorting a station to an uplink.- Screw-mount notches on the underside allows for easy attachment to the wall, underside of a counter, etc.With a 1000-MAC address buffer and 200 Kbytes-per-port packet buffer, this switch can easily handle the typical traffic load of small- and medium-sized networks.The Netgear product is not the cheapest 10/100-switch (check out the D-Link Fast Ethernet Switch, for example), but for overall design and value-for-money, I still like the Netgear the most.","01 24, 2001",5.0,B00002EQCW,"A good, solid switch.  A little nicer than others.",Joseph Chiu
"[1, 1]",1392508800,A3P1V5EP4RJDKS,"What can I say, this little box is plug and play. I was out of ethernet ports so needed a switch, two years ago and it still works great.","02 16, 2014",5.0,B00002EQCW,Nice Switch,JR
"[0, 0]",1381795200,AHKLKGLLMS5R5,Bought this 5 port ethernet switch after hearing it's iffy on whether it would work.  Well I'm glad to say it definitely does!  Didn't even feel any delays on Slingbox or Netflix movie streaming.,"10 15, 2013",5.0,B00002EQCW,5 port ethernet switch,J Rivera
"[0, 0]",1333756800,A3U454B540HWZS,"This is a good switch and works quite well.  I like the fact that the Netgear switches are made of metal and not cheap plastic like almost everything else these days.Now regarding the rebates....it's comical.  You need to pre-submit your rebate through a company called prosaferebates and they are clueless on the current rebates going on with the Netgear Prosafe Switches, which means you can't pre-submit your rebate, and even if you could, you couldn't check the status.  If you enter the promo code for the current rebates (12-83226) you get ""0"" matches on the prosafe website.  I even e-mailed them and sent them the current rebate form .pdf from Amazon and they claim the last rebate expired in January even though this new rebate offer runs from 4/1/12 - 6/30/12.If anyone knows an address where I can just send in the rebate without this pre-submit nonsense, please let me know.","04 7, 2012",4.0,B00002EQCW,Great switch....don't count on the rebate,J. Shaffer
"[4, 4]",1195948800,AWNWOMUT9HS2D,"Netgear's line of metal switches and hubs has always been an affordable, dependable product. I am glad to see that they haven't abandoned this format in favor of the plastic so many other companies are using.I bought a couple of these for work when a group decided they needed to cram three conference rooms full of people on short notice. Netgear was the only product I trusted to work, and they didn't let me down.At this point, you might want to consider the GS105. Even if you don't need the gigabit speed currently, you might in the future.","11 25, 2007",4.0,B00002EQCW,Still the best cheap desktop switches,"J. Snavely ""jellybiscuit"""
"[0, 0]",1341705600,A21GNL0UCLB2SI,"This switch works great. It is really easy to use. Just plug in your devices and thats it! You don't have to even think about it... it does everything all on its own. This switch is built like a bomb-proof shelter, very tough. It dosen't have a fan but runs pretty cool, even when stacked on top of other networking gear in a un-cooled enviroment. The only problem I have with is is that there were 2 unused ports and the little wire things the touch the cable like kinda sunk down so they couldn't reach the cable so I had to use some tape to get to touch the connectors (thats why I gave it only 4 stars). Other than that it continues to run my network with no problems at all. I am more than 100% pleased with netgears fs105. I will be receiving a GS108 switch because i need a bigger, gigabit one and I will also be receving a N600 router. Will be puting reviews about those products up soon.","07 8, 2012",4.0,B00002EQCW,"Easy, affordable, awesome!",JuQuinn
"[0, 0]",1404086400,A2TE3USS8JS1UO,"Solid switch.  Works with my llinux-based computer where one of those green switches didn't.  I read that the power connector was short and would disconnect.  I find no truth to that though I'm not yanking on it all the time.  Also, doesn't feel hot at all which is something else that I've read about this switch,","06 30, 2014",5.0,B00002EQCW,Great switch.  Works on a linux-based PC (Ubunut) where a Trendnet switch didn't,K. Cominsky
"[0, 0]",1368576000,A143LJ4G2OPP7T,"I have used literally hundreds of little 5/8 port switches.  I prefer the Netgear ProSafe switches for their solid construction and good power supplies.  While they may not necessarily be the cheapest switch out there, they have been solid in every environment I have put them in.  Enclosed in higher temp cabinets to under a desk they always perform perfectly without a problem.","05 15, 2013",5.0,B00002EQCW,Netgear ProSafe are the best,"Ken C ""kenjunior"""
"[0, 0]",1231545600,A8IVR2DGBOR3Q,"I got sick and tired of the flaky wireless connection for my PS3 and Xbox 360. I don't have a hardwire ethernet connection in the game room so I bought an Actiontec Powerlink ethernet connection twin pack..(runs ethernet over your home's power lines). Anyway...I have a power link module, PS3, and Xbox360 connected to the Netgear FS105 Switch and everything works perfectly.","01 10, 2009",5.0,B00002EQCW,Does the job. Using with PS3/Xbox360,Ken N
"[0, 0]",1270425600,A3GZZ7O20BZQ94,"Heavy, requires external power source, runs a bit hot - but gets the job done.","04 5, 2010",4.0,B00002EQCW,Does the job,Keogh
"[3, 3]",1325116800,AGL95K4GLGZ4J,"This stopped my problem with my wireless router kicking my hard wired connection.I had to restart both routers often.Now I have a dedicated wire to 2 bedrooms, AT&T; Micro-cell and wireless router!Better than I thought, haven't been kicked since I hooked it up.The 5 ports consists of 1 input and 4 output.I'm very pleased with this switch and highly recommend it.","12 29, 2011",5.0,B00002EQCW,ethernet hub,"Kevin E. Johnson ""kwithaj"""
"[1, 1]",1289174400,A3M1BNMWE8A633,"I have had this switch for many years, and recently it has been cutting out.  I have a desktop PC, PS3, Xbox 360, and Samsung HDTV connected to it now, and often when I turn my computer off then back on, the switch does not work until I unplug it and plug it back in.I realize the device is positively ancient, but this should not happen.","11 8, 2010",2.0,B00002EQCW,"Cuts out randomly, needs reboot.","Kevin Hudson ""Kev50027"""
"[0, 0]",1401667200,A1QV9FV8OBTHZ4,"I bought this to direct wire my NetFlix / Blu-Ray player.  Ran the ethernet from the other side of the house, plugged it in and forgot about it.  No issues to date","06 2, 2014",5.0,B00002EQCW,Plug and play,"Kevin J. Oleary ""kjo789"""
"[2, 3]",1342396800,A3V1MV24OOGX36,"It lasted only 2 months, that's pretty bad for a Router/switch. See if i can get a refund for it. My D-link lasted 5 yrs.","07 16, 2012",1.0,B00002EQCW,Went BAD after 2 months,KIT C.
"[0, 5]",1384041600,A20YJDWDMWZ9NS,"I misunderstood what it was. I needed a wired router and actually don't know what this is for, although I looked it up. My mistake.","11 10, 2013",2.0,B00002EQCW,Thought it was a router...,Kpop Fanatic
"[0, 0]",1302220800,AAFIE0FF7B95V,Needed to add some more drops at home & this switch was totaly painless. Plug it in & your done.,"04 8, 2011",5.0,B00002EQCW,Does the job nicely!,KQ
"[0, 2]",1278979200,A3A8EWK181RGFU,"I purchased this switch originally for my home.  Back when Xbox 360's came without a wireless card (FOR SHAME, MICROSOFT!), I needed a switch to run my tiny home network of a PC, laptop, PS3, and Xbox 360.The switch works as advertised, great for home networks where you receive a residential internet connection &lt;= 100 mb/s.  However, if you're going to hook up a couple computers at school or work, you can get more out of a 10/100/1000 switch instead for a slightly higher investment.  The major downside to trying to network with a switch directly from your ISP is that sometimes it can be complicated to assign IP addresses and DNS manually on an Xbox 360 or PS3.  A router will automatically assign IP addresses, but a switch is an ""unintelligent"" device - it just passes the signal through.Make sure that you're getting the right product for your network.  If this is it, it won't fail you.","07 13, 2010",3.0,B00002EQCW,"A Cheap Switch, No Surprises",Kyle R. Hess
"[0, 2]",1331856000,ADCR5CY3S9AQW,"Pros:Cheap effective switch for most usersHandy to have in any Network Tech's bagGood value when it works, which is most of the timeAmazon's most excellent return policy :)Cons:Does not work with every network device.  In my case it worked with every PC and net device in my house EXCEPT my desktop PC, which it would not link with.Netgear's tech support is less useful than breasts on a boar (How's the weather in India today?).  I could not get the phone support dude past ""The problem must be with your PC"", but my PC works with everything EXCEPT YOUR SWITCH!Problems like this suggest loose component tolerances that result in timing errors preventing a link between devices.Other Thoughts:Replaced withCisco SF 100D-05 5 Port Desktop 10/100 Switch, which was $2 cheaper, has a metal box the same size, and best of all is a Cisco product!I have used Netgear products in the past, and will in the future, but this one was a dud, and if anything goes wrong just RMA and skip the phone support.","03 16, 2012",3.0,B00002EQCW,"Cisco 1, Netgear 0",Lawrence Hill
"[1, 1]",1195430400,A1R0Z1BJGWRH8E,"Worked great right out of the box. This is the kind of quality that I expect from Netgear. Now if they can figure out a way to eleminate the ""wall wart"".","11 19, 2007",5.0,B00002EQCW,As Expected - Great!,"L. D. Smith II ""deved"""
"[0, 0]",1376438400,A1EDBC5HQQY98Q,The Netgear FS105 is a great 5-port Ethernet Switch (housed in a nice metal case).  You simply plug it in and it works.  Got it for $15 (after the $10 mail-in rebate).  Highly recommended.,"08 14, 2013",5.0,B00002EQCW,Great 5-port Ethernet Switch,"Lennie ""Lennie"""
"[4, 4]",1347408000,A1FMZGVDOLOP9W,"This is a great switch.The offer says $10. rebate.Be ware... this is a $10 prepaid debit card good on the purchase of another Netgear unit, no $10 cash.","09 12, 2012",5.0,B00002EQCW,"Great switch, misleading rebate.","L. Strasser ""k2ls"""
"[0, 0]",1329696000,AEQ1H8QRESMPD,This product does exactly what I wanted it to do. I plugged in the ethernet cables and it worked great from there. Netgear is a great product.,"02 20, 2012",4.0,B00002EQCW,Does the job,L. Turner
"[0, 0]",1401667200,A2013X1OLSB1O9,It is a computer ethernet desktop switch that promises what it says it will deliver.  The cost seemed very fair also.,"06 2, 2014",5.0,B00002EQCW,Works as Expected,luv2read
"[0, 0]",1378857600,A4HRLWU9GJCEF,"What else can I really say? Inexpensive 5 port switch, it's exactly what I wanted. Now I don't have to deal with wifi dropping in my apartment every once in a while.","09 11, 2013",5.0,B00002EQCW,It's a switch!,Lydia
"[0, 0]",1351209600,A3LTB2C1YPJXT5,"Needed this to complete the integrated wiring in my house. I simply plugged everything in, and now I have live ethernet jacks in all my bedrooms. Great stuff and a perfect little device with no hassle set-up. It's just a switch, so it's not like there's much to go wrong, but you can be confident this one works!","10 26, 2012",5.0,B00002EQCW,Just what I needed.,Mahesh
"[2, 11]",1277683200,A3UO7TPKCH3D4,"This is advertised as a five port switch.  However, one of the ports is used to connect to the modem.  As a result, you are left with only four usable ports.  I had another product previously that I replaced after three years.  It was a five port switch but it had another port to connect the modem so it had five usable ports.  This is what I thought I was buying based on the description.  The device works fine and is a good product.  If you need all five ports, you should get another product.","06 28, 2010",3.0,B00002EQCW,Only 4 usable ports,M. Anderson
"[6, 7]",1303257600,A31OQEN2R4QZKE,"My internet provider told me I would need a router and if I just used a switch to try to connect both computer and DVD player to the modem my internet would slow to a crawl or not work. I have only the cheapest DSL connection. I thought I would just try this and see what happens. I plugged my DSL modem into the Netgear switch and then plugged my new DVD player into the switch and turned everything on. I chose the Netflix option on the player and it connected, got my code, entered into the Netflix website, and I was instantly streaming my movie. My internet speed has not suffered at all. I would not be using the internet and watching a movie at the same time, but I tried using the internet while the movie was on just to see. No loss of speed. This little switch was the solution I needed.","04 20, 2011",5.0,B00002EQCW,Didn't need router to stream Netflix,"Mark Fitzpatrick ""Math Teacher"""
"[0, 1]",1398124800,AGXS84QRM01ZE,"Switches all eventually burn-out, especially the cheap ones.  This is an older 10/100 model, which is plenty fast for home/small-office use, and should give you a good 5+ years of use.","04 22, 2014",5.0,B00002EQCW,It's a 10/100 - reliable,Mark Hamilton
"[0, 0]",1356739200,A2V504B39HC7IQ,"I love these particular models. They work great. They are well made.I have owned several netgear products and these are my favorite. If you want a router or a switch that will last, look to these first.They are super affordable to boot!","12 29, 2012",5.0,B00002EQCW,Well made and works great,Mark L
"[0, 0]",1370908800,A3NXN2XK3S4HN1,Works just fine for me - no problems at all. Good quality metal casing is better than some of the cheaper plastic hubs.,"06 11, 2013",4.0,B00002EQCW,Good Switch,"Mark ""Mark"""
"[0, 0]",1356480000,A2TUOJ0NZ5T01H,Good stable cheap switch. It's a great durable little switch that works perfectly for the home office or small office that doesn't need a lot of ports or a managed switch.,"12 26, 2012",5.0,B00002EQCW,Good stable cheap switch,Matt
